	name	GA
7436	FlgT_N	28.8
7437	Flg_bbr_C	23.0
7438	Flg_bb_rod	20.7
7439	Flg_hook	29.8
7440	Flg_new	27.0
7441	FlhC	21.7
7442	FlhD	21.3
7443	FlhE	25.0
7444	FliC	21.9
7445	FliC_SP	25.0
7446	FliD_C	25.4
7447	FliD_N	24.8
7448	FliE	22.4
7449	FliG_C	23.0
7450	FliG_M	25.0
7451	FliG_N	25.0
7452	FliH	24.1
7453	FliJ	27.7
7454	FliL	24.6
7455	FLILHELTA	25.0
7456	FliM	20.4
7457	FliMN_C	23.8
7458	FliN_N	24.0
7459	FliO	21.1
7460	FliP	25.2
7461	FliS	22.8
7462	FliS_cochap	43.2
7463	FliT	28.5
7464	FliW	25.0
7465	FliX	25.0
7466	Flo11	25.0
7467	Flocculin	20.8
7468	Flocculin_t3	21.9
7469	Flot	27.0
7470	FLO_LFY	25.2
7471	Flp1_like	29.6
7472	FlpD	22.3
7473	Flp_C	25.0
7474	Flp_Fap	29.7
7475	Flp_N	25.0
7476	Flt3_lig	25.0
7477	Flu_B_M2	25.0
7478	Flu_B_NS1	25.0
7479	Flu_C_NS1	25.0
7480	Flu_C_NS2	25.0
7481	Flu_M1	20.9
7482	Flu_M1_C	21.9
7483	Flu_M2	25.0
7484	Flu_NP	25.0
7485	Flu_NS1	25.0
7486	Flu_NS2	25.9
7487	Flu_PA	23.0
7488	Flu_PB1	25.1
7489	Flu_PB2	25.0
7490	FlxA	26.3
7491	FLYWCH	23.6
7492	FLYWCH_N	27.0
7493	FLYWCH_u	36.0
7494	FmdA_AmdA	19.5
7495	FmdE	22.9
7496	FMN_bind	20.9
7497	FMN_bind_2	21.2
7498	FMN_dh	24.9
7499	FMN_red	23.8
7500	FMO-like	19.6
7501	Fmp27	25.0
7502	Fmp27_GFWDK	20.3
7503	Fmp27_SW	25.0
7504	Fmp27_WPPW	23.6
7505	FmrO	20.1
7506	fn1	20.7
7507	fn2	22.2
7508	fn3	24.5
7509	Fn3-like	25.0
7510	fn3_2	27.0
7511	fn3_3	24.0
7512	fn3_4	27.1
7513	fn3_5	25.7
7514	Fn3_assoc	21.9
7515	FNIP	20.9
7516	FNIP_C	25.0
7517	FNIP_M	25.0
7518	FNIP_N	25.0
7519	Fn_bind	21.2
7520	Foamy_BEL	21.5
7521	Foamy_virus_ENV	24.4
7522	Focadhesin	19.7
7523	Focal_AT	23.2
7524	FOG_N	27.0
7525	Foie-gras_1	23.3
7526	FokI_C	25.0
7527	FokI_N	25.0
7528	Folate_carrier	20.5
7529	Folate_rec	29.8
7530	FolB	24.1
7531	Folliculin	23.3
7532	Folliculin_C	27.0
7533	FOLN	21.1
7534	FOP_dimer	29.4
7535	FoP_duplication	24.6
7536	Forkhead	27.0
7537	Forkhead_N	21.6
7538	Form-deh_trans	22.1
7539	Formyl_trans_C	21.1
7540	Formyl_trans_N	22.2
7541	Form_Nir_trans	32.6
7542	Fox-1_C	25.0
7543	FOXO-TAD	27.4
7544	FOXO_KIX_bdg	27.2
7545	FOXP-CC	28.8
7546	FPL	22.9
7547	FPN1	24.6
7548	FpoO	25.2
7549	FPP	40.0
7550	FPRL1_inhibitor	27.0
7551	FR47	22.1
7552	Fra10Ac1	20.9
7553	Frag1	27.2
7554	fragilysinNterm	25.0
7555	FragX_IP	20.8
7556	Frankia_peptide	48.0
7557	Frataxin_Cyay	21.3
7558	FRB_dom	20.7
7559	FRD2	21.8
7560	FRG	25.0
7561	FRG1	27.0
7562	FRG2	27.0
7563	FrhB_FdhB_C	22.5
7564	FrhB_FdhB_N	20.8
7565	Frigida	25.4
7566	Fringe	20.5
7567	Frizzled	22.0
7568	FrpC	25.0
7569	FRQ	22.4
7570	Frtz	26.2
7571	Fructosamin_kin	22.4
7572	FSAP_sig_propep	20.8
7573	FSA_C	22.8
7574	FSH1	20.4
7575	FSIP1	27.0
7576	FSIP2	27.0
7577	Fst_toxin	36.0
7578	FTA2	30.2
7579	FTA4	24.8
7580	FTCD	24.0
7581	FTCD_C	23.5
7582	FTCD_N	19.2
7583	FTH	22.0
7584	FTHFS	21.6
7585	FTO_CTD	27.0
7586	FTO_NTD	27.0
7587	FTP	20.8
7588	FTR	19.6
7589	FTR1	22.5
7590	FTR_C	25.0
7591	FtsA	31.8
7592	FtsH_ext	25.5
7593	FtsJ	24.1
7594	FtsK_4TM	23.1
7595	Ftsk_gamma	26.3
7596	FtsK_SpoIIIE	24.0
7597	FtsK_SpoIIIE_N	21.5
7598	FtsL	22.9
7599	FtsQ	21.0
7600	FTSW_RODA_SPOVE	26.4
7601	FtsX	25.2
7602	FtsZ_C	21.7
7603	FTZ	25.0
7604	Fucokinase	34.0
7605	Fucose_iso_C	29.3
7606	Fucose_iso_N1	28.0
7607	Fucose_iso_N2	22.3
7608	Fucosidase_C	25.6
7609	FumaraseC_C	25.5
7610	Fumarate_red_C	24.2
7611	Fumarate_red_D	25.0
7612	Fumble	28.5
7613	Fumerase	25.0
7614	Fumerase_C	22.2
7615	FUN14	22.5
7616	Fungal_KA1	27.0
7617	Fungal_lectin	22.0
7618	Fungal_trans	21.8
7619	Fungal_trans_2	20.7
7620	Fungus-induced	23.2
7621	Fun_ATP-synt_8	26.1
7622	FUR	23.1
7623	Furin-like	26.8
7624	Furin-like_2	28.0
7625	Fur_reg_FbpA	21.7
7626	Fur_reg_FbpB	25.0
7627	FUSC	30.9
7628	FUSC-like	21.6
7629	FUSC_2	25.0
7630	Fuseless	25.0
7631	Fusion_F0	25.0
7632	Fusion_gly	27.0
7633	Fusion_gly_K	19.4
7634	Fve	25.0
7635	FWWh	25.0
7636	FXa_inhibition	33.4
7637	FXMRP1_C_core	29.6
7638	FXMR_C2	28.0
7639	FXR_C1	28.0
7640	FXR_C3	27.0
7641	FxsA	25.2
7642	FYDLN_acid	23.8
7643	FYRC	20.8
7644	FYRN	21.0
7645	FYTT	19.5
7646	FYVE	27.7
7647	FYVE_2	27.0
7648	Fz	24.2
7649	Fzo_mitofusin	26.5
7650	F_actin_bind	22.2
7651	F_actin_cap_B	26.3
7652	F_bP_aldolase	25.5
7653	G-7-MTase	25.0
7654	G-alpha	48.8
7655	G-gamma	22.3
7656	G-patch	20.3
7657	G-patch_2	21.3
7658	G0-G1_switch_2	27.0
7659	G10	23.8
7660	G2F	23.5
7661	G3P_acyltransf	24.1
7662	G3P_antiterm	21.2
7663	G5	21.0
7664	G6B	27.0
7665	G6PD_bact	25.0
7666	G6PD_C	19.5
7667	G6PD_N	21.7
7668	G8	21.0
7669	GA	24.1
7670	Gaa1	24.3
7671	GABP-alpha	21.9
7672	GAD	21.1
7673	GAD-like	25.0
7674	GAF	20.9
7675	GAF_2	28.2
7676	GAF_3	27.0
7677	gag-asp_proteas	28.2
7678	GAGA	20.2
7679	GAGA_bind	26.1
7680	GAGBD	27.0
7681	GAGE	29.2
7682	Gag_MA	25.1
7683	Gag_p10	19.9
7684	Gag_p12	25.0
7685	Gag_p15	26.1
7686	Gag_p17	20.8
7687	Gag_p19	20.8
7688	Gag_p24	21.5
7689	Gag_p30	20.4
7690	Gag_p6	21.1
7691	gag_pre-integrs	27.0
7692	Gag_spuma	19.6
7693	GAIN	26.5
7694	Gal-3-0_sulfotr	20.2
7695	Gal-bind_lectin	22.1
7696	Gal4_dimer	21.1
7697	Galactosyl_T	20.9
7698	Galanin	20.5
7699	GalKase_gal_bdg	20.2
7700	Gallidermin	20.2
7701	GalP_UDP_transf	22.1
7702	GalP_UDP_tr_C	29.2
7703	Gal_Lectin	21.3
7704	Gal_mutarotas_2	27.0
7705	Gam	25.0
7706	Gamma-thionin	25.1
7707	Gamma_PGA_hydro	22.0
7708	GAPES1	27.7
7709	GAPES2	27.0
7710	GAPES3	27.0
7711	GAPES4	27.0
7712	GAPT	20.8
7713	Gar1	29.3
7714	GARP	27.4
7715	GARS_A	20.3
7716	GARS_C	25.3
7717	GARS_N	24.3
7718	GAS	30.8
7719	GAS2	21.3
7720	GASA	21.6
7721	Gasdermin	30.2
7722	Gastrin	22.2
7723	Gas_vesicle	25.0
7724	Gas_vesicle_C	20.5
7725	GAT	31.0
7726	GATA	26.2
7727	GATA-N	20.3
7728	GATase	22.6
7729	GATase1_like	27.0
7730	GATase_2	19.9
7731	GATase_3	21.1
7732	GATase_4	20.7
7733	GATase_5	20.8
7734	GATase_6	27.0
7735	GATase_7	25.0
7736	GatB_N	23.4
7737	GatB_Yqey	21.4
7738	Gate	24.8
7739	Gb3_synth	20.4
7740	GBP	20.1
7741	GbpC	27.2
7742	GBP_C	24.3
7743	GBP_PSP	25.0
7744	GBP_repeat	25.0
7745	GBS_Bsp-like	20.0
7746	GBV-C_env	20.8
7747	Gcd10p	21.0
7748	GCD14	20.0
7749	GCD14_N	27.9
7750	GCFC	28.1
7751	GCHY-1	25.0
7752	GCH_III	21.3
7753	GCIP	25.0
7754	GCK	26.9
7755	GCM	25.0
7756	GCN5L1	22.9
7757	GCOM2	27.0
7758	GCP5-Mod21	27.0
7759	GcpE	32.0
7760	GCR	29.3
7761	GCR1_C	21.7
7762	GcrA	26.9
7763	GCS	25.0
7764	GCS2	20.0
7765	GCSF	30.4
7766	GCV_H	22.2
7767	GCV_T	20.9
7768	GCV_T_C	21.0
7769	Gcw_chp	20.4
7770	GDA1_CD39	20.5
7771	GDC-P	19.8
7772	GDE_C	19.8
7773	GDE_N	21.3
7774	GDE_N_bis	22.1
7775	GDH_N	25.0
7776	GDI	19.5
7777	GDNF	21.5
7778	GDPD	23.6
7779	GDPD_2	27.0
7780	GDP_Man_Dehyd	27.0
7781	GDWWSH	27.0
7782	GDYXXLXY	27.0
7783	GD_AH_C	19.4
7784	GD_N	27.0
7785	Ge1_WD40	29.5
7786	GED	21.3
7787	Gelsolin	21.0
7788	Gemin6	25.5
7789	Gemin7	21.5
7790	GEMIN8	29.7
7791	Geminin	22.0
7792	Gemini_AC4_5	18.7
7793	Gemini_AC4_5_2	25.0
7794	Gemini_AL1	21.1
7795	Gemini_AL1_M	24.0
7796	Gemini_AL2	26.8
7797	Gemini_AL3	24.1
7798	Gemini_BL1	20.2
7799	Gemini_C4	29.1
7800	Gemini_coat	23.5
7801	Gemini_mov	25.0
7802	Gemini_V2	21.2
7803	Gene66	20.1
7804	GEP5	36.0
7805	GerA	20.7
7806	GerE	22.4
7807	Germane	21.3
7808	gerPA	23.1
7809	GerPB	28.7
7810	GerPC	22.4
7811	GerPE	25.2
7812	GET2	25.5
7813	Get5_bdg	25.0
7814	GETHR	22.4
7815	GFA	22.0
7816	GFO_IDH_MocA	24.0
7817	GFO_IDH_MocA_C	20.8
7818	GFP	25.0
7819	GFRP	25.0
7820	GF_recep_IV	29.1
7821	GGACT	21.4
7822	GGDEF	21.0
7823	GGGtGRT	27.0
7824	GGN	27.0
7825	GH-E	25.0
7826	GH114_assoc	22.0
7827	GH3	21.5
7828	GH43_C	29.3
7829	GH97_C	25.0
7830	GH97_N	25.3
7831	GHBP	21.3
7832	GHL10	27.9
7833	GHL13	27.0
7834	GHL15	27.0
7835	GHL5	23.7
7836	GHL6	35.0
7837	GHMP_kinases_C	20.8
7838	GHMP_kinases_N	20.6
7839	GhoS	20.8
7840	GIDA	22.1
7841	GIDA_assoc	27.0
7842	GidB	20.1
7843	GIDE	21.2
7844	Gifsy-2	22.9
7845	GIIM	20.8
7846	GILT	22.4
7847	Gin	21.5
7848	GIT1_C	25.0
7849	Git3	20.6
7850	GIT_CC	27.0
7851	GIT_SHD	21.1
7852	GIY-YIG	22.6
7853	GKAP	19.2
7854	Gla	20.4
7855	GlcNAc	20.4
7856	GlcNAc_2-epim	20.8
7857	GldH_lipo	27.0
7858	GldM_C	29.0
7859	GldM_N	25.0
7860	GLE1	20.3
7861	GLF	26.3
7862	GlgS	32.2
7863	Gliadin	22.0
7864	Gln-synt_C	23.9
7865	Gln-synt_N	33.4
7866	Gln-synt_N_2	35.7
7867	GlnD_UR_UTase	20.5
7868	GlnE	20.9
7869	Gln_amidase	24.1
7870	Globin	20.8
7871	Gloverin	25.0
7872	GlpM	25.0
7873	GLTP	25.6
7874	GLTSCR1	28.0
7875	GLTT	21.0
7876	Glt_symporter	21.2
7877	Glu-tRNAGln	23.0
7878	Glucan_synthase	24.3
7879	Glucodextran_B	29.8
7880	Glucodextran_C	19.4
7881	Glucodextran_N	24.1
7882	Glucokinase	22.1
7883	Gluconate_2-dh3	23.4
7884	Glucosamine_iso	21.9
7885	Glucosaminidase	21.7
7886	Glucos_trans_II	40.7
7887	Glug	20.5
7888	GluR_Homer-bdg	25.0
7889	Glutaminase	19.8
7890	Glutaredoxin	21.5
7891	Glutaredoxin2_C	25.4
7892	Glutenin_hmw	30.0
7893	GlutR_dimer	22.9
7894	GlutR_N	21.5
7895	Glu_cyclase_2	20.5
7896	Glu_cys_ligase	20.1
7897	Glu_dehyd_C	34.9
7898	Glu_synthase	20.4
7899	Glu_syn_central	21.6
7900	Gly-rich_Ago1	25.0
7901	Gly-zipper_Omp	24.9
7902	Gly-zipper_OmpA	27.0
7903	Gly-zipper_YMGG	28.9
7904	GLYCAM-1	25.0
7905	Glycoamylase	21.8
7906	Glycogen_syn	19.1
7907	Glycohydro_20b2	27.0
7908	Glycolipid_bind	25.0
7909	Glycolytic	19.3
7910	Glycophorin_A	26.8
7911	Glycoprotein	20.6
7912	Glycoprotein_B	21.1
7913	Glycoprotein_G	21.2
7914	Glycos_transf_1	26.4
7915	Glycos_transf_2	22.3
7916	Glycos_transf_3	20.4
7917	Glycos_transf_4	21.4
7918	Glycos_transf_N	23.9
7919	Glycos_trans_3N	20.9
7920	Glyco_hydro_1	20.4
7921	Glyco_hydro_10	22.1
7922	Glyco_hydro_100	23.6
7923	Glyco_hydro_101	25.0
7924	Glyco_hydro_106	29.0
7925	Glyco_hydro_108	21.2
7926	Glyco_hydro_11	21.6
7927	Glyco_hydro_114	27.0
7928	Glyco_hydro_115	27.0
7929	Glyco_hydro_12	20.8
7930	Glyco_hydro_127	24.9
7931	Glyco_hydro_129	25.6
7932	Glyco_hydro_130	20.6
7933	Glyco_hydro_14	20.1
7934	Glyco_hydro_15	21.7
7935	Glyco_hydro_16	20.7
7936	Glyco_hydro_17	27.3
7937	Glyco_hydro_18	29.6
7938	Glyco_hydro_19	21.1
7939	Glyco_hydro_2	21.2
7940	Glyco_hydro_20	21.3
7941	Glyco_hydro_20b	26.1
7942	Glyco_hydro_25	27.0
7943	Glyco_hydro_26	20.2
7944	Glyco_hydro_28	20.2
7945	Glyco_hydro_2_C	19.9
7946	Glyco_hydro_2_N	27.0
7947	Glyco_hydro_3	20.8
7948	Glyco_hydro_30	20.5
7949	Glyco_hydro_30C	22.0
7950	Glyco_hydro_31	27.0
7951	Glyco_hydro_32C	21.9
7952	Glyco_hydro_32N	20.3
7953	Glyco_hydro_35	20.0
7954	Glyco_hydro_36	30.0
7955	Glyco_hydro_36C	27.0
7956	Glyco_hydro_36N	27.0
7957	Glyco_hydro_38	25.0
7958	Glyco_hydro_38C	21.2
7959	Glyco_hydro_39	19.2
7960	Glyco_hydro_3_C	26.2
7961	Glyco_hydro_4	20.5
7962	Glyco_hydro_42	19.6
7963	Glyco_hydro_42C	20.8
7964	Glyco_hydro_42M	24.1
7965	Glyco_hydro_43	27.3
7966	Glyco_hydro_44	25.1
7967	Glyco_hydro_45	20.3
7968	Glyco_hydro_46	20.8
7969	Glyco_hydro_47	22.9
7970	Glyco_hydro_48	25.0
7971	Glyco_hydro_49	21.3
7972	Glyco_hydro_4C	24.1
7973	Glyco_hydro_52	25.0
7974	Glyco_hydro_53	20.7
7975	Glyco_hydro_56	18.7
7976	Glyco_hydro_57	20.3
7977	Glyco_hydro_59	28.0
7978	Glyco_hydro_6	21.1
7979	Glyco_hydro_61	27.8
7980	Glyco_hydro_62	22.1
7981	Glyco_hydro_63	22.4
7982	Glyco_hydro_63N	23.8
7983	Glyco_hydro_64	27.0
7984	Glyco_hydro_65C	20.9
7985	Glyco_hydro_65m	27.0
7986	Glyco_hydro_65N	23.2
7987	Glyco_hydro_66	23.7
7988	Glyco_hydro_67C	20.3
7989	Glyco_hydro_67M	20.3
7990	Glyco_hydro_67N	23.8
7991	Glyco_hydro_68	19.9
7992	Glyco_hydro_7	19.6
7993	Glyco_hydro_70	18.9
7994	Glyco_hydro_71	34.0
7995	Glyco_hydro_72	25.9
7996	Glyco_hydro_75	21.0
7997	Glyco_hydro_76	25.9
7998	Glyco_hydro_77	25.0
7999	Glyco_hydro_79C	27.0
8000	Glyco_hydro_79n	20.5
8001	Glyco_hydro_8	17.5
8002	Glyco_hydro_80	25.0
8003	Glyco_hydro_81	25.6
8004	Glyco_hydro_85	21.5
8005	Glyco_hydro_88	26.6
8006	Glyco_hydro_9	20.2
8007	Glyco_hydro_92	24.6
8008	Glyco_hydro_97	30.0
8009	Glyco_hydro_98C	25.0
8010	Glyco_hydro_98M	21.0
8011	Glyco_hydro_99	33.0
8012	Glyco_hydro_cc	20.0
8013	Glyco_hydr_116N	30.2
8014	Glyco_hydr_30_2	27.0
8015	Glyco_hyd_65N_2	27.0
8016	Glyco_tranf_2_2	27.3
8017	Glyco_tranf_2_3	27.0
8018	Glyco_tranf_2_4	27.0
8019	Glyco_tranf_2_5	27.0
8020	Glyco_transf_10	23.5
8021	Glyco_transf_11	23.9
8022	Glyco_transf_15	25.0
8023	Glyco_transf_17	21.7
8024	Glyco_transf_18	28.0
8025	Glyco_transf_20	19.6
8026	Glyco_transf_21	21.7
8027	Glyco_transf_22	21.0
8028	Glyco_transf_25	24.0
8029	Glyco_transf_28	26.2
8030	Glyco_transf_29	20.9
8031	Glyco_transf_34	20.4
8032	Glyco_transf_36	23.0
8033	Glyco_transf_4	28.2
8034	Glyco_transf_41	25.0
8035	Glyco_transf_43	20.5
8036	Glyco_transf_49	27.0
8037	Glyco_transf_5	22.7
8038	Glyco_transf_52	26.1
8039	Glyco_transf_54	20.7
8040	Glyco_transf_56	25.0
8041	Glyco_transf_6	25.0
8042	Glyco_transf_64	20.6
8043	Glyco_transf_7C	23.0
8044	Glyco_transf_7N	21.3
8045	Glyco_transf_8	24.3
8046	Glyco_transf_88	27.0
8047	Glyco_transf_8C	19.1
8048	Glyco_transf_9	20.3
8049	Glyco_transf_90	20.5
8050	Glyco_transf_92	21.2
8051	Glyco_trans_1_2	25.0
8052	Glyco_trans_1_3	25.0
8053	Glyco_trans_1_4	27.0
8054	Glyco_trans_2_3	27.0
8055	Glyco_trans_4_2	23.4
8056	Glyco_trans_4_3	25.0
8057	Glyco_trans_4_4	27.6
8058	Glyco_trans_4_5	26.6
8059	Glyco_trans_A_1	27.4
8060	Glyco_tran_10_N	28.7
8061	Glyco_tran_28_C	21.0
8062	Glyco_tran_WbsX	25.1
8063	Glyco_tran_WecB	27.4
8064	GlyL_C	20.1
8065	Glyoxalase	20.6
8066	Glyoxalase_2	30.1
8067	Glyoxalase_3	25.1
8068	Glyoxalase_4	27.0
8069	Glyoxalase_5	27.0
8070	Glyoxal_oxid_N	29.2
8071	Glyphos_transf	20.8
8072	Glypican	25.2
8073	Gly_acyl_tr_C	21.3
8074	Gly_acyl_tr_N	25.0
8075	Gly_kinase	23.3
8076	Gly_radical	22.2
8077	Gly_reductase	20.0
8078	Gly_rich	24.5
8079	Gly_rich_SFCGS	27.0
8080	Gly_transf_sug	21.3
8081	Gmad1	20.5
8082	Gmad2	25.7
8083	GMAP	20.4
8084	GMC_oxred_C	24.4
8085	GMC_oxred_N	20.5
8086	GMP_PDE_delta	25.0
8087	GMP_synt_C	21.1
8088	Gmx_para_CXXCG	25.0
8089	GM_CSF	20.1
8090	GN3L_Grn1	22.3
8091	GNAT_acetyltran	26.0
8092	GNAT_acetyltr_2	24.6
8093	GnHR_trans	22.1
8094	GnRH	18.5
8095	GnsAB_toxin	27.0
8096	GNT-I	25.4
8097	GntP_permease	20.2
8098	GntR	21.4
8099	GNVR	27.7
8100	GOLD_2	28.4
8101	GOLGA2L5	27.0
8102	Golgin_A5	31.2
8103	GoLoco	25.1
8104	GON	22.6
8105	Gon7	21.8
8106	Goodbye	24.8
8107	Got1	21.8
8108	Gp-FAR-1	27.6
8109	GP11	20.8
8110	gp12-short_mid	25.0
8111	GP120	19.9
8112	Gp23	19.2
8113	GP3	25.0
8114	gp32	20.4
8115	Gp37	21.9
8116	gp37_C	21.7
8117	GP38	25.0
8118	GP3_package	29.2
8119	GP4	20.1
8120	GP40	19.7
8121	GP41	27.9
8122	gp45-slide_C	25.0
8123	GP46	24.1
8124	Gp49	23.9
8125	Gp58	32.1
8126	Gp5_C	20.4
8127	Gp5_OB	25.0
8128	GPAT_N	25.0
8129	GpcrRhopsn4	23.7
8130	GPCR_chapero_1	25.0
8131	gpD	25.0
8132	GPDPase_memb	28.9
8133	GPHH	26.8
8134	GPHR_N	22.1
8135	GPI	19.8
8136	GPI-anchored	28.0
8137	Gpi1	20.8
8138	Gpi16	20.2
8139	GPI2	23.9
8140	GPP34	25.5
8141	GPR_Gpa2_C	21.0
8142	GPS	21.5
8143	GPS2_interact	27.0
8144	gpUL132	24.4
8145	gpW	20.9
8146	GPW_gp25	26.4
8147	Gp_dh_C	24.4
8148	Gp_dh_N	23.4
8149	Gp_UL130	25.0
8150	GRA6	22.1
8151	GRAB	19.7
8152	GRAM	21.1
8153	GramPos_pilinBB	29.8
8154	GramPos_pilinD1	26.9
8155	GramPos_pilinD3	24.0
8156	Gram_pos_anchor	20.5
8157	Granin	25.0
8158	Granulin	20.9
8159	GRAS	21.4
8160	GRASP55_65	27.7
8161	GRDA	21.9
8162	GRDB	19.8
8163	GRDP-like	22.7
8164	GreA_GreB	23.5
8165	GreA_GreB_N	23.0
8166	GREB1	25.0
8167	Grg1	25.0
8168	GRIM-19	25.0
8169	GRIN_C	27.0
8170	GRIP	20.5
8171	GrlR	26.8
8172	Ground-like	35.4
8173	GRP	30.0
8174	Grp1_Fun34_YaaH	19.8
8175	Grp7_allergen	20.3
8176	GrpB	21.6
8177	GrpE	25.8
8178	Gryzun	26.7
8179	Gryzun-like	21.3
8180	GSAP-16	27.0
8181	GSCFA	25.0
8182	GSDH	21.5
8183	Gsf2	25.0
8184	GSG-1	20.6
8185	GSH-S_ATP	20.5
8186	GSH-S_N	21.3
8187	GshA	25.0
8188	GSHPx	20.7
8189	GSH_synthase	20.9
8190	GSH_synth_ATP	25.0
8191	GSIII_N	25.0
8192	GSK-3_bind	25.0
8193	GspH	21.0
8194	GspL_C	24.1
8195	GSP_synth	29.3
8196	GST_C	20.7
8197	GST_C_2	24.9
8198	GST_C_3	21.6
8199	GST_C_4	30.0
8200	GST_C_5	27.0
8201	GST_C_6	28.0
8202	GST_N	20.9
8203	GST_N_2	25.0
8204	GST_N_3	22.0
8205	GST_N_4	30.0
8206	GSu_C4xC__C2xCH	21.7
8207	GTA_holin_3TM	24.8
8208	GTA_TIM	27.0
8209	GTF2I	20.6
8210	Gti1_Pac2	21.4
8211	GTP-bdg_M	29.5
8212	GTP-bdg_N	25.4
8213	GTP1_OBG	27.0
8214	GTPase_binding	21.3
8215	GTP_CH_N	25.0
8216	GTP_cyclohydro2	23.3
8217	GTP_cyclohydroI	20.5
8218	GTP_EFTU	26.5
8219	GTP_EFTU_D2	30.1
8220	GTP_EFTU_D3	24.7
8221	GTP_EFTU_D4	58.0
8222	Gtr1_RagA	20.1
8223	GtrA	24.5
8224	GTSE1_N	27.0
8225	Guanylate_cyc	20.3
8226	Guanylate_cyc_2	28.1
8227	Guanylate_kin	22.2
8228	Guanylin	25.0
8229	GUB_WAK_bind	27.0
8230	GUCT	21.2
8231	GUN4	29.2
8232	GUN4_N	24.3
8233	GutM	25.0
8234	GvpD	21.9
8235	GvpG	30.6
8236	GvpH	22.0
8237	GvpK	25.0
8238	GvpL_GvpF	23.6
8239	GvpO	21.0
8240	GWT1	29.6
8241	GxDLY	27.0
8242	GXGXG	22.3
8243	GxGYxYP_C	27.0
8244	GxGYxYP_N	27.0
8245	GXWXG	25.0
8246	GYD	31.4
8247	GYF	27.6
8248	Gypsy	20.3
8249	GYR	20.6
8250	GyrI-like	26.0
8251	Gyro_capsid	25.0
8252	G_glu_transpept	19.7
8253	G_path_suppress	28.3
8254	H-kinase_dim	21.8
8255	H-K_ATPase_N	25.0
8256	H2O2_YaaD	24.6
8257	H2TH	20.8
8258	HA	28.4
8259	HA2	21.3
8260	HABP4_PAI-RBP1	20.8
8261	HAD	27.0
8262	HAD_2	23.4
8263	Haemadin	25.0
8264	Haemagg_act	20.9
8265	Haemocyan_bet_s	24.0
8266	Haemolytic	21.1
8267	Haem_bd	27.0
8268	Haem_degrading	20.7
8269	Haem_oxygenas_2	28.9
8270	HAGH_C	25.0
8271	Hairpins	20.5
8272	Hairy_orange	20.7
8273	Halogen_Hydrol	29.8
8274	Halo_GVPC	22.4
8275	HalX	23.3
8276	HALZ	28.0
8277	Ham1p_like	22.5
8278	Hamartin	25.9
8279	HAMP	27.0
8280	HAND	21.0
8281	Hanta_G1	25.0
8282	Hanta_G2	21.9
8283	Hanta_nucleocap	21.4
8284	HAP	22.3
8285	HAP1_N	29.3
8286	HAP2-GCS1	19.7
8287	Hap4_Hap_bind	21.1
8288	HapK	25.0
8289	Harakiri	27.0
8290	HARE-HTH	25.9
8291	HARP	25.0
8292	HAS-barrel	25.2
8293	HasA	26.3
8294	HAT	21.0
8295	Hat1_N	22.9
8296	HATPase_c	23.8
8297	HATPase_c_2	27.4
8298	HATPase_c_3	25.0
8299	HATPase_c_4	26.0
8300	HATPase_c_5	22.0
8301	HAT_KAT11	22.5
8302	HAUS-augmin3	27.8
8303	HAUS2	27.0
8304	HAUS4	25.0
8305	HAUS5	25.0
8306	HAUS6_N	26.4
8307	HAV_VP	24.5
8308	HBB	30.0
8309	HBM	26.3
8310	HbrB	22.7
8311	HBS1_N	24.4
8312	Hc1	20.5
8313	HC2	40.0
8314	HCBP_related	21.4
8315	Hce2	25.0
8316	HCMVantigenic_N	25.0
8317	HCMV_UL139	25.0
8318	HCNGP	21.3
8319	HCO3_cotransp	20.3
8320	HCR	24.0
8321	HCV_capsid	21.6
8322	HCV_core	21.6
8323	HCV_env	22.0
8324	HCV_NS1	20.2
8325	HCV_NS2	25.0
8326	HCV_NS4a	21.7
8327	HCV_NS4b	20.3
8328	HCV_NS5a	20.5
8329	HCV_NS5a_1a	20.7
8330	HCV_NS5a_1b	21.3
8331	HCV_NS5a_C	25.0
8332	HcyBio	25.4
8333	HD	20.9
8334	HD-ZIP_N	21.7
8335	HDA2-3	27.0
8336	HDAC4_Gln	25.0
8337	HDC	25.0
8338	HdeA	21.9
8339	hDGE_amylase	21.4
8340	HDNR	27.0
8341	HDOD	22.9
8342	HDPD	29.1
8343	HDV_ag	25.0
8344	HD_2	21.7
8345	HD_3	22.5
8346	HD_4	22.1
8347	HD_5	21.8
8348	HD_assoc	22.2
8349	Head-tail_con	19.9
8350	Headcase	27.0
8351	Head_binding	21.5
8352	HEAT	23.5
8353	HEAT_2	27.7
8354	HEAT_EZ	27.0
8355	HEAT_PBS	20.9
8356	HECA	27.0
8357	HECT	20.4
8358	HECT_2	19.0
8359	HECW_N	26.7
8360	hEGF	29.2
8361	HeH	28.9
8362	Helicase_C	20.9
8363	Helicase_C_2	25.3
8364	Helicase_C_3	34.2
8365	Helicase_C_4	30.5
8366	Helicase_IV_N	24.5
8367	Helicase_RecD	22.7
8368	Helicase_Sgs1	22.2
8369	Helitron_like_N	28.9
8370	HeLo	23.2
8371	Helo_like_N	27.2
8372	HELP	21.9
8373	HEM4	27.5
8374	Hemagglutinin	28.5
8375	Hema_esterase	25.0
8376	Hema_HEFG	25.0
8377	Hema_stalk	24.4
8378	HemeBinding_Shp	26.4
8379	Hemerythrin	25.3
