	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	dna_sig_win_num	domain_length	avg_protein_len	avg_phastCons	avg_phyloP	avg_maf	avg_blosum	avg_hindex	avg_positve_cnt	avg_solvent_acc	avg_helix_prob	avg_sheet_prob	avg_turn_prob	max_pfam_C	max_pfam_H	max_pfam_K	max_pfam_R	pfam_prob_max	cnt_pfam_conserved	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	rna_sig_win_num	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	ion_sig_win_num	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	peptide_sig_win_num	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	sm_sig_win_num
Ion_trans_2	0.0027413733769208197	0.8783271882344212	1.0	0.9367088607594937	0.5822784810126582	0.0	0.0	0.0	0.0	61	79.0	594.0411624060584	0.8927542103590722	4.989661794301451	0.00012441972194322668	-0.3116527310454675	0.9377289174563335	2.7468354430379747	43.71896466738254	0.5729644500893086	0.12061058107549771	0.3058571441712394	0.08543238795723754	0.036019313437763684	0.2490802861875762	0.35103125987812284	0.8684285195735981	6.0	0.000685873266775161	0.9709272258695977	1.0	0.45569620253164556	0.0379746835443038	0.0	0.0	0.0	0.0	2	0.005364782176911831	0.8490253116738752	0.5689655172413793	0.15517241379310345	0.034482758620689655	0.0	0.0	0.0	0.0	0	0.05003482848405838	0.9335238329436717	1.0	1.0	0.9620253164556962	0.26582278481012656	0.11392405063291139	0.012658227848101266	0.0	79.0	0.034946803003549576	0.8166465796980317	0.16666666666666666	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0
JAB	0.24756869673728946	0.4994778562267325	0.9915254237288136	0.940677966101695	0.7966101694915254	0.03389830508474576	0.01694915254237288	0.01694915254237288	0.01694915254237288	109	118.0	556.5808401814759	0.9392881866064712	5.323072485578129	6.186735409176512e-06	-0.22039951573849878	-0.17245227700736185	0.8728813559322034	47.64661359356275	0.3418632254750899	0.2592167158876905	0.3995319230439993	0.1364414082634077	0.2938840432964644	0.22130133486905787	0.2018682544606297	0.9267049952874048	5.0	0.012502727098762987	0.8716261505119287	1.0	0.9661016949152542	0.7542372881355932	0.01694915254237288	0.00847457627118644	0.0	0.0	109	0.018543623387813568	0.750493620888954	0.5943396226415094	0.2830188679245283	0.10377358490566038	0.0	0.0	0.0	0.0	14	0.07179629057645798	0.8927707958341115	1.0	1.0	0.9745762711864406	0.16101694915254236	0.06779661016949153	0.025423728813559324	0.01694915254237288	118.0	0.0719866156578064	0.731715651673855	0.11864406779661017	0.059322033898305086	0.0	0.01694915254237288	0.0	0.0	0.0	0
JmjC	0.006271596532315016	0.9364890660664272	1.0	1.0	0.9824561403508771	0.0	0.0	0.0	0.0	114	114.0	1231.2883447454021	0.9093787993920972	5.063979103343465	4.942366113031954e-05	-0.2012540821751348	-0.21556215219059885	1.6929824561403508	45.1072637622425	0.31317333065561254	0.25173834646196785	0.4361958845487448	0.17679931556938022	0.5808399694011175	0.2803069573597771	0.15382495175365513	0.6429553482511688	4.0	0.0004357736615929753	0.9654458850708918	0.8771929824561403	0.39473684210526316	0.02631578947368421	0.0	0.0	0.0	0.0	5	0.0006927354261279106	0.7991010707559156	0.10416666666666667	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0	0.024704977869987488	0.9699539989680324	1.0	1.0	0.9864864864864865	0.013513513513513514	0.013513513513513514	0.0	0.0	72.0	0.19955189526081085	0.6006035658816821	0.42857142857142855	0.23809523809523808	0.09523809523809523	0.09523809523809523	0.047619047619047616	0.047619047619047616	0.0	0
JmjN	0.0017645403277128933	0.8872504152188128	1.0	0.9117647058823529	0.5882352941176471	0.0	0.0	0.0	0.0	23	34.0	1182.4	0.8681313725490196	4.2487852941176465	6.301838235294118e-06	-0.0004901960784313447	-0.20323529411764715	1.3235294117647058	53.34323529411764	0.4367823529411765	0.15334705882352945	0.4103470588235294	0.28331101269290937	0.08249232667229425	0.7375657811250105	0.18116627916770173	0.9876765632119844	12.0	0.010542706586420536	0.8640794014558273	1.0	1.0	1.0	0.08823529411764706	0.029411764705882353	0.0	0.0	34	0.013291968032717705	0.8648590861200797	0.9705882352941176	0.8235294117647058	0.6176470588235294	0.0	0.0	0.0	0.0	24	0.009426827542483808	0.8322762953040891	1.0	0.8235294117647058	0.17647058823529413	0.0	0.0	0.0	0.0	5.0	0.1961357593536377	0.8375662780684783	1.0	0.21428571428571427	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.0	0
KH_1	0.4625525176525116	0.7553843904128951	1.0	1.0	1.0	0.375	0.3541666666666667	0.16666666666666666	0.16666666666666666	48	66.0	735.4157342066713	0.9214757775465372	5.071041045207538	4.1876487254618235e-05	0.07470588051959375	-0.287395484164611	12.06060606060606	56.52974028121293	0.34635390290613655	0.2710527483371764	0.38364913567317366	0.17000796331492585	0.13164583900945062	0.3480183746093448	0.2934728935078558	0.8540461900043927	9.0	0.06534460932016373	0.8826620993551981	1.0	1.0	1.0	0.7368421052631579	0.5526315789473685	0.2631578947368421	0.18421052631578946	36	0.008885655552148819	0.9303020881281812	1.0	0.8333333333333334	0.4696969696969697	0.0	0.0	0.0	0.0	46	0.02632579579949379	0.8533992938846922	0.9696969696969697	0.8484848484848485	0.6515151515151515	0.10606060606060606	0.015151515151515152	0.0	0.0	63.0	0.041484203189611435	0.9825052082831998	1.0	0.25757575757575757	0.0	0.0	0.0	0.0	0.0	0
KOW	0.01806853711605072	0.8606946232863193	1.0	1.0	1.0	0.0	0.0	0.0	0.0	32	32.0	451.3060897435897	0.9049020080321286	4.545980722891566	9.550613381410256e-06	-0.18229166666666669	-0.1315905448717947	1.96875	49.36440304487179	0.02412940705128205	0.5522582131410256	0.42278866185897435	0.042048565806740185	0.2500786026341314	0.31737856698411593	0.3145475568889741	0.9718342633666516	8.0	0.015703951939940453	0.9227293610197833	1.0	1.0	1.0	0.625	0.375	0.0	0.0	16	0.02300654910504818	0.8272492781500628	1.0	1.0	0.6875	0.0	0.0	0.0	0.0	26	0.0034292403142899275	0.8884798301987211	1.0	0.6875	0.15625	0.0	0.0	0.0	0.0	5.0	0.11100646108388901	0.9303739417387585	1.0	0.46875	0.0625	0.09375	0.03125	0.0	0.0	4
Kelch_1	0.007907223887741566	0.8793610663617897	1.0	1.0	1.0	0.0	0.0	0.0	0.0	46	46.0	620.419170789205	0.8890258213996595	4.593953353990454	6.228881870053241e-05	-0.4208902289259719	-0.21781033345068665	25.304347826086957	46.16188619080077	0.07065947801212447	0.4875072190291492	0.44219970002927483	0.10994885234584094	0.12008325321023144	0.2315220874166421	0.4980822773708313	0.9757586577914784	6.0	0.02358013391494751	0.7860981792885832	1.0	0.9782608695652174	0.9130434782608695	0.1956521739130435	0.13043478260869565	0.06521739130434782	0.0	46	0.01507204119116068	0.7238489571985266	0.6744186046511628	0.4418604651162791	0.2558139534883721	0.0	0.0	0.0	0.0	17	0.6248995661735535	0.8267708245455635	1.0	1.0	1.0	0.8571428571428571	0.7857142857142857	0.5952380952380952	0.40476190476190477	42.0	0.2528226971626282	0.541608375023004	0.2564102564102564	0.07692307692307693	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	0
Kringle	0.002404702128842473	0.8255088096104525	0.9873417721518988	0.8227848101265823	0.3037974683544304	0.0	0.0	0.0	0.0	33	79.0	1186.9227461845553	0.6529956153462879	2.408573393124066	0.00031676695341157637	-0.7049025614603465	-0.8656638533438007	4.2405063291139244	60.92109505017362	0.11032673871717288	0.23078054748227145	0.6597402158058869	0.6490990204716548	0.16242807346993782	0.1255689837637496	0.5800737664467106	0.7112935963675348	14.0	8.78187274793163e-05	0.9931846772532433	0.02531645569620253	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0696009024977684	0.6394383524438723	0.7794117647058824	0.5882352941176471	0.38235294117647056	0.029411764705882353	0.014705882352941176	0.0	0.0	37	0.007449455093592403	0.8641579632833055	0.9493670886075949	0.6582278481012658	0.22784810126582278	0.0	0.0	0.0	0.0	30.0	0.17315545678138733	0.9948335562367736	1.0	1.0	1.0	1.0	0.27419354838709675	0.03225806451612903	0.0	62
Kunitz_BPTI	0.002946074353531003	0.6882994822916353	0.9245283018867925	0.49056603773584906	0.16981132075471697	0.0	0.0	0.0	0.0	8	53.0	594.8965517241378	0.6144547820429408	2.3228559965300373	0.0006162232843201042	-0.7680525244512116	-0.5163955757970071	3.2452830188679247	58.02264150943396	0.1984157449577098	0.2521060507482108	0.5491574495770982	0.8959774802254642	0.061095320701549764	0.1412872820592949	0.2436116305080981	0.8959774802254642	11.0	4.1204068111255765e-05	0.9973343526490951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.08903703093528748	0.6204591111457057	1.0	0.8947368421052632	0.5789473684210527	0.10526315789473684	0.07894736842105263	0.0	0.0	27	0.003060264280065894	0.8473494717514075	0.9056603773584906	0.4528301886792453	0.11320754716981132	0.0	0.0	0.0	0.0	10.0	0.2292163223028183	0.9879056605125512	1.0	1.0	1.0	1.0	0.2830188679245283	0.07547169811320754	0.018867924528301886	53
LIM	0.005574726033955813	0.9463823926443103	1.0	1.0	1.0	0.0	0.0	0.0	0.0	58	58.0	477.0015251948206	0.9049556724267468	4.75961804586598	0.00022734123405534755	-0.5081795741344369	-0.22369330652435504	19.120689655172413	53.39468419535484	0.2539196540377766	0.262953269556848	0.483472774342879	0.8935616039294997	0.8649098475217585	0.21891757278314505	0.13732841940121387	0.8935616039294997	9.0	0.00182988599408418	0.9447490729490466	1.0	0.9482758620689655	0.7413793103448276	0.0	0.0	0.0	0.0	55	0.9985221028327942	0.5548979071757585	0.6571428571428571	0.42857142857142855	0.2857142857142857	0.2	0.2	0.2	0.2	10	0.4416077733039856	0.7984256764620756	1.0	1.0	1.0	0.6379310344827587	0.4482758620689655	0.22413793103448276	0.10344827586206896	58.0	0.021622644737362855	0.8505055960215464	0.08620689655172414	0.017241379310344827	0.0	0.0	0.0	0.0	0.0	0
LRR_4	0.00022761731815990052	0.9663629930581491	1.0	1.0	0.26666666666666666	0.0	0.0	0.0	0.0	0	43.0	823.7770003655031	0.8456175347695665	3.629447913826016	0.00013745583471821458	-0.274808717638344	-0.18907929740914217	17.3953488372093	53.851361660225805	0.21631968787896083	0.24943196847011617	0.5344752583340863	0.07041351921150679	0.09160952756432757	0.18986347836740075	0.16499171804631454	0.8674997980122976	9.0	0.005063985008746386	0.8396131582362514	1.0	0.9354838709677419	0.7741935483870968	0.03225806451612903	0.0	0.0	0.0	28	0.04650299996137619	0.4914444984399339	0.9615384615384616	0.6538461538461539	0.2692307692307692	0.038461538461538464	0.0	0.0	0.0	3	0.03174769878387451	0.861032897331292	1.0	1.0	0.8333333333333334	0.05555555555555555	0.05555555555555555	0.0	0.0	18.0	0.0019141089869663121	0.9732639353572129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
LRR_5	0.00030773456091992557	0.9546280802606908	0.8828125	0.5546875	0.078125	0.0	0.0	0.0	0.0	9	128.0	869.4763684879024	0.8482598722015354	3.8883074518457215	0.00017433722055539336	-0.1793907447222552	-0.03921991937308553	5.375	51.82194383305763	0.27153181100488355	0.21713962771759338	0.5120110832117977	0.3394359532503362	0.041759011778320775	0.15680222203886635	0.07420305182037155	0.8296428267720272	8.0	0.00026234533288516104	0.9821130225487678	0.9351851851851852	0.14814814814814814	0.0	0.0	0.0	0.0	0.0	0	0.002135315677151084	0.9473180711357886	0.6796875	0.2421875	0.0546875	0.0	0.0	0.0	0.0	10	0.002072526374831796	0.8848943692662135	0.65625	0.1953125	0.0078125	0.0	0.0	0.0	0.0	0.0	0.084591343998909	0.9998980144447668	1.0	1.0	0.4931506849315068	1.0	0.0	0.0	0.0	43
LRR_6	0.0009410344064235687	0.9311712563719368	1.0	0.9166666666666666	0.75	0.0	0.0	0.0	0.0	21	24.0	913.7800000000001	0.5240516666666666	1.70328	0.0005946569099999999	-0.21509198181992303	-0.1244166666666668	4.25	42.41833333333333	0.35352333333333336	0.15382416666666668	0.49526000000000003	0.12926638549150896	0.2208613831098566	0.1895239267305012	0.15763075100528426	0.8765601077160815	8.0	0.00013813615078106523	0.9787011983671252	0.8333333333333334	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0	0.05995554104447365	0.7409926851348001	1.0	1.0	0.8333333333333334	0.08333333333333333	0.041666666666666664	0.0	0.0	23	0.002449055900797248	0.8474202188834238	1.0	0.6666666666666666	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.05920924246311188	0.9818689163490704	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
LRR_8	0.002258521039038897	0.9312255534342383	1.0	1.0	1.0	0.0	0.0	0.0	0.0	25	61.0	791.8925863464339	0.8028077517437247	3.4065420582216097	0.00014167071939064313	-0.24948969616098265	-0.10667749803744157	50.967213114754095	52.11057311781001	0.2247418697470937	0.2447684422525111	0.5306004286830462	0.05214797127593025	0.13461855747359888	0.1835331452010704	0.21276010831784994	0.7922248705542494	15.0	0.00845226179808378	0.9187050565714927	1.0	1.0	1.0	0.11428571428571428	0.0	0.0	0.0	32	0.1221974715590477	0.5779495838270804	1.0	1.0	0.8333333333333334	0.027777777777777776	0.027777777777777776	0.027777777777777776	0.0	34	0.006029328797012568	0.8604401321006221	1.0	0.8518518518518519	0.2962962962962963	0.0	0.0	0.0	0.0	8.0	0.02498665638267994	0.9781057645077045	1.0	0.4	0.0	0.0	0.0	0.0	0.0	0
LSM	0.31634998321533203	0.7602815086378865	1.0	1.0	0.9701492537313433	0.31343283582089554	0.22388059701492538	0.11940298507462686	0.07462686567164178	67	67.0	134.11674421415188	0.95032333596422	5.2132662457248085	3.3438292948214392e-06	-0.16588486140724948	-0.06765363466070463	2.4925373134328357	48.68210768022237	0.14695673454589406	0.4839341954196628	0.3680656233005016	0.08954983437522669	0.14673016371596134	0.2919245209574112	0.6602148279700362	0.8752024919731284	7.0	0.1640036553144455	0.8644668777924799	1.0	1.0	1.0	0.8205128205128205	0.6923076923076923	0.5897435897435898	0.46153846153846156	37	0.00820985622704029	0.8502550848061536	0.8656716417910447	0.47761194029850745	0.1791044776119403	0.0	0.0	0.0	0.0	16	0.020388554781675342	0.9659928011136714	1.0	1.0	1.0	0.11940298507462686	0.0	0.0	0.0	67.0	0.014930090866982937	0.9190319091612276	0.06349206349206349	0.0	0.0	0.0	0.0	0.0	0.0	0
Laminin_G_1	0.003783169202506542	0.9318293579707881	1.0	0.9923664122137404	0.7862595419847328	0.0	0.0	0.0	0.0	120	131.0	2285.062792517868	0.7670328303315486	3.2324286873276002	0.00020860157706051235	-0.309406767896985	-0.1653671794454542	9.19083969465649	51.04676090828108	0.07483322949845884	0.47220008342435155	0.4524387435681084	0.4513284202257576	0.2923364248559674	0.16017793306448755	0.28207564481223474	0.832501712560437	8.0	0.0005534840165637434	0.9949279133462559	1.0	1.0	0.24427480916030533	0.0	0.0	0.0	0.0	48	0.0323125459253788	0.8096733855029151	0.96875	0.71875	0.20833333333333334	0.010416666666666666	0.0	0.0	0.0	22	0.0024492691736668357	0.9225208171309232	0.9389312977099237	0.5343511450381679	0.05343511450381679	0.0	0.0	0.0	0.0	6.0	0.12957847118377686	0.9518503816995898	0.9829059829059829	0.20512820512820512	0.008547008547008548	0.008547008547008548	0.008547008547008548	0.0	0.0	0
Laminin_G_2	0.0008167789783328773	0.9181831087122712	0.9444444444444444	0.6507936507936508	0.21428571428571427	0.0	0.0	0.0	0.0	37	126.0	2243.796032511245	0.7524714640198512	3.1522059294871787	0.00025251172017807383	-0.3158558789054102	-0.1514385131566732	10.079365079365079	50.77393955820642	0.07382305387233075	0.4746539563345699	0.4509060777352996	0.4928354172133661	0.5069970976315211	0.13779888663597314	0.3431526112536097	0.9211798361066852	10.0	0.00016764154133852569	0.9949955026350656	1.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0	0.04142769798636437	0.4934973268380008	0.41237113402061853	0.12371134020618557	0.041237113402061855	0.010309278350515464	0.0	0.0	0.0	0	0.027757132425904274	0.9460542177329634	1.0	1.0	0.9047619047619048	0.05555555555555555	0.015873015873015872	0.0	0.0	126.0	0.04709313064813614	0.8577214459120583	0.08928571428571429	0.03571428571428571	0.0	0.0	0.0	0.0	0.0	0
Ldl_recept_a	0.0018757570069283247	0.9128796626959017	1.0	1.0	0.7567567567567568	0.0	0.0	0.0	0.0	36	37.0	2795.5470426673373	0.8068584410597722	3.8349947523358505	0.0002239065877039448	-0.6550921822142908	-0.767924447890622	17.37837837837838	60.839674598807775	0.12586049165740076	0.2147556818681382	0.6592726618753556	0.9053895372401984	0.08173115627960269	0.1227077214183901	0.11152014854138476	0.9053895372401984	12.0	0.00019940944912377745	0.9751725390468532	0.7837837837837838	0.05405405405405406	0.0	0.0	0.0	0.0	0.0	0	0.7972998023033142	0.4631328155660882	1.0	1.0	1.0	0.23076923076923078	0.23076923076923078	0.23076923076923078	0.23076923076923078	10	0.009335975162684916	0.8413401629598831	1.0	0.8108108108108109	0.3783783783783784	0.0	0.0	0.0	0.0	16.0	0.11841508746147154	0.9981179659940475	1.0	1.0	1.0	1.0	0.32432432432432434	0.0	0.0	37
Ldl_recept_b	0.002041676314547658	0.8610118382361238	1.0	0.9047619047619048	0.5	0.0	0.0	0.0	0.0	29	42.0	2919.037431850206	0.8909980056980058	4.532198860398861	0.00020259448033666037	-0.14959553369440665	-0.31357800379843437	14.333333333333334	44.17765895999637	0.07329631717126517	0.4803815191397778	0.4464902765231161	0.09777562168872464	0.14456587398218362	0.25923248355472905	0.3546052783815688	0.8554223118511328	7.0	0.0006782460841350257	0.9441749419131397	1.0	0.5476190476190477	0.16666666666666666	0.0	0.0	0.0	0.0	7	0.08757665753364563	0.6173874750023187	0.9473684210526315	0.8947368421052632	0.5789473684210527	0.05263157894736842	0.02631578947368421	0.0	0.0	27	0.4101312458515167	0.8318960312764679	1.0	1.0	1.0	0.6904761904761905	0.5476190476190477	0.4523809523809524	0.40476190476190477	42.0	0.0326656736433506	0.8504247233453216	0.19047619047619047	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0
Lectin_C	0.000932831026148051	0.9213625711176276	0.8796296296296297	0.6481481481481481	0.2037037037037037	0.0	0.0	0.0	0.0	33	108.0	930.7377667161213	0.6184053898364515	2.077666065569664	0.00043185273412083973	-0.5252919345848449	-0.5339453119917077	12.62037037037037	53.65328075935832	0.24021547172813978	0.2770754386452002	0.48299550378716316	0.9513626059426276	0.08840648078307496	0.20675722502118474	0.12183958213767147	0.9513626059426276	7.0	5.475783473229967e-05	0.9867706040272051	0.018518518518518517	0.0	0.0	0.0	0.0	0.0	0.0	0	0.044259969145059586	0.7916029498823555	1.0	0.9019607843137255	0.6078431372549019	0.0196078431372549	0.0	0.0	0.0	34	0.003253463888540864	0.906720927729172	0.9166666666666666	0.5520833333333334	0.041666666666666664	0.0	0.0	0.0	0.0	5.0	0.048729948699474335	0.9905482576664453	1.0	0.7346938775510204	0.0	0.0	0.0	0.0	0.0	0
Lig_chan	0.03397684171795845	0.8281271380389391	1.0	1.0	1.0	0.026845637583892617	0.0	0.0	0.0	149	149.0	1049.7262611308506	0.9264093081761006	5.5705730817610055	0.00016156374340702727	-0.22265681745547516	0.39151489231039177	1.1208053691275168	52.6520703382024	0.5214447525990262	0.09736652300741326	0.38099872022634557	0.6463009608635119	0.06668268199685366	0.1617715700890886	0.6113290019504297	0.8780778691875608	12.0	0.0009539838065393268	0.909670803083072	0.7986577181208053	0.3288590604026846	0.10738255033557047	0.0	0.0	0.0	0.0	21	0.13842590153217316	0.11439353041690174	0.06040268456375839	0.020134228187919462	0.013422818791946308	0.006711409395973154	0.006711409395973154	0.006711409395973154	0.0	0	0.011479386128485205	0.9712654262167485	1.0	1.0	0.7651006711409396	0.0	0.0	0.0	0.0	145.0	0.013974305242300034	0.8702513849663741	0.011494252873563218	0.0	0.0	0.0	0.0	0.0	0.0	0
Lig_chan-Glu_bd	0.0019174425397068266	0.8994778399326411	0.9826086956521739	0.8434782608695652	0.5217391304347826	0.0	0.0	0.0	0.0	77	115.0	1047.5617718101735	0.9095731965477934	5.083991858003583	7.809071072037512e-05	-0.1673800112930548	-0.04294259732878653	2.0695652173913044	50.23890203182723	0.2538168940039784	0.3483785450412049	0.3986408390167661	0.1842742761520444	0.04300280211270517	0.21919796669012487	0.5337754681895732	0.8208211806607484	8.0	0.000604621774982661	0.9957973098660886	1.0	1.0	0.2782608695652174	0.0	0.0	0.0	0.0	47	0.013265933841466905	0.896722678717896	0.967391304347826	0.7282608695652174	0.2826086956521739	0.0	0.0	0.0	0.0	34	0.00503422599285841	0.8774466625783297	0.8869565217391304	0.4608695652173913	0.06086956521739131	0.0	0.0	0.0	0.0	8.0	0.172048419713974	0.8930439571071344	0.9245283018867925	0.3018867924528302	0.05660377358490566	0.05660377358490566	0.018867924528301886	0.018867924528301886	0.0	0
Lipocalin	0.014399508014321329	0.8598128491872657	1.0	1.0	0.9722222222222222	0.0	0.0	0.0	0.0	144	144.0	172.83882559282813	0.5053553436630911	1.7471935637663891	0.0009194553605802939	-0.4313925986712042	-0.44651314387193813	3.9652777777777777	57.65895951530295	0.16866171564992913	0.45640734117473997	0.3735868435895519	0.4241746492299581	0.11548091508878693	0.2957088274047375	0.4602064895012325	0.8631385984849079	2.0	0.0004461896605789661	0.964955822419627	0.875	0.3402777777777778	0.0625	0.0	0.0	0.0	0.0	13	0.00035904764081351464	0.9014934676942462	0.017391304347826087	0.0	0.0	0.0	0.0	0.0	0.0	0	0.011678267270326614	0.9219970089163892	1.0	0.9557522123893806	0.23008849557522124	0.0	0.0	0.0	0.0	27.0	0.040412094444036484	0.6489624788138014	0.10810810810810811	0.05405405405405406	0.0	0.0	0.0	0.0	0.0	0
Lys	0.014668285846710203	0.8705499119208481	1.0	1.0	0.8951612903225806	0.0	0.0	0.0	0.0	124	124.0	167.29457885304663	0.6568732607380521	1.4709519056261344	0.000614333182795699	-0.40660522273425503	-0.3794690860215053	0.9274193548387096	52.19791666666667	0.40223868727598566	0.1639929435483871	0.43491677867383516	0.5046551269154095	0.18043584387264933	0.2541832030766229	0.2451291658037845	0.5866833749471771	11.0	0.000899826642125845	0.9830189851790824	1.0	0.9354838709677419	0.10483870967741936	0.0	0.0	0.0	0.0	13	0.002051458926871419	0.9278753245686103	0.6885245901639344	0.29508196721311475	0.06557377049180328	0.0	0.0	0.0	0.0	0	0.1697501540184021	0.9040840974476059	1.0	1.0	1.0	0.3870967741935484	0.1532258064516129	0.04838709677419355	0.024193548387096774	124.0	0.1708301305770874	0.7071101327279637	0.42857142857142855	0.14285714285714285	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.0	0
MAM	0.0009386417805217208	0.9491793984834365	1.0	0.875	0.30625	0.0	0.0	0.0	0.0	70	160.0	1125.2128642575208	0.7419156181133149	2.8710465628776567	0.00015261966523261888	-0.45270663364413366	-0.3740911134549606	2.525	51.736135575637434	0.053877795811270036	0.4482927428293351	0.49801723170672424	0.9039872704949492	0.2292184041561069	0.1394219963586608	0.2014830540780793	0.914214547857594	12.0	0.0005994501407258213	0.9975593147144565	1.0	1.0	0.0625	0.0	0.0	0.0	0.0	7	0.1636255383491516	0.5980392853058719	0.975	0.78125	0.29375	0.01875	0.0125	0.0125	0.00625	67	0.0019414139678701765	0.8893455256779861	0.7	0.2875	0.01875	0.0	0.0	0.0	0.0	3.0	0.10350169986486436	0.945117756808631	0.7125	0.11875	0.00625	0.00625	0.00625	0.0	0.0	0
MBT	0.0112204160541296	0.5248816118022174	0.927536231884058	0.6521739130434783	0.14492753623188406	0.0	0.0	0.0	0.0	12	69.0	760.6799933366652	0.9024098837209302	4.443328972868216	1.1682297471634552e-05	-0.27305902631989587	-0.2772345308827067	3.101449275362319	50.36305921113517	0.1606402280341311	0.340874707090899	0.49851755603679637	0.3809793899263889	0.21538029487295424	0.3562972231405755	0.27457248251786026	0.9518859992958744	8.0	0.0006650336435995996	0.8956752300267655	0.7101449275362319	0.18840579710144928	0.08695652173913043	0.0	0.0	0.0	0.0	3	0.2420337200164795	0.6512412057417708	1.0	1.0	0.8405797101449275	0.028985507246376812	0.014492753623188406	0.014492753623188406	0.014492753623188406	69	0.06569855660200119	0.6171757658895809	0.9672131147540983	0.7540983606557377	0.3442622950819672	0.06557377049180328	0.04918032786885246	0.03278688524590164	0.01639344262295082	27.0	0.3686880171298981	0.8780074941957838	1.0	0.9047619047619048	0.14285714285714285	0.16666666666666666	0.14285714285714285	0.07142857142857142	0.047619047619047616	4
MFS_1	0.0007583451806567607	0.9334353085148165	0.7110481586402266	0.40226628895184136	0.06232294617563739	0.0	0.0	0.0	0.0	23	353.0	551.8412258703264	0.7400743165879489	3.266080775010735	0.00030565685682131406	-0.38166568829630987	0.8425399489868798	6.172804532577904	40.04951213924193	0.671136574513149	0.058303849442596326	0.2703639897306719	0.07588471486796985	0.0962871891173446	0.2946314575807437	0.4699871147873049	0.6702195055694574	6.0	0.0002695218136068433	0.9944525763483808	1.0	0.2804532577903683	0.0	0.0	0.0	0.0	0.0	0	0.006727098021656275	0.868413665901547	0.11854103343465046	0.03343465045592705	0.00911854103343465	0.0	0.0	0.0	0.0	0	0.004193762317299843	0.9729849509874856	1.0	0.9436201780415431	0.02967359050445104	0.0	0.0	0.0	0.0	10.0	0.06327419728040695	0.8982204657225749	0.31512605042016806	0.09243697478991597	0.0	0.0	0.0	0.0	0.0	0
MH1	0.4290798604488373	0.7441430885089347	1.0	1.0	1.0	0.3626373626373626	0.24175824175824176	0.15384615384615385	0.0989010989010989	91	103.0	474.73978586138776	0.9481581342434584	5.561837030716723	3.5239058189383435e-06	-0.06731391585760517	-0.4279248098180138	2.087378640776699	58.382867755222115	0.2896588807632497	0.23786805993359392	0.4723360484176018	0.7389093731445197	0.6688870949416554	0.3858679756571033	0.3709937733272677	0.7764834113366689	5.0	0.02885962463915348	0.7874211274013244	1.0	0.9611650485436893	0.7572815533980582	0.13592233009708737	0.11650485436893204	0.019417475728155338	0.009708737864077669	93	0.12220057100057602	0.36641215391227	0.6477272727272727	0.3409090909090909	0.10227272727272728	0.011363636363636364	0.011363636363636364	0.011363636363636364	0.0	6	0.002570117358118296	0.9175803268141122	1.0	0.5728155339805825	0.05825242718446602	0.0	0.0	0.0	0.0	3.0	0.4763386845588684	0.9857200103578078	1.0	1.0	1.0	1.0	0.20388349514563106	0.02912621359223301	0.019417475728155338	103
