	name	GA
8488	G_path_suppress	28.3
8489	H-kinase_dim	21.8
8490	H-K_ATPase_N	25.0
8491	H2O2_YaaD	24.6
8492	H2TH	20.8
8493	HA	28.4
8494	HA2	21.3
8495	HABP4_PAI-RBP1	20.8
8496	HAD	27.0
8497	HAD_2	23.4
8498	Haemadin	25.0
8499	Haemagg_act	20.9
8500	Haemocyan_bet_s	24.0
8501	Haemolytic	21.1
8502	Haem_bd	27.0
8503	Haem_degrading	20.7
8504	Haem_oxygenas_2	28.9
8505	HAGH_C	25.0
8506	Hairpins	25.1
8507	Hairy_orange	20.7
8508	Halogen_Hydrol	29.8
8509	Halo_GVPC	22.4
8510	HalX	23.3
8511	HALZ	28.0
8512	Ham1p_like	22.5
8513	Hamartin	25.9
8514	HAMP	27.0
8515	HAND	21.0
8516	Hanta_G1	25.0
8517	Hanta_G2	21.9
8518	Hanta_nucleocap	21.4
8519	HAP	22.3
8520	HAP1_N	29.3
8521	HAP2-GCS1	19.7
8522	Hap4_Hap_bind	21.1
8523	HapK	25.0
8524	Harakiri	27.0
8525	HARE-HTH	25.9
8526	HARP	25.0
8527	HAS-barrel	25.2
8528	HasA	26.3
8529	Haspin_kinase	25.0
8530	HAT	21.0
8531	Hat1_N	22.9
8532	HATPase_c	24.5
8533	HATPase_c_2	27.4
8534	HATPase_c_3	25.0
8535	HATPase_c_4	26.0
8536	HATPase_c_5	22.0
8537	HAT_KAT11	22.5
8538	HAUS-augmin3	27.8
8539	HAUS2	27.0
8540	HAUS4	25.0
8541	HAUS5	25.0
8542	HAUS6_N	26.4
8543	HAV_VP	24.5
8544	HBB	30.0
8545	HBM	26.3
8546	HbrB	22.7
8547	HBS1_N	26.4
8548	Hc1	20.5
8549	HC2	40.0
8550	HCBP_related	21.4
8551	Hce2	25.0
8552	HCMVantigenic_N	25.0
8553	HCMV_UL124	27.0
8554	HCMV_UL139	25.0
8555	HCNGP	21.3
8556	HCO3_cotransp	20.3
8557	HCR	24.0
8558	HCV_capsid	21.6
8559	HCV_core	21.6
8560	HCV_env	22.0
8561	HCV_NS1	20.2
8562	HCV_NS2	25.0
8563	HCV_NS4a	21.7
8564	HCV_NS4b	20.3
8565	HCV_NS5a	20.5
8566	HCV_NS5a_1a	20.7
8567	HCV_NS5a_1b	21.3
8568	HCV_NS5a_C	25.0
8569	HcyBio	25.5
8570	HD	21.5
8571	HD-ZIP_N	21.7
8572	HDA2-3	27.0
8573	HDAC4_Gln	25.0
8574	HDC	25.0
8575	HdeA	21.9
8576	hDGE_amylase	21.4
8577	HDNR	27.0
8578	HDOD	22.9
8579	HDPD	29.1
8580	HDV_ag	25.0
8581	HD_2	21.7
8582	HD_3	22.5
8583	HD_4	24.6
8584	HD_5	21.8
8585	HD_assoc	22.2
8586	Head-tail_con	19.9
8587	Headcase	27.0
8588	Head_binding	21.5
8589	HEAT	23.5
8590	HEAT_2	27.7
8591	HEAT_EZ	27.0
8592	HEAT_PBS	20.9
8593	HECA	27.0
8594	HECT	20.4
8595	HECT_2	19.0
8596	HECW_N	26.7
8597	hEGF	29.2
8598	HeH	28.9
8599	Helicase_C	20.9
8600	Helicase_C_2	25.3
8601	Helicase_C_3	34.2
8602	Helicase_C_4	30.5
8603	Helicase_IV_N	24.5
8604	Helicase_RecD	22.7
8605	Helicase_Sgs1	22.2
8606	Helitron_like_N	28.9
8607	HeLo	23.2
8608	Helo_like_N	27.2
8609	HELP	21.9
8610	Helveticin_J	25.0
8611	HEM4	27.5
8612	Hemagglutinin	28.5
8613	Hema_esterase	25.0
8614	Hema_HEFG	25.0
8615	Hema_stalk	24.4
8616	HemeBinding_Shp	26.4
8617	Hemerythrin	25.3
8618	Heme_oxygenase	23.0
8619	HemN_C	26.8
8620	Hemocyanin_C	26.4
8621	Hemocyanin_M	20.8
8622	Hemocyanin_N	21.7
8623	HemolysinCabind	27.0
8624	Hemolysin_N	22.5
8625	Hemopexin	21.3
8626	hemP	25.0
8627	HemS	20.4
8628	HemX	28.1
8629	HemY_N	30.8
8630	Hen1_L	22.9
8631	Hepar_II_III	21.2
8632	Hepar_II_III_N	21.1
8633	Hepatitis_core	22.6
8634	Hepcidin	21.9
8635	HEPN	21.4
8636	HEPPP_synt_1	31.0
8637	Hepsin-SRCR	26.7
8638	Hep_59	22.7
8639	Hep_core_N	25.0
8640	Herp-Cyclin	25.0
8641	Herpes_alk_exo	19.7
8642	Herpes_BBRF1	25.0
8643	Herpes_BLLF1	25.0
8644	Herpes_BLRF2	25.8
8645	Herpes_BMRF2	25.0
8646	Herpes_BTRF1	25.0
8647	Herpes_capsid	25.0
8648	Herpes_DNAp_acc	25.0
8649	Herpes_env	25.0
8650	Herpes_gE	21.2
8651	Herpes_gI	20.7
8652	Herpes_glycoH_C	25.0
8653	Herpes_glycop	25.0
8654	Herpes_glycop_D	19.9
8655	Herpes_glycop_H	18.8
8656	Herpes_gp2	25.0
8657	Herpes_Helicase	19.0
8658	Herpes_heli_pri	25.0
8659	Herpes_HEPA	21.1
8660	Herpes_ICP4_C	25.0
8661	Herpes_ICP4_N	25.0
8662	Herpes_IE1	21.3
8663	Herpes_IE2_3	25.0
8664	Herpes_IE68	18.8
8665	Herpes_IR6	25.0
8666	Herpes_LAMP2	20.8
8667	Herpes_LMP1	26.0
8668	Herpes_LMP2	25.0
8669	Herpes_LP	25.0
8670	Herpes_MCP	25.0
8671	Herpes_ORF11	20.1
8672	Herpes_ori_bp	19.4
8673	Herpes_PAP	25.0
8674	Herpes_pp38	26.0
8675	Herpes_pp85	18.4
8676	Herpes_TAF50	19.7
8677	Herpes_teg_N	25.0
8678	Herpes_TK	25.0
8679	Herpes_TK_C	20.1
8680	Herpes_U15	25.0
8681	Herpes_U26	25.0
8682	Herpes_U30	25.0
8683	Herpes_U34	25.0
8684	Herpes_U44	25.0
8685	Herpes_U47	25.0
8686	Herpes_U5	25.0
8687	Herpes_U55	20.4
8688	Herpes_U59	21.1
8689	Herpes_UL1	19.6
8690	Herpes_UL14	25.0
8691	Herpes_UL16	25.0
8692	Herpes_UL17	25.0
8693	Herpes_UL20	25.0
8694	Herpes_UL21	25.0
8695	Herpes_UL24	18.9
8696	Herpes_UL25	25.0
8697	Herpes_UL3	25.0
8698	Herpes_UL31	25.0
8699	Herpes_UL32	25.0
8700	Herpes_UL33	25.0
8701	Herpes_UL35	25.0
8702	Herpes_UL36	21.8
8703	Herpes_UL37_1	25.0
8704	Herpes_UL37_2	25.0
8705	Herpes_UL4	25.0
8706	Herpes_UL42	20.8
8707	Herpes_UL43	24.9
8708	Herpes_UL46	25.0
8709	Herpes_UL47	25.0
8710	Herpes_UL49_1	25.0
8711	Herpes_UL49_2	25.0
8712	Herpes_UL49_5	22.2
8713	Herpes_UL51	25.0
8714	Herpes_UL52	20.8
8715	Herpes_UL55	25.0
8716	Herpes_UL56	25.0
8717	Herpes_UL6	27.0
8718	Herpes_UL69	25.0
8719	Herpes_UL7	25.0
8720	Herpes_UL73	19.6
8721	Herpes_UL74	25.0
8722	Herpes_UL79	21.9
8723	Herpes_UL82_83	20.7
8724	Herpes_UL87	25.0
8725	Herpes_UL92	20.5
8726	Herpes_UL95	21.6
8727	Herpes_US12	21.0
8728	Herpes_US9	23.6
8729	Herpes_V23	25.0
8730	Herpes_VP19C	25.0
8731	Herpeto_peptide	21.9
8732	HERV-K_env_2	19.4
8733	HERV-K_REC	22.9
8734	HET	20.8
8735	Het-C	20.6
8736	HET-S	22.0
8737	HET-s_218-289	25.0
8738	HEV_ORF1	21.2
8739	Hexapep	21.5
8740	Hexapep_2	27.0
8741	HEXIM	29.0
8742	Hexokinase_1	24.3
8743	Hexokinase_2	21.3
8744	Hexose_dehydrat	25.0
8745	Hex_IIIa	25.0
8746	He_PIG	22.1
8747	He_PIG_assoc	25.0
8748	HflK_N	20.5
8749	Hfq	21.3
8750	HGAL	27.0
8751	HGD-D	28.4
8752	hGDE_central	19.9
8753	hGDE_N	22.1
8754	HgmA	20.3
8755	HGTP_anticodon	21.0
8756	HGTP_anticodon2	24.4
8757	HGWP	21.9
8758	HHA	25.0
8759	HHH	24.0
8760	HhH-GPD	23.1
8761	HHH_2	27.0
8762	HHH_3	27.0
8763	HHH_4	27.0
8764	HHH_5	27.0
8765	HHH_6	25.6
8766	HHH_7	27.0
8767	HHH_8	30.0
8768	HHV-1_VABD	27.0
8769	HHV-5_US34A	27.0
8770	HHV6-IE	25.0
8771	HH_signal	22.1
8772	HI0933_like	24.2
8773	HiaBD2	25.0
8774	HicA_toxin	27.0
8775	HicB	20.8
8776	HicB-like_2	30.0
8777	HicB_lk_antitox	27.0
8778	Hid1	22.2
8779	HIF-1	17.8
8780	HIF-1a_CTAD	25.0
8781	HigB-like_toxin	27.0
8782	HigB_toxin	20.8
8783	HIGH_NTase1	20.2
8784	HIGH_NTase1_ass	26.7
8785	HIG_1_N	20.9
8786	HILPDA	27.0
8787	HIM1	28.7
8788	HIN	22.7
8789	Hint	29.7
8790	Hint_2	28.4
8791	HIP1_clath_bdg	27.3
8792	HipA_C	30.5
8793	HIPIP	21.5
8794	Hira	20.3
8795	HIRAN	24.6
8796	HIRA_B	21.0
8797	Hirudin	25.0
8798	HisG	25.5
8799	HisG_C	22.8
8800	HisKA	26.9
8801	HisKA_2	21.1
8802	HisKA_3	21.6
8803	HisKA_4TM	30.0
8804	HisKA_7TM	28.6
8805	HisK_N	24.4
8806	Histidinol_dh	19.9
8807	Histone	26.4
8808	Histone_H2A_C	20.0
8809	Histone_HNS	22.9
8810	Hist_deacetyl	27.9
8811	Hist_rich_Ca-bd	17.5
8812	His_binding	21.2
8813	His_biosynth	23.0
8814	His_kinase	25.2
8815	His_leader	25.0
8816	His_Phos_1	21.1
8817	His_Phos_2	23.6
8818	HIT	21.0
8819	Hjc	21.1
8820	HJURP_C	22.7
8821	HJURP_mid	25.0
8822	HK	20.1
8823	HK97-gp10_like	21.4
8824	HK_sensor	26.9
8825	HLH	20.7
8826	HlyC	25.0
8827	HlyD	26.2
8828	HlyD_2	26.5
8829	HlyD_3	22.2
8830	HlyD_D23	30.0
8831	HlyD_D4	26.4
8832	HlyE	25.0
8833	HlyIII	26.2
8834	HlyU	21.3
8835	HMA	22.6
8836	HMD	22.9
8837	HMG-CoA_red	19.8
8838	HMG14_17	23.5
8839	HMGL-like	29.0
8840	HMG_box	25.4
8841	HMG_box_2	22.3
8842	HMG_box_5	25.0
8843	HMG_CoA_synt_C	25.1
8844	HMG_CoA_synt_N	20.5
8845	HMMR_C	28.5
8846	HMMR_N	30.1
8847	HmuY	27.0
8848	HN	24.4
8849	HNF-1A_C	27.3
8850	HNF-1B_C	25.0
8851	HNF-1_N	29.7
8852	HNF_C	20.8
8853	HNH	21.4
8854	HNHc_6	26.6
8855	HNH_2	21.0
8856	HNH_3	24.8
8857	HNH_4	21.5
8858	HNH_5	27.0
8859	hNIFK_binding	25.0
8860	HNOB	25.5
8861	HNOBA	23.1
8862	HnRNPA1	25.0
8863	HnRNP_M	20.7
8864	HOASN	25.0
8865	HobA	20.2
8866	HOIP-UBA	22.4
8867	HOK_GEF	21.6
8868	Holin_2-3	27.0
8869	Holin_9	25.0
8870	Holin_BhlA	22.6
8871	Holin_BlyA	27.0
8872	Holin_SPP1	27.0
8873	Hol_Tox	26.4
8874	Homeobox	20.7
8875	Homeobox_KN	19.8
8876	Homez	20.1
8877	Homoserine_dh	22.9
8878	Hom_end	21.1
8879	Hom_end_hint	31.6
8880	HOOK	35.0
8881	HopJ	21.3
8882	HopW1-1	27.0
8883	HORMA	21.4
8884	Hormone_1	22.7
8885	Hormone_2	21.2
8886	Hormone_3	27.7
8887	Hormone_4	17.1
8888	Hormone_5	25.0
8889	Hormone_6	25.0
8890	Hormone_recep	23.5
8891	Host_attach	26.7
8892	Hox9_act	20.6
8893	HoxA13_N	20.2
8894	HpaB	25.0
8895	HpaB_N	33.1
8896	HpaP	23.3
8897	HpcH_HpaI	20.7
8898	HPD	25.0
8899	Hph	19.9
8900	HPHLAWLY	25.0
8901	HPIH	24.2
8902	HPIP	22.1
8903	HPP	24.1
8904	HPPK	21.5
8905	Hpre_diP_synt_I	30.0
8906	Hpr_kinase_C	33.3
8907	Hpr_kinase_N	24.0
8908	HPS3_C	25.0
8909	HPS3_Mid	25.0
8910	HPS3_N	25.0
8911	HPS6	27.0
8912	Hpt	22.7
8913	HPTransfase	22.1
8914	HpuA	29.7
8915	HP_OMP	20.3
8916	HP_OMP_2	25.0
8917	HR1	28.1
8918	HrcA	21.3
8919	HrcA_DNA-bdg	21.0
8920	HRCT1	27.0
8921	HRDC	21.1
8922	HRG	27.0
8923	HRI1	27.0
8924	HRM	24.0
8925	HrpA_pilin	21.1
8926	HrpB1_HrpK	29.3
8927	HrpB2	25.0
8928	HrpB4	29.0
8929	HrpB7	28.3
8930	HrpB_C	25.0
8931	HrpE	23.5
8932	HrpF	22.8
8933	HrpJ	22.3
8934	Hrs_helical	27.4
8935	HRXXH	21.4
8936	HR_lesion	22.6
8937	Hs1pro-1_C	29.3
8938	Hs1pro-1_N	25.0
8939	HS1_rep	21.0
8940	HSA	20.8
8941	hSac2	21.8
8942	HsbA	33.5
8943	HSBP1	28.2
8944	HSCB_C	21.6
8945	HSD3	27.0
8946	HsdM_N	20.0
8947	HSDR_N	25.1
8948	HSDR_N_2	25.0
8949	HSF_DNA-bind	21.0
8950	hSH3	25.7
8951	HSL_N	25.0
8952	HSNSD	25.0
8953	HSP20	20.8
8954	HSP33	21.4
8955	HSP70	19.8
8956	HSP90	24.4
8957	HSP9_HSP12	26.3
8958	HSR	20.6
8959	HSV_VP16_C	20.1
8960	HtaA	21.8
8961	HTHP	25.0
8962	HTH_1	26.6
8963	HTH_10	23.1
8964	HTH_11	21.1
8965	HTH_12	21.1
8966	HTH_13	24.6
8967	HTH_15	26.0
8968	HTH_16	21.6
8969	HTH_17	27.0
8970	HTH_18	31.9
8971	HTH_19	30.2
8972	HTH_20	27.0
8973	HTH_21	28.0
8974	HTH_22	29.6
8975	HTH_23	24.6
8976	HTH_24	21.9
8977	HTH_25	24.6
8978	HTH_26	22.0
8979	HTH_27	22.2
8980	HTH_28	25.0
8981	HTH_29	28.1
8982	HTH_3	23.0
8983	HTH_30	27.0
8984	HTH_31	27.0
8985	HTH_32	33.2
8986	HTH_33	25.0
8987	HTH_34	27.0
8988	HTH_35	25.0
8989	HTH_36	25.0
8990	HTH_37	27.0
8991	HTH_38	27.0
8992	HTH_39	21.3
8993	HTH_40	27.0
8994	HTH_41	25.0
8995	HTH_42	25.9
8996	HTH_43	21.9
8997	HTH_44	35.0
8998	HTH_45	25.1
8999	HTH_46	29.3
9000	HTH_47	27.1
9001	HTH_5	20.7
9002	HTH_6	28.3
9003	HTH_7	23.8
9004	HTH_8	21.1
9005	HTH_9	23.4
9006	HTH_AraC	26.6
9007	HTH_AsnC-type	27.0
9008	HTH_CodY	20.8
9009	HTH_Crp_2	27.0
9010	HTH_DeoR	20.7
9011	HTH_IclR	22.0
9012	HTH_Mga	23.0
9013	HTH_micro	27.3
9014	HTH_OrfB_IS605	21.0
9015	HTH_psq	20.4
9016	HTH_Tnp_1	24.1
9017	HTH_Tnp_1_2	27.9
9018	HTH_Tnp_4	27.0
9019	HTH_Tnp_IS1	24.9
9020	HTH_Tnp_IS630	21.3
9021	HTH_Tnp_ISL3	27.4
9022	HTH_Tnp_Mu_1	23.3
9023	HTH_Tnp_Mu_2	20.5
9024	HTH_Tnp_Tc3_1	21.1
9025	HTH_Tnp_Tc3_2	26.1
9026	HTH_Tnp_Tc5	21.3
9027	HTH_WhiA	21.1
9028	HtrL_YibB	23.6
9029	HTS	20.1
9030	HU-DNA_bdg	30.0
9031	Humanin	27.0
9032	Hum_adeno_E3A	22.9
9033	HUN	26.9
9034	HupE_UreJ	22.7
9035	HupE_UreJ_2	24.5
9036	HupF_HypC	28.5
9037	HupH_C	21.2
9038	Hus1	20.6
9039	HutD	25.0
9040	HutP	25.0
9041	HVSL	26.8
9042	HV_small_capsid	30.0
9043	HWE_HK	22.8
9044	HxlR	20.8
9045	HXXEE	25.0
9046	HXXSHH	30.0
9047	HyaE	20.8
9048	Hyaluronidase_1	25.0
9049	HycA_repressor	25.0
9050	Hyccin	25.0
9051	HycH	25.0
9052	HycI	20.6
9053	Hydantoinase_A	21.5
9054	Hydantoinase_B	21.4
9055	Hydant_A_N	20.7
9056	Hydin_ADK	27.0
9057	Hydrolase	26.2
9058	Hydrolase_2	21.7
9059	Hydrolase_3	20.9
9060	Hydrolase_4	27.0
9061	Hydrolase_6	27.0
9062	Hydrolase_like	21.5
9063	Hydrophobin	21.4
9064	Hydrophobin_2	21.2
9065	Hydrophob_seed	23.4
9066	Hyd_WA	20.7
9067	HYLS1_C	27.0
9068	HypA	28.8
9069	HypD	25.0
9070	Hyphal_reg_CWP	28.0
9071	Hypoth_Ymh	25.0
9072	HYR	21.7
9073	Hyr1	27.0
9074	H_kinase_N	22.9
9075	H_lectin	24.0
9076	H_PPase	29.7
9077	I-set	23.7
9078	IalB	22.1
9079	IATP	21.6
9080	IAT_beta	21.3
9081	IBB	23.8
9082	IBD	25.0
9083	IBN_N	20.9
9084	IBP39	25.0
9085	IBR	24.1
9086	Ibs_toxin	27.0
9087	IBV_3A	25.0
9088	IBV_3B	27.3
9089	IBV_3C	25.0
9090	ICA69	22.4
9091	ICAM_N	20.9
9092	ICAP-1_inte_bdg	25.0
9093	ICAT	25.0
9094	ICE2	25.0
9095	ICEA	24.0
9096	IceA2	25.0
9097	Ice_nucleation	20.8
9098	ICL	19.5
9099	IclR	20.6
9100	IcmF-related	20.5
9101	IcmF_C	26.7
9102	ICMT	20.9
9103	IDEAL	21.6
9104	IDH	25.0
9105	IDO	20.8
9106	IER	22.6
9107	IES5	25.0
9108	IF-2	20.2
9109	IF-2B	22.4
9110	IF2_assoc	20.9
9111	IF2_N	25.0
9112	IF3_C	26.9
9113	IF3_N	26.9
9114	IF4E	28.7
9115	Ifi-6-16	28.9
9116	IFN-gamma	23.9
9117	IFNGR1	20.7
9118	IFP_35_N	23.2
9119	IFR3_antag	25.0
9120	IFRD	25.0
9121	IFRD_C	21.2
9122	IFS	30.0
9123	IFT20	27.0
9124	IFT43	27.0
9125	IFT46_B_C	21.1
9126	IFT57	40.0
9127	ig	21.8
9128	IgaA	25.0
9129	IGF2_C	21.0
9130	IGFBP	28.0
9131	IGFL	25.0
9132	IgGFc_binding	25.6
9133	IgG_binding_B	21.2
9134	IglC	25.0
9135	IGPD	20.3
9136	IGPS	20.0
9137	IGR	23.3
9138	Ig_2	27.0
9139	Ig_3	30.0
9140	Ig_4	30.1
9141	Ig_5	27.3
9142	Ig_J_chain	27.0
9143	Ig_Tie2_1	25.0
9144	IHABP4_N	31.0
9145	IHHNV_capsid	25.0
9146	IHO1	27.0
9147	IIGP	19.6
9148	IKI3	23.3
9149	IKKbetaNEMObind	25.0
9150	IL1	20.5
9151	IL10	24.2
9152	IL11	25.0
9153	IL12	25.0
9154	IL12p40_C	25.0
9155	IL13	25.0
9156	IL15	28.5
9157	IL17	21.0
9158	IL17R_D_N	25.0
9159	IL17R_fnIII_D1	26.0
9160	IL17R_fnIII_D2	29.7
9161	IL17_R_N	27.0
9162	IL1_propep	21.3
9163	IL2	26.2
9164	IL22	30.0
9165	IL23	27.0
9166	IL28A	27.0
9167	Il2rg	27.0
9168	IL3	25.0
9169	IL31	27.0
9170	IL32	27.0
9171	IL33	27.0
9172	IL34	27.0
9173	IL4	20.5
9174	IL4Ra_N	22.1
9175	IL5	21.9
9176	IL6	27.0
9177	IL6Ra-bind	24.3
9178	IL7	22.9
9179	IL8	21.3
9180	Ilar_coat	20.7
9181	ILEI	27.0
9182	Ilm1	25.0
9183	IlvB_leader	25.0
9184	IlvC	29.1
9185	ILVD_EDD	19.1
9186	IlvGEDA_leader	25.0
9187	IlvN	20.6
9188	Ima1_N	23.3
9189	ImcF-related_N	25.0
9190	IMCp	21.1
9191	IMD	22.8
9192	Img2	34.4
9193	IML1	26.2
9194	Imm-NTF2	25.0
9195	Imm-NTF2-2	26.0
9196	Imm1	22.4
9197	Imm10	28.6
9198	Imm12	25.0
9199	Imm15	22.9
9200	Imm17	25.0
9201	Imm19	25.0
9202	Imm2	35.7
9203	Imm21	30.7
9204	Imm25	25.0
9205	Imm26	23.3
9206	Imm27	25.0
9207	Imm3	25.0
9208	Imm30	27.0
9209	Imm31	25.0
9210	Imm32	25.0
9211	Imm35	27.5
9212	Imm39	25.0
9213	Imm40	25.0
9214	Imm41	26.9
9215	Imm42	27.2
9216	Imm43	25.0
9217	Imm44	25.0
9218	Imm45	25.0
9219	Imm47	27.2
9220	Imm48	25.0
9221	Imm49	26.7
9222	Imm5	25.0
9223	Imm50	27.1
9224	Imm51	29.8
9225	Imm52	25.0
9226	Imm53	25.0
9227	Imm57	25.0
9228	Imm58	25.0
9229	Imm59	34.8
9230	Imm6	25.0
9231	Imm61	25.0
9232	Imm63	26.7
9233	Imm64	25.0
9234	Imm65	25.0
9235	Imm68	29.6
9236	Imm7	25.0
9237	Imm70	26.7
9238	Imm71	27.0
9239	Imm72	25.0
9240	Imm74	27.1
9241	Imm75	25.0
9242	Imm8	27.0
9243	Imm9	25.0
9244	ImmE5	25.0
9245	Imm_superinfect	27.9
9246	Imp-YgjV	23.5
9247	ImpA_N	26.9
9248	IMPDH	25.6
9249	ImpE	25.0
9250	IMP_cyclohyd	28.1
9251	IMS	23.2
9252	IMS_C	20.7
9253	IMS_HHH	24.3
9254	IMUP	27.0
9255	InaF-motif	20.0
9256	IncA	50.0
9257	INCA1	27.0
9258	IncD	27.0
9259	IncE	27.0
9260	INCENP_ARK-bind	20.6
9261	INCENP_N	20.6
9262	IncF	27.0
9263	IncFII_repA	22.9
9264	Indigoidine_A	25.0
9265	ING	23.9
9266	Inh	25.0
9267	Inhibitor_G39P	20.4
9268	Inhibitor_I10	20.5
9269	Inhibitor_I24	25.0
9270	Inhibitor_I29	24.4
9271	Inhibitor_I34	25.0
9272	Inhibitor_I36	21.1
9273	Inhibitor_I42	27.2
9274	Inhibitor_I48	21.3
9275	Inhibitor_I53	25.0
9276	Inhibitor_I66	27.0
9277	Inhibitor_I67	25.0
9278	Inhibitor_I68	25.0
9279	Inhibitor_I69	25.0
9280	Inhibitor_I71	22.1
9281	Inhibitor_I78	21.8
9282	Inhibitor_I9	21.2
9283	Inhibitor_Mig-6	25.0
9284	Init_tRNA_PT	22.0
9285	Inj_translocase	29.7
9286	Innate_immun	27.4
9287	Innexin	22.1
9288	Ino80_Iec3	27.0
9289	INO80_Ies4	21.6
9290	Inos-1-P_synth	20.8
9291	Inositol_P	20.5
9292	Inovirus_Gp2	23.6
9293	Inp1	21.3
9294	INPP5B_PH	29.2
9295	Ins134_P3_kin	20.2
9296	Ins145_P3_rec	20.3
9297	INSC_LBD	27.0
9298	INSIG	25.2
9299	Insulin	21.5
9300	Ins_allergen_rp	21.6
9301	Ins_beta	20.7
9302	Ins_P5_2-kin	22.7
9303	INTAP	25.0
9304	Integrase_1	21.5
9305	Integrase_DNA	27.0
9306	Integrase_Zn	21.4
9307	Integrin_alpha	20.2
9308	Integrin_alpha2	20.8
9309	Integrin_beta	24.8
9310	Integrin_b_cyt	21.3
9311	Integrin_B_tail	20.1
9312	Intein_splicing	35.8
9313	Interfer-bind	20.1
9314	Interferon	25.0
9315	Internalin_N	24.1
9316	Intg_mem_TP0381	45.0
9317	Intimin_C	21.4
9318	Intron_maturas2	20.8
9319	INTS2	25.0
9320	Ints3	25.0
9321	INTS5_C	27.0
9322	INTS5_N	27.0
9323	INT_SG_DDX_CT_C	27.0
9324	Invasin_D3	27.0
9325	Invas_SpaK	25.0
9326	InvH	25.0
9327	Involucrin	15.0
9328	Involucrin2	20.9
9329	Involucrin_N	21.5
9330	IN_DBD_C	20.7
9331	Ion_trans	25.0
9332	Ion_trans_2	22.5
9333	Ion_trans_N	20.6
9334	IpaB_EvcA	29.9
9335	IpaC_SipC	25.0
9336	IpaD	25.0
9337	IpgD	20.7
9338	iPGM_N	21.2
9339	Ipi1_N	21.8
9340	IPI_T4	25.0
9341	IPK	22.2
9342	IPP-2	20.9
9343	IPPT	23.6
9344	IPT	20.0
9345	IP_trans	21.3
9346	IQ	20.3
9347	IQCJ-SCHIP1	28.0
9348	IQ_SEC7_PH	27.0
9349	IR1-M	25.0
9350	IRF	21.0
9351	IRF-2BP1_2	26.8
9352	IRF-3	20.8
9353	IRK	20.1
9354	IRK_N	25.0
9355	Iron_permease	25.0
9356	Iron_traffic	20.9
9357	Iron_transport	20.5
9358	IRS	21.0
9359	ISAV_HA	19.6
9360	ISET-FN3_linker	25.0
9361	ISG65-75	24.0
9362	Ish1	25.2
9363	ISK_Channel	22.1
9364	ISN1	25.0
9365	Isochorismatase	21.8
9366	Iso_dh	20.1
9367	IspA	26.7
9368	IspD	20.3
9369	Ist1	33.6
9370	IstB_IS21	24.1
9371	IstB_IS21_ATP	20.8
9372	Isy1	20.2
9373	ITAM	21.1
9374	ITAM_Cys-rich	25.0
9375	Itfg2	27.0
9376	ITI_HC_C	21.5
9377	IucA_IucC	25.0
9378	IU_nuc_hydro	31.2
9379	Ivy	20.3
9380	Iwr1	21.3
9381	IZUMO	25.0
9382	Izumo-Ig	26.7
9383	I_LWEQ	26.6
9384	JAB	22.5
9385	Jacalin	21.7
9386	Jagunal	22.8
9387	Jag_N	25.0
9388	JAKMIP_CC3	30.0
9389	Jas	22.8
9390	JCAD	27.0
9391	JHBP	29.2
9392	JIP_LZII	30.0
9393	Jiraiya	27.0
9394	Jiv90	27.0
9395	JLPA	27.0
9396	JmjC	21.3
9397	JmjN	26.0
9398	JMY	27.0
9399	Jnk-SapK_ap_N	29.9
9400	Josephin	19.9
9401	Joubert	27.0
9402	JSRP	25.0
9403	JTB	20.9
9404	Jun	26.7
9405	JUPITER	27.0
9406	K-box	29.7
9407	K-cyclin_vir_C	25.3
9408	K1	21.2
9409	K1377	27.0
9410	K167R	20.7
9411	KA1	20.8
9412	KAAG1	27.0
9413	KaiA	22.2
9414	KaiB	20.4
9415	KAP	19.4
9416	KapB	26.0
9417	KAP_NTPase	20.0
9418	KAR	27.0
9419	KAR9	24.3
9420	KASH	23.0
9421	KASH_CCD	32.7
9422	KAsynt_C_assoc	30.0
9423	Katanin_con80	27.0
9424	Kazal_1	20.7
9425	Kazal_2	22.8
9426	KbaA	27.0
9427	KBP_C	29.5
9428	KCH	27.0
9429	KcnmB2_inactiv	25.0
9430	KCNQ2_u3	25.0
9431	KCNQC3-Ank-G_bd	21.2
9432	KCNQ_channel	25.0
9433	KdgM	20.4
9434	KDGP_aldolase	26.7
9435	KdgT	25.0
9436	Kdo	21.3
9437	Kdo_hydroxy	25.0
9438	KdpA	22.6
9439	KdpC	24.1
9440	KdpD	26.1
9441	KduI	20.1
9442	Kei1	25.0
9443	Kelch_1	20.1
9444	Kelch_2	21.3
9445	Kelch_3	21.9
9446	Kelch_4	21.6
9447	Kelch_5	27.0
9448	Kelch_6	25.3
9449	KELK	27.0
9450	Keratin	25.0
9451	Keratin_2_head	28.2
9452	Keratin_2_tail	27.0
9453	Keratin_assoc	23.5
9454	Keratin_B2	27.6
9455	Keratin_B2_2	23.0
9456	Keratin_matx	25.0
9457	ketoacyl-synt	20.8
9458	Ketoacyl-synt_2	25.0
9459	Ketoacyl-synt_C	20.7
9460	KfrA_N	25.5
9461	KGG	20.4
9462	KGK	21.4
9463	KHA	29.6
9464	KH_1	20.2
9465	KH_2	22.0
9466	KH_4	30.4
9467	KH_5	27.0
9468	KH_6	27.0
9469	KH_7	22.1
9470	KH_dom-like	27.3
9471	KIAA1328	27.0
9472	KIAA1430	25.6
9473	KicB	22.1
