	name	GA
8208	Fumarate_red_C	24.2
8209	Fumarate_red_D	25.0
8210	Fumble	28.5
8211	Fumerase	25.0
8212	Fumerase_C	22.2
8213	FUN14	22.5
8214	Fungal_KA1	27.0
8215	Fungal_lectin	25.3
8216	Fungal_lectin_2	26.5
8217	Fungal_TACC	27.0
8218	Fungal_trans	21.8
8219	Fungal_trans_2	20.7
8220	Fungus-induced	24.0
8221	Fun_ATP-synt_8	26.1
8222	FUR	23.1
8223	Furin-like	26.8
8224	Furin-like_2	28.0
8225	Fur_reg_FbpA	21.7
8226	Fur_reg_FbpB	25.0
8227	FUSC	30.9
8228	FUSC-like	21.6
8229	FUSC_2	25.4
8230	Fuseless	25.0
8231	Fusion_F0	25.0
8232	Fusion_gly	27.0
8233	Fusion_gly_K	19.4
8234	Fve	25.0
8235	FWWh	25.0
8236	FXa_inhibition	33.4
8237	FXMRP1_C_core	29.6
8238	FXMR_C2	28.0
8239	FXR_C1	28.0
8240	FXR_C3	27.0
8241	FxsA	25.2
8242	FYDLN_acid	23.8
8243	FYRC	20.8
8244	FYRN	21.0
8245	FYTT	19.5
8246	FYVE	27.8
8247	FYVE_2	27.2
8248	Fz	32.1
8249	Fzo_mitofusin	26.7
8250	F_actin_bind	22.2
8251	F_actin_bund_C	27.0
8252	F_actin_cap_B	26.3
8253	F_bP_aldolase	25.5
8254	G-7-MTase	25.0
8255	G-alpha	48.8
8256	G-gamma	22.3
8257	G-patch	20.3
8258	G-patch_2	21.3
8259	G0-G1_switch_2	27.0
8260	G10	23.8
8261	G2BR	25.6
8262	G2F	23.5
8263	G3P_acyltransf	24.1
8264	G3P_antiterm	21.2
8265	G5	21.0
8266	G6B	27.0
8267	G6PD_bact	25.0
8268	G6PD_C	19.5
8269	G6PD_N	22.1
8270	G8	21.4
8271	GA	24.1
8272	GA-like	25.0
8273	Gaa1	25.9
8274	GABP-alpha	21.9
8275	GAD	23.4
8276	GAD-like	25.0
8277	GAF	22.4
8278	GAF_2	28.6
8279	GAF_3	27.0
8280	gag-asp_proteas	28.2
8281	GAGA	20.2
8282	GAGA_bind	26.3
8283	GAGBD	27.0
8284	GAGE	29.2
8285	Gag_MA	25.1
8286	Gag_p10	21.2
8287	Gag_p12	25.0
8288	Gag_p15	26.1
8289	Gag_p17	20.8
8290	Gag_p19	20.8
8291	Gag_p24	29.0
8292	Gag_p30	20.8
8293	Gag_p6	21.1
8294	gag_pre-integrs	27.1
8295	Gag_spuma	19.6
8296	GAIN	26.5
8297	GAIN_A	35.7
8298	Gal-3-0_sulfotr	20.2
8299	Gal-bind_lectin	22.1
8300	Gal11_ABD1	31.8
8301	Gal4_dimer	21.1
8302	Galactosyl_T	20.9
8303	Galanin	20.5
8304	GalBD_like	26.0
8305	GalKase_gal_bdg	20.2
8306	Gallidermin	20.2
8307	GalP_UDP_transf	22.1
8308	GalP_UDP_tr_C	29.2
8309	Gal_GalNac_35kD	25.0
8310	Gal_Lectin	21.3
8311	Gal_mutarotas_2	27.0
8312	Gal_mutarotas_3	27.0
8313	Gam	25.0
8314	Gamma-thionin	25.1
8315	Gamma_PGA_hydro	22.0
8316	GAPES1	27.7
8317	GAPES2	27.0
8318	GAPES3	27.0
8319	GAPES4	27.0
8320	GAPT	20.8
8321	Gar1	29.3
8322	GARP	27.4
8323	GARS_A	20.3
8324	GARS_C	25.3
8325	GARS_N	29.5
8326	GAS	31.0
8327	GAS2	21.3
8328	GASA	21.6
8329	Gasdermin	25.0
8330	Gasdermin_C	26.8
8331	Gastrin	22.2
8332	Gas_vesicle	25.0
8333	Gas_vesicle_C	20.5
8334	GAT	31.0
8335	GATA	26.2
8336	GATA-N	20.3
8337	GATase	22.6
8338	GATase1_like	27.0
8339	GATase_2	19.9
8340	GATase_3	21.1
8341	GATase_4	20.7
8342	GATase_5	20.8
8343	GATase_6	27.0
8344	GATase_7	25.0
8345	GatB_N	23.4
8346	GatB_Yqey	26.9
8347	GatD_N	25.7
8348	Gate	25.5
8349	Gb3_synth	22.1
8350	GBP	20.1
8351	GbpA_2	26.6
8352	GbpC	27.2
8353	GBP_C	24.3
8354	GBP_PSP	25.0
8355	GBP_repeat	25.0
8356	GBR2_CC	25.0
8357	GBR_NSP5	41.9
8358	GBS_Bsp-like	31.6
8359	GBV-C_env	20.8
8360	Gcd10p	21.0
8361	GCD14	20.0
8362	GCD14_N	27.9
8363	GCFC	28.1
8364	GCHY-1	25.0
8365	GCH_III	21.3
8366	GCIP	25.0
8367	GCK	27.2
8368	GCM	25.0
8369	Gcn1_N	26.9
8370	GCN5L1	23.3
8371	GcnA_N	27.0
8372	GCOM2	27.0
8373	GCP5-Mod21	27.0
8374	GcpE	32.0
8375	GCP_C_terminal	25.8
8376	GCP_N_terminal	29.4
8377	GCR	29.3
8378	GCR1_C	21.7
8379	GcrA	26.9
8380	GCS	25.0
8381	GCS2	20.0
8382	GCSF	30.4
8383	GCV_H	22.2
8384	GCV_T	25.6
8385	GCV_T_C	25.9
8386	Gcw_chp	20.5
8387	GDA1_CD39	20.5
8388	GDC-P	20.0
8389	GDE_C	19.9
8390	GDE_N	21.3
8391	GDE_N_bis	22.1
8392	GDH_N	25.0
8393	GDI	19.5
8394	GDNF	21.5
8395	GDPD	23.6
8396	GDPD_2	27.0
8397	GDP_Man_Dehyd	27.0
8398	GDWWSH	27.0
8399	GDYXXLXY	27.0
8400	GD_AH_C	19.4
8401	GD_N	27.0
8402	Ge1_WD40	29.5
8403	GED	21.3
8404	Gelsolin	21.0
8405	Gemin6	31.4
8406	Gemin7	21.5
8407	GEMIN8	29.7
8408	Geminin	22.0
8409	Gemini_AC4_5	18.7
8410	Gemini_AC4_5_2	25.0
8411	Gemini_AL1	21.1
8412	Gemini_AL1_M	24.0
8413	Gemini_AL2	26.8
8414	Gemini_AL3	24.1
8415	Gemini_BL1	20.2
8416	Gemini_C4	29.1
8417	Gemini_coat	33.9
8418	Gemini_mov	25.0
8419	Gemini_V2	21.2
8420	GEN1_C	26.7
8421	Gene66	20.1
8422	GEP5	36.0
8423	GerA	20.7
8424	GerD	29.5
8425	GerE	23.5
8426	Germane	21.3
8427	gerPA	27.3
8428	GerPB	30.1
8429	GerPC	22.4
8430	GerPE	26.4
8431	GET2	25.5
8432	Get5_bdg	25.0
8433	Get5_C	25.0
8434	GETHR	22.4
8435	GFA	23.9
8436	GFD1	26.4
8437	GFO_IDH_MocA	24.0
8438	GFO_IDH_MocA_C	22.9
8439	GFP	25.0
8440	GFRP	25.0
8441	GF_recep_IV	29.1
8442	GGACT	22.8
8443	GGA_N-GAT	25.6
8444	GGDEF	22.2
8445	GGDEF_2	24.5
8446	GGGtGRT	27.0
8447	GGN	27.0
8448	GH-E	25.0
8449	GH101_N	25.0
8450	GH114_assoc	22.0
8451	GH115_C	23.8
8452	GH131_N	23.1
8453	GH3	23.6
8454	GH43_C	23.4
8455	GH43_C2	22.7
8456	GH97_C	25.0
8457	GH97_N	25.3
8458	GHBP	21.3
8459	GHD	34.5
8460	GHL10	27.9
8461	GHL13	27.0
8462	GHL15	27.0
8463	GHL5	23.7
8464	GHL6	35.0
8465	GHMP_kinases_C	20.9
8466	GHMP_kinases_N	22.3
8467	GhoS	20.8
8468	GIDA	22.1
8469	GIDA_assoc	27.0
8470	GidB	20.5
8471	GIDE	23.6
8472	Gifsy-2	22.9
8473	GIIM	20.8
8474	GILT	22.4
8475	Gin	21.5
8476	GIT1_C	25.0
8477	Git3	21.4
8478	GIT_CC	28.3
8479	GIT_SHD	21.1
8480	GIY-YIG	22.6
8481	GKAP	19.2
8482	Gla	20.4
8483	GlcNAc	20.4
8484	GlcNAc-1_reg	26.4
8485	GlcNAc_2-epim	20.8
8486	GlcV_C_terminal	27.6
8487	GldH_lipo	27.0
8488	GldM_C	29.0
8489	GldM_N	25.0
8490	GLE1	20.4
8491	GLEYA	26.2
8492	GLF	26.3
8493	Glft2_N	26.1
8494	GlgS	32.2
8495	GlgX_C	25.8
8496	Gliadin	22.0
8497	Gln-synt_C	23.9
8498	Gln-synt_C-ter	22.7
8499	Gln-synt_N	33.4
8500	Gln-synt_N_2	35.7
8501	GlnD_UR_UTase	20.5
8502	GlnE	20.9
8503	Gln_amidase	24.1
8504	Gln_deamidase_2	25.0
8505	Globin	20.8
8506	Gloverin	25.0
8507	GlpM	25.0
8508	GLTP	25.6
8509	GLTSCR1	28.2
8510	GLTT	21.0
8511	Glt_symporter	21.2
8512	Glu-tRNAGln	23.0
8513	Glucan_synthase	24.3
8514	Glucodextran_B	29.8
8515	Glucodextran_C	19.4
8516	Glucodextran_N	24.1
8517	Glucokinase	22.1
8518	Gluconate_2-dh3	23.4
8519	Glucosamine_iso	21.9
8520	Glucosaminidase	21.7
8521	Glucos_trans_II	40.7
8522	Glug	20.5
8523	GluRS_N	26.7
8524	GluR_Homer-bdg	25.0
8525	Glutaminase	20.3
8526	Glutaredoxin	22.8
8527	Glutaredoxin2_C	32.8
8528	Glutenin_hmw	50.0
8529	GlutR_dimer	22.9
8530	GlutR_N	21.5
8531	Glu_cyclase_2	22.3
8532	Glu_cys_ligase	20.1
8533	Glu_dehyd_C	34.9
8534	Glu_synthase	20.4
8535	Glu_syn_central	22.1
8536	Gly-rich_Ago1	25.0
8537	Gly-zipper_Omp	24.9
8538	Gly-zipper_OmpA	27.0
8539	Gly-zipper_YMGG	28.9
8540	GLYCAM-1	25.0
8541	Glycoamylase	21.8
8542	Glycogen_syn	19.6
8543	Glycohydro_20b2	27.0
8544	Glycolipid_bind	25.0
8545	Glycolytic	22.2
8546	Glycophorin_A	26.8
8547	Glycoprotein	20.6
8548	Glycoprotein_B	21.1
8549	Glycoprotein_G	21.2
8550	Glycoprot_B_PH1	21.1
8551	Glycoprot_B_PH2	21.1
8552	Glycos_transf_1	26.4
8553	Glycos_transf_2	23.3
8554	Glycos_transf_3	21.0
8555	Glycos_transf_4	21.4
8556	Glycos_transf_N	23.9
8557	Glycos_trans_3N	21.0
8558	Glyco_hydro2_C5	32.0
8559	Glyco_hydro38C2	21.2
8560	Glyco_hydro81C	25.6
8561	Glyco_hydro_1	20.4
8562	Glyco_hydro_10	22.1
8563	Glyco_hydro_100	23.6
8564	Glyco_hydro_101	25.0
8565	Glyco_hydro_106	29.0
8566	Glyco_hydro_108	21.2
8567	Glyco_hydro_11	21.6
8568	Glyco_hydro_114	27.0
8569	Glyco_hydro_115	27.0
8570	Glyco_hydro_12	20.8
8571	Glyco_hydro_125	23.4
8572	Glyco_hydro_127	24.9
8573	Glyco_hydro_129	25.6
8574	Glyco_hydro_130	20.6
8575	Glyco_hydro_14	20.1
8576	Glyco_hydro_15	21.7
8577	Glyco_hydro_16	20.7
8578	Glyco_hydro_17	28.2
8579	Glyco_hydro_18	29.6
8580	Glyco_hydro_19	21.1
8581	Glyco_hydro_2	21.9
8582	Glyco_hydro_20	21.6
8583	Glyco_hydro_20b	26.1
8584	Glyco_hydro_25	27.0
8585	Glyco_hydro_26	20.2
8586	Glyco_hydro_28	22.9
8587	Glyco_hydro_2_C	19.9
8588	Glyco_hydro_2_N	28.0
8589	Glyco_hydro_3	20.8
8590	Glyco_hydro_30	20.5
8591	Glyco_hydro_30C	22.0
8592	Glyco_hydro_31	31.5
8593	Glyco_hydro_32C	21.9
8594	Glyco_hydro_32N	20.3
8595	Glyco_hydro_35	20.9
8596	Glyco_hydro_36	30.0
8597	Glyco_hydro_36C	27.0
8598	Glyco_hydro_36N	27.0
8599	Glyco_hydro_38	28.4
8600	Glyco_hydro_38C	21.2
8601	Glyco_hydro_38N	25.0
8602	Glyco_hydro_39	19.2
8603	Glyco_hydro_3_C	31.0
8604	Glyco_hydro_4	23.2
8605	Glyco_hydro_42	19.6
8606	Glyco_hydro_42C	20.8
8607	Glyco_hydro_42M	25.8
8608	Glyco_hydro_43	30.1
8609	Glyco_hydro_44	25.1
8610	Glyco_hydro_45	20.3
8611	Glyco_hydro_46	21.7
8612	Glyco_hydro_47	22.9
8613	Glyco_hydro_48	25.0
8614	Glyco_hydro_49	21.3
8615	Glyco_hydro_49N	21.3
8616	Glyco_hydro_4C	24.1
8617	Glyco_hydro_52	25.0
8618	Glyco_hydro_53	20.7
8619	Glyco_hydro_56	19.1
8620	Glyco_hydro_57	20.6
8621	Glyco_hydro_59	27.0
8622	Glyco_hydro_59M	28.0
8623	Glyco_hydro_5_C	10.0
8624	Glyco_hydro_6	21.1
8625	Glyco_hydro_61	27.8
8626	Glyco_hydro_62	22.1
8627	Glyco_hydro_63	22.4
8628	Glyco_hydro_63N	23.8
8629	Glyco_hydro_64	27.0
8630	Glyco_hydro_65C	21.5
8631	Glyco_hydro_65m	27.0
8632	Glyco_hydro_65N	25.5
8633	Glyco_hydro_66	23.7
8634	Glyco_hydro_67C	20.3
8635	Glyco_hydro_67M	23.5
8636	Glyco_hydro_67N	24.3
8637	Glyco_hydro_68	19.9
8638	Glyco_hydro_7	19.6
8639	Glyco_hydro_70	18.9
8640	Glyco_hydro_71	34.0
8641	Glyco_hydro_72	25.9
8642	Glyco_hydro_75	21.0
8643	Glyco_hydro_76	25.9
8644	Glyco_hydro_77	25.0
8645	Glyco_hydro_79C	27.0
8646	Glyco_hydro_79n	23.1
8647	Glyco_hydro_8	21.2
8648	Glyco_hydro_80	25.0
8649	Glyco_hydro_81	25.6
8650	Glyco_hydro_85	21.5
8651	Glyco_hydro_88	26.6
8652	Glyco_hydro_9	20.3
8653	Glyco_hydro_92	24.6
8654	Glyco_hydro_92N	34.3
8655	Glyco_hydro_97	32.5
8656	Glyco_hydro_98C	25.0
8657	Glyco_hydro_98M	21.0
8658	Glyco_hydro_99	33.0
8659	Glyco_hydro_cc	20.0
8660	Glyco_hydr_116N	30.2
8661	Glyco_hydr_30_2	27.0
8662	Glyco_hyd_101C	25.0
8663	Glyco_hyd_65N_2	27.3
8664	Glyco_H_20C_C	27.0
8665	Glyco_tranf_2_2	27.3
8666	Glyco_tranf_2_3	27.0
8667	Glyco_tranf_2_4	27.0
8668	Glyco_tranf_2_5	27.0
8669	Glyco_transf_10	23.6
8670	Glyco_transf_11	23.9
8671	Glyco_transf_15	25.0
8672	Glyco_transf_17	21.7
8673	Glyco_transf_18	28.0
8674	Glyco_transf_20	25.5
8675	Glyco_transf_21	21.7
8676	Glyco_transf_22	21.0
8677	Glyco_transf_24	25.7
8678	Glyco_transf_25	24.0
8679	Glyco_transf_28	26.2
8680	Glyco_transf_29	20.9
8681	Glyco_transf_34	20.6
8682	Glyco_transf_36	23.0
8683	Glyco_transf_4	28.2
8684	Glyco_transf_41	25.0
8685	Glyco_transf_43	20.5
8686	Glyco_transf_49	27.0
8687	Glyco_transf_5	22.7
8688	Glyco_transf_52	26.1
8689	Glyco_transf_54	21.4
8690	Glyco_transf_56	25.0
8691	Glyco_transf_6	25.0
8692	Glyco_transf_64	21.3
8693	Glyco_transf_7C	23.0
8694	Glyco_transf_7N	21.3
8695	Glyco_transf_8	24.3
8696	Glyco_transf_88	27.0
8697	Glyco_transf_8C	19.4
8698	Glyco_transf_9	20.3
8699	Glyco_transf_90	20.5
8700	Glyco_transf_92	21.3
8701	Glyco_trans_1_2	25.0
8702	Glyco_trans_1_3	25.0
8703	Glyco_trans_1_4	27.0
8704	Glyco_trans_2_3	27.0
8705	Glyco_trans_4_2	23.4
8706	Glyco_trans_4_3	25.0
8707	Glyco_trans_4_4	29.0
8708	Glyco_trans_4_5	26.6
8709	Glyco_trans_A_1	27.4
8710	Glyco_tran_10_N	28.7
8711	Glyco_tran_28_C	21.0
8712	Glyco_tran_WbsX	25.1
8713	Glyco_tran_WecB	27.4
8714	Glyc_hyd_38C_2	26.2
8715	GlyL_C	20.1
8716	Glyoxalase	20.6
8717	Glyoxalase_2	30.1
8718	Glyoxalase_3	25.1
8719	Glyoxalase_4	27.0
8720	Glyoxalase_5	27.0
8721	Glyoxalase_6	23.6
8722	Glyoxal_oxid_N	35.0
8723	Glyphos_transf	22.1
8724	Glypican	25.2
8725	Gly_acyl_tr_C	21.3
8726	Gly_acyl_tr_N	29.6
8727	Gly_kinase	23.3
8728	Gly_radical	22.2
8729	Gly_reductase	22.2
8730	Gly_rich	24.5
8731	Gly_rich_SFCGS	27.0
8732	Gly_transf_sug	21.3
8733	Gmad1	20.5
8734	Gmad2	25.7
8735	GMAP	20.4
8736	GMC_oxred_C	24.4
8737	GMC_oxred_N	20.5
8738	GMP_PDE_delta	25.0
8739	GMP_synt_C	21.1
8740	Gmx_para_CXXCG	25.0
8741	GM_CSF	20.1
8742	GN3L_Grn1	22.3
8743	GNAT_acetyltran	26.0
8744	GNAT_acetyltr_2	24.6
8745	GNAT_C	22.8
8746	GNAT_like	26.3
8747	GnHR_trans	22.1
8748	GnRH	18.5
8749	GnsAB_toxin	27.0
8750	GNT-I	25.4
8751	GntP_permease	22.5
8752	GntR	21.4
8753	GNVR	27.7
8754	GOLD_2	28.4
8755	GOLGA2L5	27.7
8756	Golgin_A5	31.2
8757	GoLoco	25.1
8758	GON	22.6
8759	Gon7	21.8
8760	Goodbye	24.8
8761	Got1	23.6
8762	Gp-FAR-1	29.2
8763	GP11	20.8
8764	gp12-short_mid	25.0
8765	GP120	19.9
8766	Gp138_N	26.1
8767	GP17	25.0
8768	Gp23	19.4
8769	GP24_25	25.0
8770	GP3	25.0
8771	gp32	25.0
8772	Gp37	26.9
8773	gp37_C	21.7
8774	GP38	25.0
8775	GP3_package	29.4
8776	GP4	22.6
8777	GP40	19.7
8778	GP41	29.2
8779	GP44	27.0
8780	gp45-slide_C	25.0
8781	Gp45_2	28.0
8782	GP46	24.1
8783	Gp49	23.9
8784	GP52	25.0
8785	GP57	27.0
8786	Gp58	34.5
8787	Gp5_C	20.4
8788	Gp5_OB	25.0
8789	GP63	25.0
8790	GP67	27.0
8791	GP68	25.0
8792	GP70	27.0
8793	GP79	25.0
8794	GP88	26.0
8795	GPAT_N	25.0
8796	GpcrRhopsn4	23.7
8797	GPCR_chapero_1	25.0
8798	gpD	25.0
8799	GPDPase_memb	28.9
8800	GPHH	26.8
8801	GPHR_N	22.1
8802	GPI	20.7
8803	GPI-anchored	28.0
8804	Gpi1	21.5
8805	Gpi16	20.2
8806	GPI2	23.9
8807	GPP34	29.1
8808	GPR15L	27.0
8809	Gpr1_Fun34_YaaH	19.8
8810	GPR_Gpa2_C	21.0
8811	GPS	21.5
8812	GPS2_interact	27.0
8813	gpUL132	24.4
8814	gpW	20.9
8815	GPW_gp25	26.4
8816	Gp_dh_C	24.4
8817	Gp_dh_N	23.4
8818	Gp_UL130	25.0
8819	GRA6	25.0
8820	GRAB	19.7
8821	GRAM	23.6
8822	GramPos_pilinBB	29.8
8823	GramPos_pilinD1	23.1
8824	GramPos_pilinD3	27.2
8825	Gram_pos_anchor	20.0
8826	Granin	25.0
8827	Granulin	20.9
8828	GRAS	21.4
8829	GRASP55_65	27.7
8830	GRDA	21.9
8831	GRDB	19.8
8832	GRDP-like	22.7
8833	GreA_GreB	23.5
8834	GreA_GreB_N	24.0
8835	GREB1	25.0
8836	Grg1	25.0
8837	GRIM-19	25.0
8838	GRIN_C	27.0
8839	GRIP	21.4
8840	GrlR	26.8
8841	Ground-like	35.4
8842	GRP	30.0
8843	Grp7_allergen	20.3
8844	GrpB	21.6
8845	GrpE	25.8
8846	Gryzun	26.7
8847	Gryzun-like	21.3
8848	GSAP-16	27.0
8849	GSCFA	25.0
8850	GSDH	21.6
8851	Gsf2	25.0
8852	GSG-1	20.6
8853	GSH-S_ATP	21.8
8854	GSH-S_N	21.3
8855	GshA	25.0
8856	GSHPx	20.7
8857	GSH_synthase	20.9
8858	GSH_synth_ATP	25.0
8859	GSIII_N	25.0
8860	GSK-3_bind	25.0
8861	GspH	21.0
8862	GspL_C	29.2
8863	GSP_synth	29.3
8864	GST_C	20.7
8865	GST_C_2	24.9
8866	GST_C_3	21.6
8867	GST_C_4	30.0
8868	GST_C_5	27.0
8869	GST_C_6	28.0
8870	GST_N	20.9
8871	GST_N_2	25.0
8872	GST_N_3	22.0
8873	GST_N_4	30.0
8874	GST_N_5	29.6
8875	GSu_C4xC__C2xCH	21.7
8876	GT-D	20.9
8877	GT87	24.3
8878	GTA_holin_3TM	24.8
8879	GTA_TIM	27.0
8880	GTF2I	20.6
8881	Gti1_Pac2	21.8
8882	GTP-bdg_M	29.5
8883	GTP-bdg_N	25.4
8884	GTP1_OBG	27.0
8885	GTPase_binding	21.3
8886	GTP_CH_N	25.0
8887	GTP_cyclohydro2	23.3
8888	GTP_cyclohydroI	20.5
8889	GTP_EFTU	26.5
8890	GTP_EFTU_D2	30.2
8891	GTP_EFTU_D3	24.7
8892	GTP_EFTU_D4	58.0
8893	Gtr1_RagA	20.1
8894	GtrA	26.1
8895	GTSE1_N	27.0
8896	Guanylate_cyc	21.9
8897	Guanylate_cyc_2	28.1
8898	Guanylate_kin	22.2
8899	Guanylin	25.0
8900	GUB_WAK_bind	27.0
8901	GUCT	21.2
8902	GUN4	29.2
8903	GUN4_N	24.3
8904	GutM	25.0
8905	GvpD	21.9
8906	GvpG	30.6
8907	GvpH	22.0
8908	GvpK	25.0
8909	GvpL_GvpF	23.6
8910	GvpO	21.0
8911	GW	21.0
8912	GWT1	29.6
8913	GxDLY	27.0
8914	GXGXG	32.5
8915	GxGYxYP_C	27.0
8916	GxGYxYP_N	30.2
8917	GXWXG	25.0
8918	GYD	31.4
8919	GYF	25.7
8920	GYF_2	25.8
8921	Gypsy	22.4
8922	GYR	20.6
8923	GyrB_insert	26.1
8924	GyrI-like	26.0
8925	Gyro_capsid	25.0
8926	G_glu_transpept	19.8
8927	G_path_suppress	28.3
8928	H-kinase_dim	21.8
8929	H-K_ATPase_N	25.0
8930	H2O2_YaaD	29.6
8931	H2TH	34.7
8932	HA	28.4
8933	HA1	26.3
8934	HA2	21.3
8935	HA70_C	25.0
8936	HABP4_PAI-RBP1	20.8
8937	HAD	27.0
8938	HAD_2	23.7
8939	HAD_SAK_1	25.6
8940	HAD_SAK_2	26.8
8941	Haemadin	25.0
8942	Haemagg_act	20.9
8943	Haemocyan_bet_s	24.0
8944	Haem_bd	27.0
8945	Haem_degrading	20.7
8946	Haem_oxygenas_2	28.9
8947	HAGH_C	25.0
8948	Hairpins	25.1
8949	Hairy_orange	25.3
8950	HalOD1	26.3
8951	HalOD2	27.0
8952	Halogen_Hydrol	29.8
8953	Halo_GVPC	22.4
8954	HalX	23.2
8955	HALZ	28.1
8956	Ham1p_like	22.5
8957	Hamartin	25.9
8958	HAMP	25.0
8959	HAMP_N3	25.7
8960	HAND	21.0
8961	Hanta_G1	25.0
8962	Hanta_G2	21.9
8963	Hanta_nucleocap	21.4
8964	HAP	22.3
8965	HAP1_N	29.3
8966	HAP2-GCS1	20.4
8967	Hap4_Hap_bind	21.1
8968	HapK	25.0
8969	Harakiri	27.0
8970	HARE-HTH	25.9
8971	HARP	25.0
8972	HAS-barrel	25.2
8973	HasA	26.3
8974	Haspin_kinase	25.0
8975	HAT	21.0
8976	Hat1_N	22.9
8977	HATPase_c	26.4
8978	HATPase_c_2	27.4
8979	HATPase_c_3	25.0
8980	HATPase_c_4	26.0
8981	HATPase_c_5	22.0
8982	HAT_KAT11	22.5
8983	HAUS-augmin3	27.8
8984	HAUS2	27.0
8985	HAUS4	25.0
8986	HAUS5	25.6
8987	HAUS6_N	26.4
8988	HAV_VP	24.5
8989	HBB	30.0
8990	HBD	32.9
8991	HBM	26.3
8992	HbrB	22.7
8993	HBS1_N	26.4
8994	Hc1	20.5
8995	HC2	40.0
8996	HCBP_related	21.4
8997	Hce2	25.0
8998	HCMVantigenic_N	25.0
8999	HCMV_UL124	27.0
9000	HCMV_UL139	25.0
9001	HCNGP	26.3
9002	HCO3_cotransp	20.3
9003	HCR	24.0
9004	HCV_capsid	21.6
9005	HCV_core	21.6
9006	HCV_env	22.0
9007	HCV_NS1	20.3
9008	HCV_NS2	25.0
9009	HCV_NS4a	21.7
9010	HCV_NS4b	20.3
9011	HCV_NS5a	20.5
9012	HCV_NS5a_1a	25.0
9013	HCV_NS5a_1b	21.3
9014	HCV_NS5a_C	25.0
9015	HcyBio	25.5
9016	HD	21.5
9017	HD-ZIP_N	21.7
9018	HDA2-3	27.0
9019	HDAC4_Gln	25.0
9020	HDC	25.0
9021	HdeA	21.9
9022	hDGE_amylase	21.4
9023	HDNR	27.0
9024	HDOD	22.9
9025	HDPD	29.1
9026	HDV_ag	25.0
9027	HD_2	25.9
9028	HD_3	22.5
9029	HD_4	27.2
9030	HD_5	21.8
9031	HD_6	23.1
9032	HD_assoc	22.2
9033	Head-tail_con	21.1
9034	Headcase	27.0
9035	Head_binding	21.5
9036	HEAT	23.5
9037	HEAT_2	27.7
9038	HEAT_EZ	27.0
9039	HEAT_PBS	20.9
9040	HEAT_UF	30.0
9041	HECA	27.0
9042	HECT	20.4
9043	HECT_2	19.0
9044	HECW1_helix	25.0
9045	HECW_N	26.7
9046	hEGF	29.3
9047	HeH	28.9
9048	Helicase_C	23.5
9049	Helicase_C_2	25.3
9050	Helicase_C_3	34.2
9051	Helicase_C_4	30.5
9052	Helicase_IV_N	24.5
9053	Helicase_PWI	23.1
9054	Helicase_RecD	22.7
9055	Helicase_Sgs1	22.2
9056	Heliorhodopsin	26.7
9057	Helitron_like_N	28.9
9058	HeLo	23.2
9059	Helo_like_N	27.2
9060	HELP	21.9
9061	Helveticin_J	25.0
9062	HEM4	27.5
9063	Hemagglutinin	31.8
9064	Hema_esterase	25.0
9065	Hema_HEFG	25.0
9066	Hema_stalk	26.9
9067	HemeBinding_Shp	26.4
9068	Hemerythrin	25.3
9069	Heme_oxygenase	23.0
9070	HemN_C	26.8
9071	Hemocyanin_C	26.4
9072	Hemocyanin_M	20.8
9073	Hemocyanin_N	23.1
9074	HemolysinCabind	23.0
9075	Hemolysin_N	22.5
9076	Hemopexin	21.3
9077	hemP	25.0
9078	HemS	20.4
9079	HemX	28.1
9080	HemY_N	31.0
9081	Hen1_L	23.0
9082	Hen1_Lam_C	25.0
9083	Hepar_II_III	21.2
9084	Hepar_II_III_N	21.1
9085	Hepatitis_core	22.6
9086	Hepcidin	21.9
9087	HepII_C	26.1
9088	HEPN	21.4
9089	HEPN-like_int	25.0
9090	HEPN_AbiA_CTD	27.0
9091	HEPN_AbiU2	26.8
9092	HEPN_AbiV	27.1
9093	HEPN_Apea	27.2
9094	HEPN_Cthe2314	27.1
9095	HEPN_DZIP3	27.0
9096	HEPN_LA2681	27.0
9097	HEPN_MAE_28990	26.8
9098	HEPN_RES_NTD1	27.2
9099	HEPN_RiboL-PSP	27.1
9100	HEPN_RnaseLS	29.0
9101	HEPN_SAV2148	26.4
9102	HEPN_SAV_6107	27.2
9103	HEPN_STY4199	25.0
9104	HEPN_Swt1	27.2
9105	HEPN_Toprim_N	25.0
9106	HEPPP_synt_1	31.0
9107	Hepsin-SRCR	26.6
9108	Hep_59	22.7
9109	Hep_core_N	25.0
9110	Herp-Cyclin	25.0
9111	Herpes_BBRF1	25.0
9112	Herpes_BLLF1	25.0
9113	Herpes_BLRF2	25.8
9114	Herpes_BMRF2	25.0
9115	Herpes_BTRF1	25.0
9116	Herpes_capsid	25.0
9117	Herpes_DNAp_acc	25.0
9118	Herpes_env	25.0
9119	Herpes_gE	21.2
9120	Herpes_gI	20.7
9121	Herpes_glycoH_C	25.0
9122	Herpes_glycop	25.0
9123	Herpes_glycop_D	19.9
9124	Herpes_glycop_H	18.8
9125	Herpes_gp2	25.0
9126	Herpes_Helicase	19.0
9127	Herpes_heli_pri	25.0
9128	Herpes_HEPA	21.1
9129	Herpes_ICP4_C	25.0
9130	Herpes_ICP4_N	25.0
9131	Herpes_IE1	21.3
9132	Herpes_IE2_3	25.0
9133	Herpes_IE68	20.5
