	name	GA
7703	FXMR_C2	28.0
7704	FXR_C1	28.0
7705	FXR_C3	27.0
7706	FxsA	25.2
7707	FYDLN_acid	23.8
7708	FYRC	20.8
7709	FYRN	21.0
7710	FYTT	19.5
7711	FYVE	27.7
7712	FYVE_2	27.0
7713	Fz	24.2
7714	Fzo_mitofusin	26.5
7715	F_actin_bind	22.2
7716	F_actin_cap_B	26.3
7717	F_bP_aldolase	25.5
7718	G-7-MTase	25.0
7719	G-alpha	48.8
7720	G-gamma	22.3
7721	G-patch	20.3
7722	G-patch_2	21.3
7723	G0-G1_switch_2	27.0
7724	G10	23.8
7725	G2F	23.5
7726	G3P_acyltransf	21.0
7727	G3P_antiterm	21.2
7728	G5	21.0
7729	G6B	27.0
7730	G6PD_bact	25.0
7731	G6PD_C	19.5
7732	G6PD_N	21.7
7733	G8	21.0
7734	GA	24.1
7735	Gaa1	24.3
7736	GABP-alpha	21.9
7737	GAD	21.1
7738	GAD-like	25.0
7739	GAF	20.9
7740	GAF_2	28.2
7741	GAF_3	27.0
7742	gag-asp_proteas	28.2
7743	GAGA	20.2
7744	GAGA_bind	26.1
7745	GAGBD	27.0
7746	GAGE	29.2
7747	Gag_MA	25.1
7748	Gag_p10	19.9
7749	Gag_p12	25.0
7750	Gag_p15	26.1
7751	Gag_p17	20.8
7752	Gag_p19	20.8
7753	Gag_p24	21.5
7754	Gag_p30	20.4
7755	Gag_p6	21.1
7756	gag_pre-integrs	27.0
7757	Gag_spuma	19.6
7758	GAIN	26.5
7759	Gal-3-0_sulfotr	20.2
7760	Gal-bind_lectin	22.1
7761	Gal4_dimer	21.1
7762	Galactosyl_T	20.9
7763	Galanin	20.5
7764	GalKase_gal_bdg	20.2
7765	Gallidermin	20.2
7766	GalP_UDP_transf	22.1
7767	GalP_UDP_tr_C	29.2
7768	Gal_Lectin	21.3
7769	Gal_mutarotas_2	27.0
7770	Gam	25.0
7771	Gamma-thionin	25.1
7772	Gamma_PGA_hydro	22.0
7773	GAPES1	27.7
7774	GAPES2	27.0
7775	GAPES3	27.0
7776	GAPES4	27.0
7777	GAPT	20.8
7778	Gar1	29.3
7779	GARP	27.4
7780	GARS_A	20.3
7781	GARS_C	25.3
7782	GARS_N	24.3
7783	GAS	30.8
7784	GAS2	21.3
7785	GASA	21.6
7786	Gasdermin	30.2
7787	Gastrin	22.2
7788	Gas_vesicle	25.0
7789	Gas_vesicle_C	20.5
7790	GAT	31.0
7791	GATA	26.2
7792	GATA-N	20.3
7793	GATase	22.3
7794	GATase1_like	27.0
7795	GATase_2	19.9
7796	GATase_3	21.1
7797	GATase_4	20.7
7798	GATase_5	20.8
7799	GATase_6	27.0
7800	GATase_7	25.0
7801	GatB_N	23.4
7802	GatB_Yqey	21.4
7803	Gate	24.8
7804	Gb3_synth	20.4
7805	GBP	20.1
7806	GbpC	27.2
7807	GBP_C	24.3
7808	GBP_PSP	25.0
7809	GBP_repeat	25.0
7810	GBS_Bsp-like	20.0
7811	GBV-C_env	20.8
7812	Gcd10p	21.0
7813	GCD14	20.0
7814	GCD14_N	27.9
7815	GCFC	28.1
7816	GCHY-1	25.0
7817	GCH_III	21.3
7818	GCIP	25.0
7819	GCK	26.9
7820	GCM	25.0
7821	GCN5L1	22.9
7822	GCOM2	27.0
7823	GCP5-Mod21	27.0
7824	GcpE	32.0
7825	GCR	29.3
7826	GCR1_C	21.7
7827	GcrA	23.0
7828	GCS	25.0
7829	GCS2	20.0
7830	GCSF	30.4
7831	GCV_H	22.2
7832	GCV_T	20.9
7833	GCV_T_C	21.0
7834	Gcw_chp	20.4
7835	GDA1_CD39	20.5
7836	GDC-P	19.8
7837	GDE_C	19.8
7838	GDE_N	21.3
7839	GDE_N_bis	22.1
7840	GDH_N	25.0
7841	GDI	19.5
7842	GDNF	21.5
7843	GDPD	23.6
7844	GDPD_2	27.0
7845	GDP_Man_Dehyd	27.0
7846	GDWWSH	27.0
7847	GDYXXLXY	27.0
7848	GD_AH_C	19.4
7849	GD_N	27.0
7850	Ge1_WD40	29.5
7851	GED	21.0
7852	Gelsolin	21.0
7853	Gemin6	25.5
7854	Gemin7	21.5
7855	GEMIN8	29.7
7856	Geminin	22.0
7857	Gemini_AC4_5	18.7
7858	Gemini_AC4_5_2	25.0
7859	Gemini_AL1	21.1
7860	Gemini_AL1_M	24.0
7861	Gemini_AL2	26.8
7862	Gemini_AL3	24.1
7863	Gemini_BL1	20.2
7864	Gemini_C4	29.1
7865	Gemini_coat	23.5
7866	Gemini_mov	25.0
7867	Gemini_V2	21.2
7868	Gene66	20.1
7869	GEP5	36.0
7870	GerA	20.7
7871	GerE	22.4
7872	Germane	21.3
7873	gerPA	23.1
7874	GerPB	28.7
7875	GerPC	22.4
7876	GET2	25.5
7877	Get5_bdg	25.0
7878	GETHR	22.4
7879	GFA	22.0
7880	GFO_IDH_MocA	24.0
7881	GFO_IDH_MocA_C	20.8
7882	GFP	25.0
7883	GFRP	25.0
7884	GF_recep_IV	29.1
7885	GGACT	21.4
7886	GGDEF	21.0
7887	GGGtGRT	27.0
7888	GGN	27.0
7889	GH-E	25.0
7890	GH114_assoc	22.0
7891	GH3	21.5
7892	GH43_C	29.3
7893	GH97_C	25.0
7894	GH97_N	25.3
7895	GHBP	21.3
7896	GHL10	27.9
7897	GHL13	27.0
7898	GHL15	27.0
7899	GHL5	23.7
7900	GHL6	35.0
7901	GHMP_kinases_C	20.8
7902	GHMP_kinases_N	20.6
7903	GIDA	22.1
7904	GIDA_assoc	27.0
7905	GidB	20.1
7906	GIDE	21.2
7907	Gifsy-2	22.9
7908	GIIM	20.8
7909	GILT	22.0
7910	Gin	21.5
7911	GIT1_C	25.0
7912	Git3	20.6
7913	GIT_CC	27.0
7914	GIT_SHD	21.1
7915	GIY-YIG	22.6
7916	GKAP	19.2
7917	Gla	20.4
7918	GlcNAc	20.4
7919	GlcNAc_2-epim	20.8
7920	GldH_lipo	27.0
7921	GldM_C	29.0
7922	GldM_N	25.0
7923	GLE1	20.3
7924	GLF	26.3
7925	GlgS	32.2
7926	Gliadin	22.0
7927	Gln-synt_C	22.6
7928	Gln-synt_N	31.1
7929	Gln-synt_N_2	35.7
7930	GlnD_UR_UTase	20.5
7931	GlnE	20.9
7932	Gln_amidase	24.1
7933	Globin	20.8
7934	Gloverin	25.0
7935	GlpM	25.0
7936	GLTP	25.6
7937	GLTSCR1	28.0
7938	GLTT	21.0
7939	Glt_symporter	21.2
7940	Glu-tRNAGln	23.0
7941	Glucan_synthase	24.3
7942	Glucodextran_B	29.8
7943	Glucodextran_C	19.4
7944	Glucodextran_N	24.1
7945	Glucokinase	22.1
7946	Gluconate_2-dh3	23.4
7947	Glucosamine_iso	21.9
7948	Glucosaminidase	21.7
7949	Glucos_trans_II	33.0
7950	Glug	20.5
7951	GluR_Homer-bdg	25.0
7952	Glutaminase	19.8
7953	Glutaredoxin	21.5
7954	Glutaredoxin2_C	25.4
7955	Glutenin_hmw	30.0
7956	GlutR_dimer	22.9
7957	GlutR_N	21.5
7958	Glu_cyclase_2	20.5
7959	Glu_cys_ligase	20.1
7960	Glu_dehyd_C	34.9
7961	Glu_synthase	20.4
7962	Glu_syn_central	21.6
7963	Gly-rich_Ago1	25.0
7964	Gly-zipper_Omp	24.9
7965	Gly-zipper_OmpA	27.0
7966	Gly-zipper_YMGG	28.8
7967	GLYCAM-1	25.0
7968	Glycoamylase	21.8
7969	Glycogen_syn	19.1
7970	Glycohydro_20b2	27.0
7971	Glycolipid_bind	25.0
7972	Glycolytic	19.3
7973	Glycophorin_A	26.8
7974	Glycoprotein	20.6
7975	Glycoprotein_B	20.5
7976	Glycoprotein_G	21.2
7977	Glycos_transf_1	26.4
7978	Glycos_transf_2	22.3
7979	Glycos_transf_3	20.4
7980	Glycos_transf_4	21.4
7981	Glycos_transf_N	23.9
7982	Glycos_trans_3N	20.9
7983	Glyco_hydro_1	20.4
7984	Glyco_hydro_10	22.1
7985	Glyco_hydro_100	23.6
7986	Glyco_hydro_101	25.0
7987	Glyco_hydro_106	29.0
7988	Glyco_hydro_108	21.2
7989	Glyco_hydro_11	21.6
7990	Glyco_hydro_114	27.0
7991	Glyco_hydro_115	27.0
7992	Glyco_hydro_12	20.8
7993	Glyco_hydro_127	24.9
7994	Glyco_hydro_129	25.6
7995	Glyco_hydro_130	20.6
7996	Glyco_hydro_14	19.4
7997	Glyco_hydro_15	21.7
7998	Glyco_hydro_16	20.7
7999	Glyco_hydro_17	27.3
8000	Glyco_hydro_18	29.6
8001	Glyco_hydro_19	21.1
8002	Glyco_hydro_2	21.2
8003	Glyco_hydro_20	21.3
8004	Glyco_hydro_20b	26.1
8005	Glyco_hydro_25	27.0
8006	Glyco_hydro_26	20.2
8007	Glyco_hydro_28	20.2
8008	Glyco_hydro_2_C	19.9
8009	Glyco_hydro_2_N	27.0
8010	Glyco_hydro_3	20.8
8011	Glyco_hydro_30	20.5
8012	Glyco_hydro_30C	22.0
8013	Glyco_hydro_31	27.0
8014	Glyco_hydro_32C	21.9
8015	Glyco_hydro_32N	20.3
8016	Glyco_hydro_35	20.0
8017	Glyco_hydro_36	30.0
8018	Glyco_hydro_36C	27.0
8019	Glyco_hydro_36N	27.0
8020	Glyco_hydro_38	25.0
8021	Glyco_hydro_38C	21.2
8022	Glyco_hydro_39	19.2
8023	Glyco_hydro_3_C	25.2
8024	Glyco_hydro_4	20.5
8025	Glyco_hydro_42	19.6
8026	Glyco_hydro_42C	20.8
8027	Glyco_hydro_42M	24.1
8028	Glyco_hydro_43	27.3
8029	Glyco_hydro_44	25.1
8030	Glyco_hydro_45	20.3
8031	Glyco_hydro_46	20.8
8032	Glyco_hydro_47	22.9
8033	Glyco_hydro_48	25.0
8034	Glyco_hydro_49	21.3
8035	Glyco_hydro_4C	24.1
8036	Glyco_hydro_52	25.0
8037	Glyco_hydro_53	20.7
8038	Glyco_hydro_56	18.7
8039	Glyco_hydro_57	20.3
8040	Glyco_hydro_59	28.0
8041	Glyco_hydro_6	19.3
8042	Glyco_hydro_61	27.8
8043	Glyco_hydro_62	22.1
8044	Glyco_hydro_63	22.4
8045	Glyco_hydro_63N	23.8
8046	Glyco_hydro_64	27.0
8047	Glyco_hydro_65C	20.9
8048	Glyco_hydro_65m	27.0
8049	Glyco_hydro_65N	21.0
8050	Glyco_hydro_66	23.7
8051	Glyco_hydro_67C	20.3
8052	Glyco_hydro_67M	20.3
8053	Glyco_hydro_67N	23.8
8054	Glyco_hydro_68	19.9
8055	Glyco_hydro_7	19.6
8056	Glyco_hydro_70	18.9
8057	Glyco_hydro_71	34.0
8058	Glyco_hydro_72	25.9
8059	Glyco_hydro_75	21.0
8060	Glyco_hydro_76	25.9
8061	Glyco_hydro_77	25.0
8062	Glyco_hydro_79C	27.0
8063	Glyco_hydro_79n	20.5
8064	Glyco_hydro_8	17.5
8065	Glyco_hydro_80	25.0
8066	Glyco_hydro_81	25.6
8067	Glyco_hydro_85	21.5
8068	Glyco_hydro_88	26.6
8069	Glyco_hydro_9	20.2
8070	Glyco_hydro_92	24.6
8071	Glyco_hydro_97	30.0
8072	Glyco_hydro_98C	25.0
8073	Glyco_hydro_98M	21.0
8074	Glyco_hydro_99	33.0
8075	Glyco_hydro_cc	20.0
8076	Glyco_hydr_116N	27.0
8077	Glyco_hydr_30_2	27.0
8078	Glyco_hyd_65N_2	27.0
8079	Glyco_tranf_2_2	27.3
8080	Glyco_tranf_2_3	27.0
8081	Glyco_tranf_2_4	27.0
8082	Glyco_tranf_2_5	27.0
8083	Glyco_transf_10	21.0
8084	Glyco_transf_11	23.5
8085	Glyco_transf_15	25.0
8086	Glyco_transf_17	21.7
8087	Glyco_transf_18	28.0
8088	Glyco_transf_20	19.6
8089	Glyco_transf_21	21.7
8090	Glyco_transf_22	21.0
8091	Glyco_transf_25	20.7
8092	Glyco_transf_28	26.2
8093	Glyco_transf_29	20.9
8094	Glyco_transf_34	20.4
8095	Glyco_transf_36	23.0
8096	Glyco_transf_4	28.2
8097	Glyco_transf_41	25.0
8098	Glyco_transf_43	20.5
8099	Glyco_transf_49	27.0
8100	Glyco_transf_5	22.7
8101	Glyco_transf_52	26.1
8102	Glyco_transf_54	20.7
8103	Glyco_transf_56	25.0
8104	Glyco_transf_6	25.0
8105	Glyco_transf_64	20.6
8106	Glyco_transf_7C	23.0
8107	Glyco_transf_7N	21.3
8108	Glyco_transf_8	24.3
8109	Glyco_transf_88	27.0
8110	Glyco_transf_8C	19.1
8111	Glyco_transf_9	20.3
8112	Glyco_transf_90	20.5
8113	Glyco_transf_92	21.0
8114	Glyco_trans_1_2	25.0
8115	Glyco_trans_1_3	25.0
8116	Glyco_trans_1_4	27.0
8117	Glyco_trans_2_3	27.0
8118	Glyco_trans_4_2	23.4
8119	Glyco_trans_4_3	25.0
8120	Glyco_trans_4_4	27.6
8121	Glyco_trans_4_5	26.6
8122	Glyco_trans_A_1	27.4
8123	Glyco_tran_10_N	28.7
8124	Glyco_tran_28_C	21.0
8125	Glyco_tran_WbsX	25.1
8126	Glyco_tran_WecB	27.4
8127	GlyL_C	20.1
8128	Glyoxalase	20.6
8129	Glyoxalase_2	30.1
8130	Glyoxalase_3	25.1
8131	Glyoxalase_4	27.0
8132	Glyoxalase_5	27.0
8133	Glyoxal_oxid_N	29.2
8134	Glyphos_transf	20.8
8135	Glypican	25.2
8136	Gly_acyl_tr_C	21.3
8137	Gly_acyl_tr_N	25.0
8138	Gly_kinase	23.3
8139	Gly_radical	22.2
8140	Gly_reductase	20.0
8141	Gly_rich	24.5
8142	Gly_rich_SFCGS	27.0
8143	Gly_transf_sug	21.3
8144	Gmad1	20.5
8145	Gmad2	25.7
8146	GMAP	20.4
8147	GMC_oxred_C	24.4
8148	GMC_oxred_N	20.5
8149	GMP_PDE_delta	25.0
8150	GMP_synt_C	21.1
8151	Gmx_para_CXXCG	25.0
8152	GM_CSF	20.1
8153	GN3L_Grn1	22.3
8154	GNAT_acetyltran	26.0
8155	GNAT_acetyltr_2	24.6
8156	GnHR_trans	22.1
8157	GnRH	18.5
8158	GnsAB_toxin	27.0
8159	GNT-I	25.4
8160	GntP_permease	20.2
8161	GntR	21.4
8162	GNVR	27.7
8163	GOLD_2	28.4
8164	GOLGA2L5	27.0
8165	Golgin_A5	26.9
8166	GoLoco	25.1
8167	GON	22.6
8168	Gon7	21.8
8169	Goodbye	24.8
8170	Got1	21.8
8171	Gp-FAR-1	27.6
8172	GP11	20.8
8173	gp12-short_mid	25.0
8174	GP120	19.9
8175	Gp23	19.2
8176	GP3	25.0
8177	gp32	20.4
8178	Gp37	21.9
8179	gp37_C	21.7
8180	GP38	25.0
8181	GP3_package	29.2
8182	GP4	20.1
8183	GP40	19.7
8184	GP41	27.9
8185	gp45-slide_C	25.0
8186	GP46	24.1
8187	Gp49	23.9
8188	Gp58	32.1
8189	Gp5_C	20.4
8190	Gp5_OB	25.0
8191	GPAT_N	25.0
8192	GpcrRhopsn4	23.7
8193	GPCR_chapero_1	25.0
8194	gpD	25.0
8195	GPDPase_memb	28.9
8196	GPHH	26.8
8197	GPHR_N	22.1
8198	GPI	19.8
8199	GPI-anchored	28.0
8200	Gpi1	20.8
8201	Gpi16	20.2
8202	GPI2	23.9
8203	GPP34	25.5
8204	GPR_Gpa2_C	21.0
8205	GPS	21.5
8206	GPS2_interact	27.0
8207	gpUL132	24.4
8208	gpW	20.9
8209	GPW_gp25	26.4
8210	Gp_dh_C	23.2
8211	Gp_dh_N	23.4
8212	Gp_UL130	25.0
8213	GRA6	22.1
8214	GRAB	19.7
8215	GRAM	21.1
8216	GramPos_pilinBB	27.9
8217	GramPos_pilinD1	26.9
8218	GramPos_pilinD3	27.0
8219	Gram_pos_anchor	20.5
8220	Granin	25.0
8221	Granulin	20.9
8222	GRAS	21.4
8223	GRASP55_65	27.7
8224	GRDA	21.9
8225	GRDB	19.8
8226	GreA_GreB	23.5
8227	GreA_GreB_N	23.0
8228	GREB1	25.0
8229	GRIM-19	25.0
8230	GRIN_C	27.0
8231	GRIP	20.5
8232	GrlR	26.8
8233	Ground-like	35.4
8234	GRP	30.0
8235	Grp1_Fun34_YaaH	19.8
8236	Grp7_allergen	20.3
8237	GrpB	21.6
8238	GrpE	25.8
8239	Gryzun	26.7
8240	Gryzun-like	21.3
8241	GSAP-16	27.0
8242	GSCFA	25.0
8243	GSDH	21.5
8244	Gsf2	25.0
8245	GSG-1	20.6
8246	GSH-S_ATP	20.5
8247	GSH-S_N	21.3
8248	GshA	25.0
8249	GSHPx	20.7
8250	GSH_synthase	20.9
8251	GSH_synth_ATP	25.0
8252	GSIII_N	25.0
8253	GSK-3_bind	25.0
8254	GspH	21.0
8255	GspL_C	24.1
8256	GSP_synth	29.3
8257	GST_C	20.7
8258	GST_C_2	24.9
8259	GST_C_3	21.6
8260	GST_C_4	30.0
8261	GST_C_5	27.0
8262	GST_C_6	28.0
8263	GST_N	20.9
8264	GST_N_2	25.0
8265	GST_N_3	22.0
8266	GST_N_4	30.0
8267	GSu_C4xC__C2xCH	21.7
8268	GTA_holin_3TM	24.8
8269	GTA_TIM	27.0
8270	GTF2I	20.6
8271	Gti1_Pac2	21.2
8272	GTP-bdg_M	29.5
8273	GTP-bdg_N	25.4
8274	GTP1_OBG	27.0
8275	GTPase_binding	21.3
8276	GTP_CH_N	25.0
8277	GTP_cyclohydro2	23.3
8278	GTP_cyclohydroI	20.5
8279	GTP_EFTU	26.5
8280	GTP_EFTU_D2	30.1
8281	GTP_EFTU_D3	24.7
8282	GTP_EFTU_D4	58.0
8283	Gtr1_RagA	20.1
8284	GtrA	24.5
8285	GTSE1_N	27.0
8286	Guanylate_cyc	20.3
8287	Guanylate_cyc_2	28.1
8288	Guanylate_kin	22.2
8289	Guanylin	25.0
8290	GUB_WAK_bind	27.0
8291	GUCT	21.2
8292	GUN4	29.2
8293	GUN4_N	24.3
8294	GutM	25.0
8295	GvpD	21.7
8296	GvpG	29.9
8297	GvpH	22.0
8298	GvpK	25.0
8299	GvpL_GvpF	23.6
8300	GvpO	21.0
8301	GWT1	29.6
8302	GxDLY	27.0
8303	GXGXG	22.3
8304	GxGYxYP_C	27.0
8305	GxGYxYP_N	27.0
8306	GXWXG	25.0
8307	GYD	28.2
8308	GYF	24.9
8309	Gypsy	20.3
8310	GYR	20.6
8311	GyrI-like	26.0
8312	Gyro_capsid	25.0
8313	G_glu_transpept	19.7
8314	G_path_suppress	28.3
8315	H-kinase_dim	21.8
8316	H-K_ATPase_N	25.0
8317	H2TH	20.8
8318	HA	28.4
8319	HA2	21.3
8320	HABP4_PAI-RBP1	20.8
8321	HAD	27.0
8322	HAD_2	23.4
8323	Haemadin	25.0
8324	Haemagg_act	20.9
8325	Haemocyan_bet_s	24.0
8326	Haemolytic	21.1
8327	Haem_bd	27.0
8328	Haem_degrading	20.7
8329	Haem_oxygenas_2	28.9
8330	HAGH_C	25.0
8331	Hairpins	20.5
8332	Hairy_orange	20.7
8333	Halogen_Hydrol	29.8
8334	Halo_GVPC	22.4
8335	HalX	23.3
8336	HALZ	28.0
8337	Ham1p_like	22.5
8338	Hamartin	25.9
8339	HAMP	27.0
8340	HAND	21.0
8341	Hanta_G1	25.0
8342	Hanta_G2	21.9
8343	Hanta_nucleocap	21.4
8344	HAP	22.3
8345	HAP1_N	29.3
8346	HAP2-GCS1	19.7
8347	Hap4_Hap_bind	21.1
8348	HapK	25.0
8349	Harakiri	27.0
8350	HARE-HTH	25.9
8351	HARP	25.0
8352	HAS-barrel	25.2
8353	HasA	26.3
8354	HAT	21.0
8355	Hat1_N	22.9
8356	HATPase_c	23.8
8357	HATPase_c_2	27.4
8358	HATPase_c_3	25.0
8359	HATPase_c_4	26.0
8360	HATPase_c_5	22.0
8361	HAT_KAT11	22.4
8362	HAUS-augmin3	27.8
8363	HAUS2	27.0
8364	HAUS4	25.0
8365	HAUS5	25.0
8366	HAUS6_N	26.4
8367	HAV_VP	24.5
8368	HBB	30.0
8369	HBM	26.3
8370	HbrB	22.7
8371	HBS1_N	24.4
8372	Hc1	20.5
8373	HC2	40.0
8374	HCaRG	25.2
8375	HCBP_related	21.4
8376	Hce2	25.0
8377	HCMVantigenic_N	25.0
8378	HCMV_UL139	25.0
8379	HCNGP	21.3
8380	HCO3_cotransp	20.3
8381	HCR	24.0
8382	HCV_capsid	21.6
8383	HCV_core	21.6
8384	HCV_env	22.0
8385	HCV_NS1	19.7
8386	HCV_NS2	25.0
8387	HCV_NS4a	21.7
8388	HCV_NS4b	20.3
8389	HCV_NS5a	20.5
8390	HCV_NS5a_1a	20.7
8391	HCV_NS5a_1b	21.3
8392	HCV_NS5a_C	25.0
8393	HcyBio	25.0
8394	HD	20.9
8395	HD-ZIP_N	21.7
8396	HDA2-3	27.0
8397	HDAC4_Gln	25.0
8398	HDC	25.0
8399	HdeA	21.9
8400	hDGE_amylase	21.4
8401	HDNR	27.0
8402	HDOD	22.9
8403	HDPD	29.1
8404	HDV_ag	25.0
8405	HD_2	21.7
8406	HD_3	22.5
8407	HD_4	22.1
8408	HD_5	21.8
8409	HD_assoc	22.2
8410	Head-tail_con	19.9
8411	Headcase	27.0
8412	Head_binding	21.5
8413	HEAT	23.5
8414	HEAT_2	27.7
8415	HEAT_EZ	27.0
8416	HEAT_PBS	20.9
8417	HECA	27.0
8418	HECT	20.4
8419	HECT_2	19.0
8420	HECW_N	26.7
8421	hEGF	18.0
8422	HeH	28.9
8423	Helicase_C	20.9
8424	Helicase_C_2	25.3
8425	Helicase_C_3	34.2
8426	Helicase_C_4	30.5
8427	Helicase_IV_N	24.5
8428	Helicase_RecD	22.5
8429	Helicase_Sgs1	22.2
8430	Helitron_like_N	28.9
8431	HeLo	23.2
8432	Helo_like_N	27.2
8433	HELP	21.9
8434	HEM4	27.5
8435	Hemagglutinin	28.5
8436	Hema_esterase	25.0
8437	Hema_HEFG	25.0
8438	Hema_stalk	24.4
8439	HemeBinding_Shp	26.4
8440	Hemerythrin	25.3
8441	Heme_oxygenase	20.2
8442	HemN_C	26.8
8443	Hemocyanin_C	26.4
8444	Hemocyanin_M	20.8
8445	Hemocyanin_N	21.7
8446	HemolysinCabind	27.0
8447	Hemolysin_N	22.5
8448	Hemopexin	21.3
8449	hemP	25.0
8450	HemS	20.4
8451	HemX	28.1
8452	HemY_N	28.2
8453	Hen1_L	22.9
8454	Hepar_II_III	21.0
8455	Hepar_II_III_N	21.1
8456	Hepatitis_core	22.6
8457	Hepcidin	21.9
8458	HEPN	21.0
8459	HEPPP_synt_1	31.0
8460	Hepsin-SRCR	26.7
8461	Hep_59	22.7
8462	Hep_core_N	25.0
8463	Herp-Cyclin	25.0
8464	Herpes_alk_exo	19.7
8465	Herpes_BBRF1	25.0
8466	Herpes_BLLF1	25.0
8467	Herpes_BLRF2	25.8
8468	Herpes_BMRF2	25.0
8469	Herpes_BTRF1	25.0
8470	Herpes_capsid	25.0
8471	Herpes_DNAp_acc	25.0
8472	Herpes_env	25.0
8473	Herpes_gE	21.2
8474	Herpes_gI	20.7
8475	Herpes_glycop	25.0
8476	Herpes_glycop_D	19.9
8477	Herpes_glycop_H	25.0
8478	Herpes_gp2	25.0
8479	Herpes_Helicase	19.0
8480	Herpes_heli_pri	25.0
8481	Herpes_HEPA	21.1
8482	Herpes_ICP4_C	25.0
8483	Herpes_ICP4_N	25.0
8484	Herpes_IE1	21.3
8485	Herpes_IE2_3	25.0
8486	Herpes_IE68	18.7
8487	Herpes_IR6	25.0
8488	Herpes_LAMP2	20.8
8489	Herpes_LMP1	26.0
8490	Herpes_LMP2	25.0
8491	Herpes_LP	25.0
8492	Herpes_MCP	25.0
8493	Herpes_ORF11	20.1
8494	Herpes_ori_bp	19.4
8495	Herpes_PAP	25.0
8496	Herpes_pp38	26.0
8497	Herpes_pp85	18.4
8498	Herpes_TAF50	19.7
8499	Herpes_teg_N	25.0
8500	Herpes_TK	25.0
8501	Herpes_TK_C	20.1
8502	Herpes_U15	25.0
8503	Herpes_U26	25.0
8504	Herpes_U30	25.0
8505	Herpes_U34	25.0
8506	Herpes_U44	25.0
8507	Herpes_U47	25.0
8508	Herpes_U5	25.0
8509	Herpes_U55	20.4
8510	Herpes_U59	21.1
8511	Herpes_UL1	19.6
8512	Herpes_UL14	25.0
8513	Herpes_UL16	25.0
8514	Herpes_UL17	25.0
8515	Herpes_UL20	25.0
8516	Herpes_UL21	25.0
8517	Herpes_UL24	18.9
8518	Herpes_UL25	25.0
8519	Herpes_UL3	25.0
8520	Herpes_UL31	25.0
8521	Herpes_UL32	25.0
8522	Herpes_UL33	25.0
8523	Herpes_UL35	25.0
8524	Herpes_UL36	21.8
8525	Herpes_UL37_1	25.0
8526	Herpes_UL37_2	25.0
8527	Herpes_UL4	25.0
8528	Herpes_UL42	20.8
8529	Herpes_UL43	24.9
8530	Herpes_UL46	25.0
8531	Herpes_UL47	25.0
8532	Herpes_UL49_1	25.0
8533	Herpes_UL49_2	25.0
8534	Herpes_UL49_5	22.2
8535	Herpes_UL51	25.0
8536	Herpes_UL52	20.8
8537	Herpes_UL55	25.0
8538	Herpes_UL56	25.0
8539	Herpes_UL6	27.0
8540	Herpes_UL69	25.0
8541	Herpes_UL7	25.0
8542	Herpes_UL73	19.6
8543	Herpes_UL74	25.0
8544	Herpes_UL79	21.9
8545	Herpes_UL82_83	20.7
8546	Herpes_UL87	25.0
8547	Herpes_UL92	20.5
8548	Herpes_UL95	21.6
8549	Herpes_US12	21.0
8550	Herpes_US9	23.6
8551	Herpes_V23	25.0
8552	Herpes_VP19C	25.0
8553	Herpeto_peptide	50.0
8554	HERV-K_env_2	19.4
8555	HERV-K_REC	22.9
8556	HET	20.8
8557	Het-C	20.6
8558	HET-S	22.0
8559	HET-s_218-289	25.0
8560	HEV_ORF1	19.7
8561	Hexapep	21.5
8562	Hexapep_2	27.0
8563	HEXIM	29.0
8564	Hexokinase_1	23.0
8565	Hexokinase_2	21.3
8566	Hexose_dehydrat	25.0
8567	Hex_IIIa	25.0
8568	He_PIG	22.1
8569	He_PIG_assoc	25.0
8570	HflK_N	20.5
8571	HGAL	27.0
8572	HGD-D	28.4
8573	hGDE_central	19.8
8574	hGDE_N	22.1
8575	HgmA	20.3
8576	HGTP_anticodon	21.0
8577	HGTP_anticodon2	24.4
8578	HGWP	21.9
8579	HHA	25.0
8580	HHH	24.0
8581	HhH-GPD	22.6
8582	HHH_2	27.0
8583	HHH_3	27.0
8584	HHH_4	27.0
8585	HHH_5	27.0
8586	HHH_6	25.6
8587	HHH_7	27.0
8588	HHH_8	30.0
8589	HHV-1_VABD	27.0
8590	HHV-5_US34A	27.0
8591	HHV6-IE	25.0
8592	HH_signal	22.1
8593	HI0933_like	20.6
8594	HiaBD2	25.0
8595	HicA_toxin	27.0
8596	HicB	20.8
8597	HicB-like_2	30.0
8598	HicB_lk_antitox	27.0
8599	Hid1	22.2
8600	HIF-1	17.8
8601	HIF-1a_CTAD	25.0
8602	HigB-like_toxin	27.0
8603	HigB_toxin	20.8
8604	HIGH_NTase1	20.2
8605	HIGH_NTase1_ass	26.7
8606	HIG_1_N	20.9
8607	HILPDA	27.0
8608	HIM1	28.7
8609	HIN	22.7
8610	Hint	29.7
8611	Hint_2	28.4
8612	HIP1_clath_bdg	27.3
8613	HipA_C	30.5
8614	HipA_N	21.0
8615	HIPIP	21.5
8616	Hira	20.3
8617	HIRAN	24.6
8618	HIRA_B	21.0
8619	Hirudin	25.0
8620	HisG	25.5
8621	HisG_C	22.8
8622	HisKA	26.9
8623	HisKA_2	21.1
8624	HisKA_3	21.6
8625	HisKA_4TM	30.0
8626	HisKA_7TM	26.2
8627	HisK_N	24.4
8628	Histidinol_dh	19.9
8629	Histone	26.4
8630	Histone_H2A_C	20.0
