	filename	index	length
3711	ATF7IP.008.exons.txt	269	2
3712	ATF7IP.010.exons.txt	398	2
3713	ATF7IP.011.exons.txt	178	3
3714	ATF7IP.014.exons.txt	310	3
3715	ATP2A2.005.exons.txt	1	2
3716	ATP6V0A2.004.exons.txt	395	2
3717	BCL2L14.005.exons.txt	174	1
3718	BCL2L14.007.exons.txt	531	1
3719	BLOC1S1.001.exons.txt	1	2
3720	C12orf10.004.exons.txt	1	1
3721	C12orf65.005.exons.txt	110	2
3722	C1S.004.exons.txt	506	2
3723	C1S.006.exons.txt	1	1
3724	C1S.007.exons.txt	303	1
3725	C1S.008.exons.txt	310	3
3726	C1S.009.exons.txt	472	3
3727	CACNB3.008.exons.txt	166	3
3728	CACNB3.009.exons.txt	1	2
3729	CACNB3.010.exons.txt	367	3
3730	CCDC64.003.exons.txt	1	2
3731	CCDC64.004.exons.txt	1	2
3732	CCDC77.006.exons.txt	1159	3
3733	CCDC91.005.exons.txt	256	3
3734	CCDC91.008.exons.txt	1	1
3735	CCDC91.009.exons.txt	1088	2
3736	CCDC91.011.exons.txt	381	1
3737	CCDC91.012.exons.txt	1084	3
3738	CCDC91.014.exons.txt	276	1
3739	CCND2.002.exons.txt	1	2
3740	CD9.005.exons.txt	426	1
3741	CFAP54.002.exons.txt	787	2
3742	CFAP73.002.exons.txt	1	1
3743	CHPT1.004.exons.txt	1	1
3744	CHPT1.006.exons.txt	1	1
3745	CHST11.004.exons.txt	476	2
3746	CLEC12A.004.exons.txt	496	3
3747	CLSTN3.003.exons.txt	428	2
3748	CLSTN3.005.exons.txt	390	1
3749	CLSTN3.006.exons.txt	465	1
3750	CNOT2.003.exons.txt	1	2
3751	CNOT2.006.exons.txt	1	2
3752	CNOT2.009.exons.txt	1	1
3753	CNOT2.013.exons.txt	1	2
3754	CNOT2.016.exons.txt	1622	2
3755	CNOT2.019.exons.txt	549	1
3756	CNOT2.021.exons.txt	246	1
3757	CNOT2.025.exons.txt	78	1
3758	CNOT2.026.exons.txt	964	3
3759	CNTN1.005.exons.txt	256	3
3760	CNTN1.009.exons.txt	219	1
3761	CNTN1.010.exons.txt	189	1
3762	COPS7A.009.exons.txt	377	2
3763	COPS7A.011.exons.txt	639	1
3764	COPS7A.014.exons.txt	578	2
3765	COPZ1.013.exons.txt	278	2
3766	COQ10A.004.exons.txt	1	1
3767	COQ10A.005.exons.txt	1	1
3768	DDX11.003.exons.txt	675	1
3769	DDX11.009.exons.txt	1	1
3770	DDX11.014.exons.txt	1	1
3771	DERA.003.exons.txt	296	2
3772	DGKA.004.exons.txt	350	2
3773	DGKA.005.exons.txt	175	3
3774	DGKA.007.exons.txt	443	2
3775	DGKA.008.exons.txt	400	1
3776	DGKA.010.exons.txt	65	2
3777	DGKA.015.exons.txt	323	2
3778	DIP2B.002.exons.txt	1	2
3779	DNM1L.013.exons.txt	1	1
3780	DRAM1.003.exons.txt	1	2
3781	DTX3.005.exons.txt	23	2
3782	DYNLL1.009.exons.txt	127	3
3783	DYRK2.001.exons.txt	282	1
3784	DYRK4.002.exons.txt	1	2
3785	ELK3.002.exons.txt	117	1
3786	ELK3.004.exons.txt	1	2
3787	EMP1.007.exons.txt	11	2
3788	ENO2.008.exons.txt	1	1
3789	EP400NL.004.exons.txt	654	1
3790	EP400NL.008.exons.txt	469	3
3791	ERBB3.006.exons.txt	380	2
3792	ERBB3.011.exons.txt	350	2
3793	ERBB3.012.exons.txt	346	3
3794	ERC1.011.exons.txt	270	1
3795	ERC1.012.exons.txt	1	1
3796	ERC1.013.exons.txt	1	1
3797	ERC1.014.exons.txt	1033	3
3798	ERP29.003.exons.txt	1	1
3799	ESYT1.003.exons.txt	265	3
3800	ETV6.001.exons.txt	151	2
3801	FAR2.006.exons.txt	133	3
3802	FGD4.005.exons.txt	1	1
3803	FGFR1OP2.004.exons.txt	181	3
3804	FICD.004.exons.txt	1	1
3805	FKBP4.003.exons.txt	259	3
3806	FRS2.002.exons.txt	95	2
3807	FRS2.004.exons.txt	109	3
3808	FRS2.005.exons.txt	274	3
3809	FRS2.006.exons.txt	32	2
3810	FRS2.007.exons.txt	122	2
3811	FRS2.008.exons.txt	100	3
3812	FRS2.009.exons.txt	552	1
3813	FRS2.010.exons.txt	37	3
3814	GABARAPL1.003.exons.txt	32	2
3815	GABARAPL1.010.exons.txt	212	2
3816	GALNT8.003.exons.txt	1	1
3817	GALNT8.004.exons.txt	1	1
3818	GAS2L3.004.exons.txt	149	2
3819	GDF11.002.exons.txt	1	1
3820	GLI1.004.exons.txt	527	2
3821	GNB3.003.exons.txt	699	1
3822	GPRC5A.003.exons.txt	822	1
3823	HIP1R.002.exons.txt	1	1
3824	HNF1A.009.exons.txt	1	1
3825	HNRNPA1.009.exons.txt	340	3
3826	HOXC6.004.exons.txt	156	1
3827	HSD17B6.004.exons.txt	267	1
3828	HSD17B6.006.exons.txt	227	2
3829	HSP90B1.003.exons.txt	147	1
3830	IAPP.003.exons.txt	1	1
3831	IAPP.005.exons.txt	240	1
3832	IFT81.005.exons.txt	1	1
3833	IKZF4.004.exons.txt	31	3
3834	ITFG2.003.exons.txt	1	1
3835	KCNMB4.002.exons.txt	1	1
3836	KIAA1033.003.exons.txt	147	1
3837	KIAA1033.004.exons.txt	126	1
3838	KIAA1551.003.exons.txt	106	3
3839	KLHL42.002.exons.txt	1	2
3840	KLRD1.007.exons.txt	419	2
3841	KLRG1.003.exons.txt	242	2
3842	KNTC1.002.exons.txt	313	3
3843	KRT86.003.exons.txt	430	3
3844	LARP4.005.exons.txt	254	2
3845	LARP4.009.exons.txt	112	3
3846	LARP4.012.exons.txt	377	2
3847	LARP4.013.exons.txt	184	3
3848	LARP4.015.exons.txt	170	2
3849	LARP4.017.exons.txt	109	3
3850	LETMD1.004.exons.txt	1	1
3851	LETMD1.006.exons.txt	1	2
3852	LETMD1.019.exons.txt	1	1
3853	LETMD1.023.exons.txt	330	1
3854	LRMP.005.exons.txt	357	1
3855	LRMP.007.exons.txt	231	1
3856	LRMP.008.exons.txt	1	1
3857	LRMP.011.exons.txt	1	2
3858	LRMP.012.exons.txt	363	1
3859	LRP1.005.exons.txt	1	1
3860	LRRC23.009.exons.txt	284	2
3861	LRRIQ1.001.exons.txt	495	1
3862	LRRIQ1.003.exons.txt	1	1
3863	LRTM2.003.exons.txt	288	1
3864	LYRM5.008.exons.txt	103	3
3865	MARS.008.exons.txt	1	1
3866	MARS.009.exons.txt	1	2
3867	MARS.011.exons.txt	1	2
3868	MBD6.004.exons.txt	137	2
3869	MBD6.005.exons.txt	1	1
3870	MBD6.007.exons.txt	161	2
3871	MBD6.011.exons.txt	160	3
3872	METTL7A.003.exons.txt	1	2
3873	METTL7A.005.exons.txt	541	3
3874	MFSD5.003.exons.txt	1239	1
3875	MGST1.007.exons.txt	127	3
3876	MGST1.008.exons.txt	234	1
3877	MGST1.010.exons.txt	242	2
3878	MLEC.002.exons.txt	438	5
3879	MLXIP.003.exons.txt	222	1
3880	MLXIP.005.exons.txt	1	1
3881	MMP17.004.exons.txt	346	3
3882	MRPS35.004.exons.txt	480	1
3883	MSRB3.005.exons.txt	353	2
3884	MSRB3.007.exons.txt	495	1
3885	MVK.004.exons.txt	603	1
3886	MVK.006.exons.txt	513	1
3887	MYBPC1.011.exons.txt	315	1
3888	MYL6.011.exons.txt	1	2
3889	MYL6B.003.exons.txt	88	3
3890	MYRFL.003.exons.txt	1	1
3891	NABP2.004.exons.txt	456	1
3892	NABP2.005.exons.txt	434	2
3893	NAV3.003.exons.txt	2039	2
3894	NAV3.004.exons.txt	1	2
3895	NAV3.005.exons.txt	1	2
3896	NAV3.006.exons.txt	1	2
3897	NEDD1.005.exons.txt	303	1
3898	NEDD1.007.exons.txt	504	1
3899	NEDD1.009.exons.txt	481	3
3900	NEDD1.010.exons.txt	495	1
3901	NR1H4.006.exons.txt	1	2
3902	NR4A1.008.exons.txt	362	2
3903	NUDT4.004.exons.txt	287	2
3904	NUDT4.005.exons.txt	338	2
3905	OAS1.009.exons.txt	1	1
3906	OGFOD2.004.exons.txt	481	3
3907	OGFOD2.008.exons.txt	481	3
3908	OTOGL.001.exons.txt	1	1
3909	OTOGL.004.exons.txt	1	1
3910	P2RX2.008.exons.txt	1	1
3911	P2RX4.003.exons.txt	1	1
3912	PA2G4.002.exons.txt	195	1
3913	PCBP2.010.exons.txt	193	3
3914	PCBP2.017.exons.txt	1	2
3915	PCBP2.018.exons.txt	111	1
3916	PCED1B.003.exons.txt	176	2
3917	PEX5.008.exons.txt	357	1
3918	PEX5.009.exons.txt	746	2
3919	PEX5.010.exons.txt	385	3
3920	PEX5.011.exons.txt	348	1
3921	PEX5.013.exons.txt	1	2
3922	PFKM.005.exons.txt	1	1
3923	PFKM.008.exons.txt	255	1
3924	PFKM.012.exons.txt	426	1
3925	PFKM.017.exons.txt	450	1
3926	PFKM.022.exons.txt	1	2
3927	PFKM.024.exons.txt	474	1
3928	PHC1.008.exons.txt	1	1
3929	PIP4K2C.007.exons.txt	1	1
3930	PIWIL1.004.exons.txt	368	2
3931	PIWIL1.005.exons.txt	496	3
3932	PIWIL1.006.exons.txt	353	2
3933	PLEKHA5.008.exons.txt	1	2
3934	PLXNC1.006.exons.txt	328	3
3935	PPFIBP1.003.exons.txt	260	2
3936	PPFIBP1.005.exons.txt	1	1
3937	PPFIBP1.006.exons.txt	56	2
3938	PPFIBP1.013.exons.txt	845	2
3939	PPHLN1.013.exons.txt	506	2
3940	PPHLN1.014.exons.txt	485	2
3941	PRPF40B.005.exons.txt	19	3
3942	PRPH.003.exons.txt	1	2
3943	PRR13.003.exons.txt	166	3
3944	PTMS.003.exons.txt	172	3
3945	PTPN6.004.exons.txt	496	3
3946	PTPRO.008.exons.txt	1	2
3947	PTPRQ.004.exons.txt	1	1
3948	PUS1.001.exons.txt	1154	2
3949	PUS1.005.exons.txt	462	1
3950	PWP1.003.exons.txt	296	2
3951	RAB3IP.006.exons.txt	1	1
3952	RAB3IP.009.exons.txt	1	2
3953	RAB3IP.012.exons.txt	1	2
3954	RAB3IP.016.exons.txt	498	1
3955	RAB5B.003.exons.txt	346	3
3956	RAN.004.exons.txt	1	1
3957	RAP1B.004.exons.txt	99	1
3958	RAP1B.007.exons.txt	368	2
3959	RAP1B.008.exons.txt	295	3
3960	RAP1B.009.exons.txt	255	1
3961	RAP1B.012.exons.txt	418	3
3962	RAP1B.013.exons.txt	161	2
3963	RAP1B.016.exons.txt	263	2
3964	RAP1B.017.exons.txt	310	3
3965	RAP1B.019.exons.txt	384	1
3966	RAP1B.020.exons.txt	366	1
3967	RAP1B.021.exons.txt	305	2
3968	RAP1B.023.exons.txt	147	1
3969	RAP1B.025.exons.txt	280	3
3970	RAP1B.026.exons.txt	34	3
3971	RAP1B.027.exons.txt	34	3
3972	RASSF8.006.exons.txt	274	3
3973	RASSF8.010.exons.txt	479	2
3974	RASSF8.011.exons.txt	90	1
3975	RASSF8.012.exons.txt	626	2
3976	RDH5.003.exons.txt	1	1
3977	RDH5.004.exons.txt	168	1
3978	RFC5.002.exons.txt	314	2
3979	RFC5.005.exons.txt	191	2
3980	RFC5.006.exons.txt	313	3
3981	RFX4.006.exons.txt	178	3
3982	RFX4.009.exons.txt	437	2
3983	RHNO1.003.exons.txt	396	1
3984	RHNO1.006.exons.txt	316	3
3985	RIC8B.006.exons.txt	1	1
3986	RIC8B.010.exons.txt	1	2
3987	RIMKLB.005.exons.txt	344	2
3988	RNF10.003.exons.txt	1	1
3989	RNF10.004.exons.txt	26	2
3990	RNF10.005.exons.txt	300	1
3991	RNF10.006.exons.txt	1	1
3992	RNF34.004.exons.txt	114	1
3993	RNF34.005.exons.txt	491	2
3994	RNF34.007.exons.txt	223	3
3995	RPH3A.004.exons.txt	250	3
3996	RPH3A.005.exons.txt	313	3
3997	RPH3A.006.exons.txt	546	1
3998	RPH3A.007.exons.txt	120	1
3999	RPH3A.008.exons.txt	378	1
4000	RPH3A.009.exons.txt	284	2
4001	RPH3A.010.exons.txt	347	2
4002	RPH3A.011.exons.txt	38	2
4003	RPH3A.012.exons.txt	243	1
4004	RPH3A.016.exons.txt	361	3
4005	RPH3A.017.exons.txt	283	3
4006	RPH3A.018.exons.txt	402	1
4007	RPH3A.020.exons.txt	382	3
4008	SCN8A.002.exons.txt	4673	2
4009	SCYL2.003.exons.txt	1	2
4010	SCYL2.004.exons.txt	229	3
4011	SDSL.006.exons.txt	1	1
4012	SH2B3.003.exons.txt	1	2
4013	SHMT2.004.exons.txt	427	3
4014	SHMT2.005.exons.txt	1	2
4015	SHMT2.008.exons.txt	481	3
4016	SHMT2.010.exons.txt	704	2
4017	SHMT2.013.exons.txt	443	2
4018	SHMT2.016.exons.txt	450	1
4019	SHMT2.018.exons.txt	478	3
4020	SHMT2.019.exons.txt	443	2
4021	SLC16A7.002.exons.txt	1307	2
4022	SLC16A7.005.exons.txt	396	1
4023	SLC25A3.005.exons.txt	462	1
4024	SLC25A3.011.exons.txt	464	2
4025	SLC26A10.002.exons.txt	1	2
4026	SLC39A5.003.exons.txt	469	3
4027	SLC39A5.004.exons.txt	372	1
4028	SLC39A5.006.exons.txt	379	3
4029	SLC48A1.003.exons.txt	50	2
4030	SLCO1B3.003.exons.txt	875	2
4031	SMARCD1.004.exons.txt	1	2
4032	SOCS2.004.exons.txt	429	1
4033	SOCS2.005.exons.txt	485	2
4034	SOCS2.009.exons.txt	9	1
4035	SOCS2.010.exons.txt	1	1
4036	SOCS2.011.exons.txt	1	1
4037	SP1.004.exons.txt	691	3
4038	SPATS2.003.exons.txt	26	2
4039	SPATS2.004.exons.txt	201	1
4040	SPATS2.007.exons.txt	32	2
4041	SPATS2.010.exons.txt	225	1
4042	SPATS2.011.exons.txt	203	2
4043	SPATS2.012.exons.txt	296	2
4044	SPATS2.014.exons.txt	26	2
4045	SPATS2.016.exons.txt	17	2
4046	SPATS2.017.exons.txt	100	3
4047	STK38L.002.exons.txt	1	1
4048	STK38L.008.exons.txt	284	2
4049	STRAP.004.exons.txt	1	2
4050	SUOX.005.exons.txt	129	1
4051	SUOX.007.exons.txt	486	1
4052	SUOX.008.exons.txt	364	3
4053	SYT1.005.exons.txt	219	1
4054	SYT1.006.exons.txt	175	3
4055	SYT1.007.exons.txt	218	2
4056	TBC1D15.003.exons.txt	835	3
4057	TBK1.002.exons.txt	146	2
4058	TCHP.004.exons.txt	522	5
4059	TCP11L2.003.exons.txt	54	1
4060	TCP11L2.004.exons.txt	294	1
4061	TCP11L2.009.exons.txt	54	1
4062	TEAD4.005.exons.txt	218	2
4063	TEAD4.007.exons.txt	1	2
4064	TEAD4.008.exons.txt	528	1
4065	TMBIM6.008.exons.txt	288	1
4066	TMBIM6.009.exons.txt	32	2
4067	TMBIM6.011.exons.txt	416	2
4068	TMBIM6.012.exons.txt	288	1
4069	TMBIM6.013.exons.txt	34	3
4070	TMBIM6.014.exons.txt	134	2
4071	TMBIM6.015.exons.txt	288	1
4072	TMBIM6.019.exons.txt	437	1
4073	TMBIM6.020.exons.txt	392	2
4074	TMBIM6.021.exons.txt	268	3
4075	TMBIM6.022.exons.txt	124	3
4076	TMEM106C.004.exons.txt	189	1
4077	TMEM106C.009.exons.txt	1	2
4078	TMEM106C.011.exons.txt	1	1
4079	TMEM117.004.exons.txt	477	1
4080	TMEM19.002.exons.txt	1	2
4081	TMEM19.003.exons.txt	430	3
4082	TMEM19.004.exons.txt	512	2
4083	TMEM52B.003.exons.txt	271	3
4084	TMTC3.002.exons.txt	446	2
4085	TNS2.005.exons.txt	1	2
4086	TNS2.008.exons.txt	1	1
4087	TPCN1.004.exons.txt	361	3
4088	TPCN1.005.exons.txt	256	3
4089	TPCN1.008.exons.txt	310	2
4090	TPCN1.010.exons.txt	436	3
4091	TPCN1.013.exons.txt	1	2
4092	TPCN1.014.exons.txt	324	1
4093	TPI1.004.exons.txt	117	1
4094	TPI1.005.exons.txt	340	3
4095	TPI1.007.exons.txt	295	3
4096	TRAFD1.005.exons.txt	406	3
4097	TRAFD1.006.exons.txt	851	2
4098	TRAFD1.007.exons.txt	219	1
4099	TRHDE.002.exons.txt	1	2
4100	TROAP.005.exons.txt	343	3
4101	TSFM.003.exons.txt	507	1
4102	TSFM.004.exons.txt	422	2
4103	TULP3.004.exons.txt	1	2
4104	TULP3.005.exons.txt	1	2
4105	TXNRD1.006.exons.txt	211	3
4106	TXNRD1.007.exons.txt	135	1
4107	TXNRD1.010.exons.txt	217	3
4108	TXNRD1.013.exons.txt	312	1
4109	TXNRD1.019.exons.txt	160	3
4110	USP15.008.exons.txt	1	1
4111	WNK1.005.exons.txt	1	2
4112	WNK1.006.exons.txt	1	2
4113	WNK1.012.exons.txt	1	2
4114	WNT5B.006.exons.txt	762	1
4115	WSCD2.002.exons.txt	372	1
4116	XPOT.003.exons.txt	183	1
4117	XRCC6BP1.002.exons.txt	1	1
4118	ZC3H10.002.exons.txt	137	2
4119	ZC3H10.004.exons.txt	238	3
4120	ZDHHC17.004.exons.txt	1	1
4121	ZDHHC17.006.exons.txt	1	2
4122	ZNF10.004.exons.txt	142	3
4123	ZNF140.003.exons.txt	263	2
4124	ZNF140.008.exons.txt	350	2
4125	ZNF268.010.exons.txt	106	3
4126	ZNF705A.002.exons.txt	233	2
4127	ZNF705A.003.exons.txt	1	1
4128	ZNF84.003.exons.txt	209	2
4129	ZNF84.006.exons.txt	235	3
4130	ZNF84.008.exons.txt	203	2
4131	ZNF84.010.exons.txt	166	3
4132	ARHGEF7.009.exons.txt	200	2
4133	ARHGEF7.011.exons.txt	120	1
4134	ARHGEF7.012.exons.txt	1343	2
4135	ARHGEF7.014.exons.txt	185	2
4136	ATP11A.003.exons.txt	1	1
4137	ATP11A.004.exons.txt	1	2
4138	ATP11A.007.exons.txt	1	1
4139	BIVM-ERCC5.001.exons.txt	1	2
4140	BORA.001.exons.txt	1	2
4141	CHAMP1.002.exons.txt	438	1
4142	COG6.007.exons.txt	1	2
4143	FARP1.004.exons.txt	1	2
4144	FARP1.005.exons.txt	31	3
4145	FARP1.006.exons.txt	612	1
4146	FARP1.008.exons.txt	1	2
4147	IFT88.003.exons.txt	151	3
4148	IPO5.004.exons.txt	321	1
4149	IPO5.005.exons.txt	295	3
4150	IPO5.007.exons.txt	227	2
4151	IPO5.010.exons.txt	233	2
4152	IPO5.011.exons.txt	193	3
4153	IPO5.013.exons.txt	1	1
4154	IPO5.015.exons.txt	224	2
4155	IPO5.016.exons.txt	353	2
4156	IPO5.018.exons.txt	513	1
4157	ITGBL1.004.exons.txt	1	2
4158	ITM2B.003.exons.txt	1	2
4159	LMO7.006.exons.txt	1	2
4160	LMO7.009.exons.txt	498	1
4161	LMO7.011.exons.txt	1	1
4162	LMO7.012.exons.txt	1	2
4163	LMO7.014.exons.txt	38	2
4164	LMO7.015.exons.txt	1	1
4165	LRCH1.004.exons.txt	295	3
4166	LRCH1.005.exons.txt	218	2
4167	MCF2L.004.exons.txt	1	2
4168	MCF2L.009.exons.txt	411	1
4169	MCF2L.010.exons.txt	1	2
4170	MCF2L.012.exons.txt	1	2
4171	MCF2L.016.exons.txt	1	1
4172	MCF2L.017.exons.txt	1	2
4173	MCF2L.020.exons.txt	1	1
4174	MEDAG.002.exons.txt	1	1
4175	NDFIP2.003.exons.txt	1	1
4176	PCCA.004.exons.txt	1	2
4177	PCCA.007.exons.txt	1	1
4178	PCCA.008.exons.txt	1	2
4179	PHF11.003.exons.txt	1	1
4180	PHF11.004.exons.txt	505	3
4181	PHF11.008.exons.txt	296	2
4182	RPL21.006.exons.txt	367	3
4183	SAP18.004.exons.txt	1	2
4184	SERPINE3.001.exons.txt	144	1
4185	SLAIN1.007.exons.txt	616	3
4186	SLAIN1.011.exons.txt	37	3
4187	SLAIN1.015.exons.txt	299	2
4188	TDRD3.003.exons.txt	390	1
4189	TFDP1.002.exons.txt	708	1
4190	TRIM13.003.exons.txt	801	1
4191	UFM1.003.exons.txt	1	2
4192	ABHD4.004.exons.txt	272	2
4193	ABHD4.005.exons.txt	1	2
4194	ACOT6.002.exons.txt	507	1
4195	ACTR10.004.exons.txt	1	2
4196	ACTR10.005.exons.txt	1	2
4197	AHSA1.004.exons.txt	1	2
4198	AHSA1.006.exons.txt	1	2
4199	AKAP6.003.exons.txt	325	3
4200	AKAP6.004.exons.txt	1071	1
4201	AKAP6.007.exons.txt	1	1
4202	AKAP6.008.exons.txt	142	3
4203	AMN.002.exons.txt	1	1
4204	AP4S1.007.exons.txt	24	1
4205	AP4S1.009.exons.txt	295	3
4206	AP5M1.005.exons.txt	246	1
4207	AP5M1.006.exons.txt	1	2
4208	APEX1.003.exons.txt	1	1
4209	APEX1.007.exons.txt	792	1
4210	APEX1.008.exons.txt	126	1
4211	APEX1.010.exons.txt	440	2
4212	APEX1.012.exons.txt	324	1
4213	APOPT1.003.exons.txt	1	1
4214	ARHGAP5.006.exons.txt	412	3
4215	ARHGAP5.009.exons.txt	112	3
4216	ARHGAP5.010.exons.txt	1	2
4217	ARID4A.007.exons.txt	165	1
4218	ASPG.002.exons.txt	1	2
4219	ATL1.004.exons.txt	90	1
4220	ATL1.005.exons.txt	142	3
4221	ATL1.007.exons.txt	227	2
4222	ATL1.008.exons.txt	300	1
4223	BCL2L2.003.exons.txt	1	2
4224	BCL2L2.004.exons.txt	216	1
4225	BCL2L2.006.exons.txt	433	3
4226	BRMS1L.002.exons.txt	1	1
4227	C14orf159.006.exons.txt	258	1
4228	C14orf159.007.exons.txt	252	1
4229	C14orf159.009.exons.txt	604	4
4230	C14orf159.010.exons.txt	1	1
4231	C14orf159.011.exons.txt	1	1
4232	C14orf159.012.exons.txt	1296	1
4233	C14orf159.013.exons.txt	1	1
4234	C14orf159.015.exons.txt	76	3
4235	C14orf159.017.exons.txt	158	2
4236	C14orf159.019.exons.txt	328	3
4237	C14orf159.020.exons.txt	378	1
4238	C14orf159.022.exons.txt	457	3
4239	C14orf159.024.exons.txt	195	1
4240	C14orf159.027.exons.txt	457	3
4241	C14orf177.002.exons.txt	226	3
4242	C14orf79.002.exons.txt	1	1
4243	C14orf80.008.exons.txt	649	3
4244	C14orf80.009.exons.txt	472	3
4245	C14orf80.011.exons.txt	165	1
4246	CCNK.002.exons.txt	330	1
4247	CHURC1.002.exons.txt	1	2
4248	CHURC1.003.exons.txt	1	1
4249	CHURC1.005.exons.txt	1	1
4250	CHURC1-FNTB.002.exons.txt	1	1
4251	CIPC.004.exons.txt	405	1
4252	CIPC.006.exons.txt	455	2
4253	COCH.006.exons.txt	1	1
4254	COQ6.006.exons.txt	788	2
4255	CPNE6.007.exons.txt	79	3
4256	CPNE6.008.exons.txt	679	3
4257	CPNE6.009.exons.txt	318	1
4258	CPNE6.010.exons.txt	448	3
4259	CPNE6.011.exons.txt	394	3
4260	CPNE6.012.exons.txt	159	1
4261	CPNE6.014.exons.txt	424	3
4262	CPSF2.002.exons.txt	1	1
4263	CPSF2.003.exons.txt	243	1
4264	CYP46A1.002.exons.txt	1	2
4265	CYP46A1.005.exons.txt	1	1
4266	DCAF11.006.exons.txt	429	1
4267	DCAF11.008.exons.txt	368	2
4268	DCAF11.013.exons.txt	92	2
4269	DCAF11.014.exons.txt	203	2
4270	DCAF11.016.exons.txt	325	3
4271	DCAF11.025.exons.txt	319	3
4272	DCAF11.026.exons.txt	271	3
4273	DCAF11.028.exons.txt	221	2
4274	DCAF11.030.exons.txt	315	1
4275	DHRS2.003.exons.txt	676	3
4276	DHRS2.005.exons.txt	1	2
4277	DHRS4L2.007.exons.txt	1	2
4278	DHRS4L2.008.exons.txt	147	1
4279	DLST.004.exons.txt	1	1
4280	DNAL1.003.exons.txt	158	2
4281	DNAL1.008.exons.txt	172	3
4282	DNAL1.009.exons.txt	196	3
4283	DYNC1H1.002.exons.txt	1	2
4284	EIF2S1.003.exons.txt	1	1
4285	EIF5.003.exons.txt	207	1
4286	EIF5.004.exons.txt	155	2
4287	EIF5.006.exons.txt	440	2
4288	EIF5.008.exons.txt	304	3
4289	EML1.005.exons.txt	1	1
4290	EML1.009.exons.txt	256	3
4291	EML1.011.exons.txt	856	3
4292	EML1.014.exons.txt	1	2
4293	EVL.004.exons.txt	346	3
4294	EXOC3L4.002.exons.txt	1	2
4295	EXOC3L4.004.exons.txt	1	2
4296	FAM177A1.004.exons.txt	1	1
4297	FAM177A1.007.exons.txt	1	2
4298	FAM177A1.008.exons.txt	1	2
4299	FAM179B.004.exons.txt	1	1
4300	FAM181A.005.exons.txt	698	2
4301	FAM71D.003.exons.txt	234	1
4302	FAM71D.004.exons.txt	197	2
4303	FANCM.004.exons.txt	1	2
4304	FCF1.003.exons.txt	186	1
4305	FLVCR2.003.exons.txt	266	2
4306	FOS.007.exons.txt	427	3
4307	FRMD6.007.exons.txt	363	1
4308	FRMD6.009.exons.txt	186	1
4309	FUT8.005.exons.txt	48	1
4310	FUT8.006.exons.txt	123	1
4311	FUT8.007.exons.txt	153	1
4312	FUT8.008.exons.txt	140	2
4313	FUT8.009.exons.txt	135	1
4314	FUT8.011.exons.txt	90	1
4315	G2E3.003.exons.txt	1	2
4316	G2E3.005.exons.txt	1	2
4317	G2E3.009.exons.txt	238	3
4318	GEMIN2.005.exons.txt	1	2
4319	GEMIN2.006.exons.txt	1	1
4320	GEMIN2.007.exons.txt	1	2
4321	GLRX5.002.exons.txt	1	2
4322	GMPR2.006.exons.txt	1	2
4323	GMPR2.008.exons.txt	1	1
4324	GMPR2.009.exons.txt	1	2
4325	GMPR2.011.exons.txt	174	1
4326	GMPR2.018.exons.txt	396	1
4327	GMPR2.020.exons.txt	1	2
4328	GMPR2.021.exons.txt	1	1
4329	GMPR2.025.exons.txt	378	1
4330	GOLGA5.002.exons.txt	1	1
4331	GPATCH2L.004.exons.txt	319	3
4332	GPATCH2L.006.exons.txt	163	3
4333	GPATCH2L.010.exons.txt	319	3
4334	GPHN.004.exons.txt	1	1
4335	GSKIP.003.exons.txt	235	3
4336	GSKIP.006.exons.txt	328	3
4337	GSTZ1.012.exons.txt	178	3
4338	KIAA0391.008.exons.txt	60	1
4339	KIAA0586.004.exons.txt	705	1
4340	KLC1.009.exons.txt	1	2
4341	KLC1.010.exons.txt	1	2
4342	KLC1.014.exons.txt	451	3
4343	KLC1.016.exons.txt	1	2
4344	KLC1.017.exons.txt	1	1
4345	KTN1.008.exons.txt	1	2
4346	KTN1.011.exons.txt	1	2
4347	KTN1.013.exons.txt	483	1
4348	LIN52.002.exons.txt	1	2
4349	LRP10.003.exons.txt	1	2
4350	LRRC9.003.exons.txt	343	3
4351	LTB4R.005.exons.txt	697	3
4352	LTB4R2.003.exons.txt	958	3
4353	LTB4R2.004.exons.txt	482	2
4354	MARK3.007.exons.txt	1	1
4355	METTL17.006.exons.txt	523	3
4356	METTL17.007.exons.txt	422	2
4357	METTL17.010.exons.txt	1	2
4358	MIPOL1.008.exons.txt	313	3
4359	MPP5.003.exons.txt	449	2
4360	MPP5.005.exons.txt	15	1
4361	MTA1.007.exons.txt	1	2
4362	MTHFD1.004.exons.txt	70	3
4363	MTHFD1.005.exons.txt	76	3
4364	NAA30.001.exons.txt	1	1
4365	NGDN.003.exons.txt	1	2
4366	NGDN.004.exons.txt	426	1
4367	NOP9.003.exons.txt	1	1
4368	NPAS3.006.exons.txt	1	1
4369	NRXN3.009.exons.txt	1	2
4370	NRXN3.010.exons.txt	226	3
4371	NUBPL.003.exons.txt	401	2
4372	OXA1L.005.exons.txt	337	3
4373	PABPN1.004.exons.txt	1	2
4374	PACS2.004.exons.txt	261	1
4375	PAPLN.007.exons.txt	1	1
4376	PAPOLA.004.exons.txt	1427	2
4377	PAPOLA.005.exons.txt	1	1
4378	PARP2.005.exons.txt	1	2
4379	PCK2.006.exons.txt	1	2
