,number,count,name,domains
592,6732,18,coenzyme metabolic process,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.PGK.PGI.Glycolytic.TPK_catalytic.TPK_B1_binding.MoeA_C.MoeA_N.NAD_kinase.Rib_5-P_isom_A.THF_DHG_CYH.QRPTase_C.Fumble.6PGD.NAD_synthase.S-methyl_trans
593,9108,11,coenzyme biosynthetic process,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.TPK_catalytic.TPK_B1_binding.NAD_kinase.THF_DHG_CYH.QRPTase_C.Fumble.NAD_synthase.S-methyl_trans
594,44272,17,sulfur compound biosynthetic process,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.TPK_catalytic.TPK_B1_binding.GSH_synth_ATP.Glyco_transf_64.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.S-methyl_trans
595,46500,4,S-adenosylmethionine metabolic process,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.S-methyl_trans
596,51186,24,cofactor metabolic process,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.PGK.PGI.Glycolytic.URO-D.Coprogen_oxidas.TPK_catalytic.TPK_B1_binding.MoeA_C.MoeA_N.Frataxin_Cyay.NifU_N.NAD_kinase.Ferrochelatase.Heme_oxygenase.Rib_5-P_isom_A.THF_DHG_CYH.QRPTase_C.Fumble.6PGD.NAD_synthase.S-methyl_trans
597,51188,18,cofactor biosynthetic process,S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.URO-D.Coprogen_oxidas.TPK_catalytic.TPK_B1_binding.MoeA_C.MoeA_N.Frataxin_Cyay.NifU_N.NAD_kinase.Ferrochelatase.THF_DHG_CYH.QRPTase_C.Fumble.NAD_synthase.S-methyl_trans
598,8104,7,protein localization,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS.SecY.UEV
599,6605,3,protein targeting,SRP_SPB.SRP14.SRP19
600,6612,3,protein targeting to membrane,SRP_SPB.SRP14.SRP19
601,6613,3,cotranslational protein targeting to membrane,SRP_SPB.SRP14.SRP19
602,15833,7,peptide transport,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS.SecY.UEV
603,33036,8,macromolecule localization,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS.SecY.UEV.GLTP
604,33365,3,protein localization to organelle,SRP_SPB.SRP14.SRP19
605,34613,5,cellular protein localization,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS
606,42886,7,amide transport,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS.SecY.UEV
607,45047,3,protein targeting to ER,SRP_SPB.SRP14.SRP19
608,45184,7,establishment of protein localization,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS.SecY.UEV
609,46907,5,intracellular transport,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS
610,51641,5,cellular localization,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS
611,51649,5,establishment of localization in cell,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS
612,70727,5,cellular macromolecule localization,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS
613,70972,3,protein localization to endoplasmic reticulum,SRP_SPB.SRP14.SRP19
614,71702,8,organic substance transport,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS.SecY.UEV.GLTP
615,71705,8,nitrogen compound transport,SRP_SPB.SRP14.SRP19.Alpha_adaptinC2.VHS.SecY.UEV.Ammonium_transp
616,72594,3,establishment of protein localization to organelle,SRP_SPB.SRP14.SRP19
617,72599,3,establishment of protein localization to endoplasmic reticulum,SRP_SPB.SRP14.SRP19
618,72657,3,protein localization to membrane,SRP_SPB.SRP14.SRP19
619,90150,3,establishment of protein localization to membrane,SRP_SPB.SRP14.SRP19
620,1882,5,nucleoside binding,EFG_IV.FeoB_N.Adenylsucc_synt.EFG_C.EFG_II
621,1883,5,purine nucleoside binding,EFG_IV.FeoB_N.Adenylsucc_synt.EFG_C.EFG_II
622,19001,5,guanyl nucleotide binding,EFG_IV.FeoB_N.Adenylsucc_synt.EFG_C.EFG_II
623,32549,5,ribonucleoside binding,EFG_IV.FeoB_N.Adenylsucc_synt.EFG_C.EFG_II
624,32550,5,purine ribonucleoside binding,EFG_IV.FeoB_N.Adenylsucc_synt.EFG_C.EFG_II
625,32561,5,guanyl ribonucleotide binding,EFG_IV.FeoB_N.Adenylsucc_synt.EFG_C.EFG_II
626,19842,9,vitamin binding,Cys_Met_Meta_PP.Aminotran_3.Pyridoxal_deC.MM_CoA_mutase.B12-binding.TPP_enzyme_N.TPP_enzyme_C.TPK_B1_binding.B12-binding_2
627,70279,3,vitamin B6 binding,Cys_Met_Meta_PP.Aminotran_3.Pyridoxal_deC
628,6754,8,ATP biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
629,6811,12,ion transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.Na_sulph_symp.Voltage_CLC.Ammonium_transp.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
630,6812,11,cation transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.Na_sulph_symp.Ammonium_transp.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
631,6818,9,hydrogen transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
632,9123,15,nucleoside monophosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.GMP_synt_C.AIRC.Nuc_deoxyrib_tr.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
633,9124,11,nucleoside monophosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.GMP_synt_C.AIRC.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
634,9126,14,purine nucleoside monophosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.GMP_synt_C.AIRC.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
635,9127,11,purine nucleoside monophosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.GMP_synt_C.AIRC.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
636,9141,14,nucleoside triphosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.MoeA_C.MoeA_N.dUTPase.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
637,9142,8,nucleoside triphosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
638,9144,13,purine nucleoside triphosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.MoeA_C.MoeA_N.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
639,9145,8,purine nucleoside triphosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
640,9150,17,purine ribonucleotide metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.MoeA_C.MoeA_N.GMP_synt_C.AIRC.Fumble.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
641,9152,12,purine ribonucleotide biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.GMP_synt_C.AIRC.Fumble.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
642,9156,11,ribonucleoside monophosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.GMP_synt_C.AIRC.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
643,9161,14,ribonucleoside monophosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.GMP_synt_C.AIRC.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
644,9167,14,purine ribonucleoside monophosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.GMP_synt_C.AIRC.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
645,9168,11,purine ribonucleoside monophosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.GMP_synt_C.AIRC.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
646,9199,13,ribonucleoside triphosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.MoeA_C.MoeA_N.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
647,9201,8,ribonucleoside triphosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
648,9205,13,purine ribonucleoside triphosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.MoeA_C.MoeA_N.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
649,9206,8,purine ribonucleoside triphosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
650,9259,17,ribonucleotide metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.MoeA_C.MoeA_N.GMP_synt_C.AIRC.Fumble.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
651,9260,12,ribonucleotide biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.GMP_synt_C.AIRC.Fumble.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
652,15672,10,monovalent inorganic cation transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.Na_sulph_symp.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
653,15992,9,proton transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
654,15985,8,"energy coupled proton transport, down electrochemical gradient",ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
655,19693,19,ribose phosphate metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.MoeA_C.MoeA_N.GMP_synt_C.AIRC.Rib_5-P_isom_A.Fumble.6PGD.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
656,34220,9,ion transmembrane transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
657,44765,12,single-organism transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.MatE.Sec1.ATP-synt_C.GLTP.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
658,46034,11,ATP metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
659,46390,12,ribose phosphate biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.GMP_synt_C.AIRC.Fumble.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta
660,98655,9,cation transmembrane transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
661,98660,9,inorganic ion transmembrane transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
662,98662,9,inorganic cation transmembrane transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
663,1901135,42,carbohydrate derivative metabolic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.PGK.PGI.Glycolytic.ART.PARP_reg.PNP_UDP_1.Pribosyltran.MoeA_C.MoeA_N.STT3.GMP_synt_C.AIRC.Glyco_transf_64.Rib_5-P_isom_A.dUTPase.Amidase_2.NT5C.AdoHcyase.PMM.Fumble.6PGD.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.Amidase.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.PNP_phzG_C.Pribosyltran_N
664,1901137,26,carbohydrate derivative biosynthetic process,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ART.PARP_reg.STT3.GMP_synt_C.AIRC.Glyco_transf_64.PMM.Fumble.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41
665,1902578,12,single-organism localization,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.MatE.Sec1.ATP-synt_C.GLTP.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
666,1902600,9,hydrogen ion transmembrane transport,ATP-synt_ab_C.ATP-synt_DE_N.ATP-synt.ATP-synt_C.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3
667,3909,3,DNA ligase activity,DNA_ligase_A_C.DNA_ligase_A_M.DNA_ligase_A_N
668,16886,3,"ligase activity, forming phosphoric ester bonds",DNA_ligase_A_C.DNA_ligase_A_M.DNA_ligase_A_N
669,72593,4,reactive oxygen species metabolic process,Sod_Fe_N.Sod_Fe_C.Sod_Cu.NO_synthase
670,16410,8,N-acyltransferase activity,Acetyltransf_10.Acetyltransf_3.Acetyltransf_7.NMT.NMT_C.HAT_KAT11.zf-TAZ.Acetyltransf_16
671,6090,3,pyruvate metabolic process,PGK.PGI.Glycolytic
672,6091,5,generation of precursor metabolites and energy,PGK.PGI.Glycolytic.COX2_TM.Glycogen_syn
673,6165,3,nucleoside diphosphate phosphorylation,PGK.PGI.Glycolytic
674,6733,8,oxidoreduction coenzyme metabolic process,PGK.PGI.Glycolytic.NAD_kinase.Rib_5-P_isom_A.QRPTase_C.6PGD.NAD_synthase
675,6757,3,ATP generation from ADP,PGK.PGI.Glycolytic
676,9132,3,nucleoside diphosphate metabolic process,PGK.PGI.Glycolytic
677,9135,3,purine nucleoside diphosphate metabolic process,PGK.PGI.Glycolytic
678,9179,3,purine ribonucleoside diphosphate metabolic process,PGK.PGI.Glycolytic
679,9185,3,ribonucleoside diphosphate metabolic process,PGK.PGI.Glycolytic
680,16052,3,carbohydrate catabolic process,PGK.PGI.Glycolytic
681,19362,8,pyridine nucleotide metabolic process,PGK.PGI.Glycolytic.NAD_kinase.Rib_5-P_isom_A.QRPTase_C.6PGD.NAD_synthase
682,32787,5,monocarboxylic acid metabolic process,PGK.PGI.Glycolytic.Asn_synthase.3HCDH
683,44712,11,single-organism catabolic process,PGK.PGI.Glycolytic.GDC-P.Nuc_deoxyrib_tr.5_nucleotid_C.Trp_dioxygenase.Tyr_Deacylase.NT5C.AdoHcyase.5-FTHF_cyc-lig
684,44723,14,single-organism carbohydrate metabolic process,PGK.PGI.Glycolytic.Dak1.Dak2.Glycogen_syn.AbfB.NeuB.Trehalase.RbsD_FucU.G6PD_C.GalP_UDP_transf.Glyco_hydro_38C.NAD_binding_5
685,44724,3,single-organism carbohydrate catabolic process,PGK.PGI.Glycolytic
686,46031,3,ADP metabolic process,PGK.PGI.Glycolytic
687,46496,8,nicotinamide nucleotide metabolic process,PGK.PGI.Glycolytic.NAD_kinase.Rib_5-P_isom_A.QRPTase_C.6PGD.NAD_synthase
688,46939,3,nucleotide phosphorylation,PGK.PGI.Glycolytic
689,72524,8,pyridine-containing compound metabolic process,PGK.PGI.Glycolytic.NAD_kinase.Rib_5-P_isom_A.QRPTase_C.6PGD.NAD_synthase
690,8238,12,exopeptidase activity,Peptidase_M17.Peptidase_M18.Propep_M14.Peptidase_S9_N.Peptidase_M19.Peptidase_M16.Peptidase_M16_C.Peptidase_M16_M.Peptidase_M22.Peptidase_M23.Peptidase_M24.Peptidase_S24
691,6261,2,DNA-dependent DNA replication,DNA_primase_lrg.DNA_primase_S
692,51052,2,regulation of DNA metabolic process,PCNA_N.PCNA_C
693,4527,3,exonuclease activity,DNA_pol_A_exo1.DNA_pol_B_exo1.CAF1
694,16071,8,mRNA metabolic process,mRNA_cap_enzyme.Ssu72.PRO8NT.PROCN.UPF1_Zn_bind.CAF1.DcpS.DcpS_C
695,34470,6,ncRNA processing,Thg1.TGT.IPPT.Fibrillarin.MafB19-deam.Gcd10p
696,16211,2,ammonia ligase activity,Gln-synt_N.Gln-synt_C
697,16879,8,"ligase activity, forming carbon-nitrogen bonds",Gln-synt_N.Gln-synt_C.GSH_synth_ATP.Dala_Dala_lig_C.Adenylsucc_synt.GMP_synt_C.Asn_synthase.GMP_PDE_delta
698,16880,2,acid-ammonia (or amide) ligase activity,Gln-synt_N.Gln-synt_C
699,19107,2,myristoyltransferase activity,NMT.NMT_C
700,34212,3,peptide N-acetyltransferase activity,HAT_KAT11.zf-TAZ.Acetyltransf_16
701,61733,3,peptide-lysine-N-acetyltransferase activity,HAT_KAT11.zf-TAZ.Acetyltransf_16
702,16701,3,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",Lipoxygenase.RPE65.Trp_dioxygenase
703,51213,3,dioxygenase activity,Lipoxygenase.RPE65.Trp_dioxygenase
704,9100,13,glycoprotein metabolic process,ART.PARP_reg.STT3.Glyco_transf_64.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41
705,9101,13,glycoprotein biosynthetic process,ART.PARP_reg.STT3.Glyco_transf_64.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41
706,43413,3,macromolecule glycosylation,ART.PARP_reg.STT3
707,70085,3,glycosylation,ART.PARP_reg.STT3
708,375,2,"RNA splicing, via transesterification reactions",PRO8NT.PROCN
709,377,2,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",PRO8NT.PROCN
710,8380,2,RNA splicing,PRO8NT.PROCN
711,9064,3,glutamine family amino acid metabolic process,Glutaminase.Peptidase_C26.Gln-synt_N
712,1901605,10,alpha-amino acid metabolic process,Glutaminase.Peptidase_C26.Asn_synthase.DHFR_1.GDC-P.MTHFR.Trp_dioxygenase.Tyr_Deacylase.AdoHcyase.Gln-synt_N
713,6644,4,phospholipid metabolic process,NAD_binding_5.CDP-OH_P_transf.PIP5K.Inositol_P
714,16813,2,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",PAD.PAD_M
715,6778,4,porphyrin-containing compound metabolic process,URO-D.Coprogen_oxidas.Ferrochelatase.Heme_oxygenase
716,16721,2,"oxidoreductase activity, acting on superoxide radicals as acceptor",Sod_Fe_N.Sod_Fe_C
717,1901657,9,glycosyl compound metabolic process,PNP_UDP_1.Pribosyltran.MoeA_C.MoeA_N.GMP_synt_C.AdoHcyase.GMP_PDE_delta.PNP_phzG_C.Pribosyltran_N
718,42357,2,thiamine diphosphate metabolic process,TPK_catalytic.TPK_B1_binding
719,72527,4,pyrimidine-containing compound metabolic process,TPK_catalytic.TPK_B1_binding.OMPdecase.dUTPase
720,72528,3,pyrimidine-containing compound biosynthetic process,TPK_catalytic.TPK_B1_binding.OMPdecase
721,42126,2,nitrate metabolic process,Oxidored_molyb.Rieske_2
722,71941,2,nitrogen cycle metabolic process,Oxidored_molyb.Rieske_2
723,2001057,3,reactive nitrogen species metabolic process,Oxidored_molyb.Rieske_2.NO_synthase
724,31406,2,carboxylic acid binding,OTCace.ACT
725,43177,2,organic acid binding,OTCace.ACT
726,1901681,3,sulfur compound binding,TPP_enzyme_N.TPP_enzyme_C.TPK_B1_binding
727,42278,5,purine nucleoside metabolic process,MoeA_C.MoeA_N.GMP_synt_C.AdoHcyase.GMP_PDE_delta
728,51189,2,prosthetic group metabolic process,MoeA_C.MoeA_N
729,9119,5,ribonucleoside metabolic process,MoeA_C.MoeA_N.GMP_synt_C.AdoHcyase.GMP_PDE_delta
730,43545,2,molybdopterin cofactor metabolic process,MoeA_C.MoeA_N
731,46039,2,GTP metabolic process,MoeA_C.MoeA_N
732,46128,5,purine ribonucleoside metabolic process,MoeA_C.MoeA_N.GMP_synt_C.AdoHcyase.GMP_PDE_delta
733,1901068,4,guanosine-containing compound metabolic process,MoeA_C.MoeA_N.GMP_synt_C.GMP_PDE_delta
734,1071,3,nucleic acid binding transcription factor activity,RHD_DNA_bind.LAG1-DNAbind.BTD
735,16638,3,"oxidoreductase activity, acting on the CH-NH2 group of donors",Cu_amine_oxid.Cu_amine_oxidN3.GDC-P
736,16641,2,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",Cu_amine_oxid.Cu_amine_oxidN3
737,42623,7,"ATPase activity, coupled",DNA_gyraseB.DNA_topoisoIV.RQC.ATP-synt.Helicase_C_2.DNA_photolyase.DNA_pol_B_thumb
738,17111,10,nucleoside-triphosphatase activity,DNA_gyraseB.DNA_topoisoIV.RQC.UPF1_Zn_bind.DnaB_C.RNA_helicase.ATP-synt.Helicase_C_2.DNA_photolyase.DNA_pol_B_thumb
739,16887,7,ATPase activity,DNA_gyraseB.DNA_topoisoIV.RQC.ATP-synt.Helicase_C_2.DNA_photolyase.DNA_pol_B_thumb
740,8094,5,DNA-dependent ATPase activity,DNA_gyraseB.DNA_topoisoIV.RQC.DNA_photolyase.DNA_pol_B_thumb
741,61505,4,DNA topoisomerase II activity,DNA_gyraseB.DNA_topoisoIV.DNA_photolyase.DNA_pol_B_thumb
742,22607,4,cellular component assembly,Frataxin_Cyay.NifU_N.APG12.Focal_AT
743,31163,2,metallo-sulfur cluster assembly,Frataxin_Cyay.NifU_N
744,44085,6,cellular component biogenesis,Frataxin_Cyay.NifU_N.APG12.Fibrillarin.Focal_AT.Ribosomal_L10
745,42578,6,phosphoric ester hydrolase activity,GDPD.Tyr-DNA_phospho.NT5C.Alk_phosphatase.Ssu72.His_Phos_2
746,6066,3,alcohol metabolic process,Dak1.Dak2.NAD_binding_5
747,19400,2,alditol metabolic process,Dak1.Dak2
748,19751,3,polyol metabolic process,Dak1.Dak2.NAD_binding_5
749,44262,5,cellular carbohydrate metabolic process,Dak1.Dak2.Glycogen_syn.Trehalase.NAD_binding_5
750,1901615,3,organic hydroxy compound metabolic process,Dak1.Dak2.NAD_binding_5
751,4601,2,peroxidase activity,Catalase.Catalase-rel
752,16684,2,"oxidoreductase activity, acting on peroxide as acceptor",Catalase.Catalase-rel
753,8192,2,RNA guanylyltransferase activity,Thg1.mRNA_cap_enzyme
754,70568,2,guanylyltransferase activity,Thg1.mRNA_cap_enzyme
755,16634,1,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",Coprogen_oxidas
756,9163,2,nucleoside biosynthetic process,GMP_synt_C.GMP_PDE_delta
757,42451,2,purine nucleoside biosynthetic process,GMP_synt_C.GMP_PDE_delta
758,42455,2,ribonucleoside biosynthetic process,GMP_synt_C.GMP_PDE_delta
759,46037,2,GMP metabolic process,GMP_synt_C.GMP_PDE_delta
760,46129,2,purine ribonucleoside biosynthetic process,GMP_synt_C.GMP_PDE_delta
761,1901070,2,guanosine-containing compound biosynthetic process,GMP_synt_C.GMP_PDE_delta
762,1901659,2,glycosyl compound biosynthetic process,GMP_synt_C.GMP_PDE_delta
763,7033,1,vacuole organization,APG12
764,6914,1,autophagy,APG12
765,16236,1,macroautophagy,APG12
766,70925,1,organelle assembly,APG12
767,1905037,1,autophagosome organization,APG12
768,16645,3,"oxidoreductase activity, acting on the CH-NH group of donors",DHFR_1.THF_DHG_CYH.MTHFR
769,16646,3,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",DHFR_1.THF_DHG_CYH.MTHFR
770,2097,1,tRNA wobble base modification,MafB19-deam
771,4000,1,adenosine deaminase activity,MafB19-deam
772,16814,2,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",MafB19-deam.AICARFT_IMPCHas
773,8252,1,nucleotidase activity,NT5C
774,6206,1,pyrimidine nucleobase metabolic process,OMPdecase
775,9112,1,nucleobase metabolic process,OMPdecase
776,19856,1,pyrimidine nucleobase biosynthetic process,OMPdecase
777,46112,1,nucleobase biosynthetic process,OMPdecase
778,75,1,cell cycle checkpoint,Rad9
779,51726,1,regulation of cell cycle,Rad9
780,7049,1,cell cycle,Rad9
781,31570,1,DNA integrity checkpoint,Rad9
782,45786,1,negative regulation of cell cycle,Rad9
783,48519,5,negative regulation of biological process,Rad9.UPF1_Zn_bind.CAF1.DcpS.DcpS_C
784,48523,1,negative regulation of cellular process,Rad9
785,15036,1,disulfide oxidoreductase activity,DSBA
786,16667,5,"oxidoreductase activity, acting on a sulfur group of donors",DSBA.Evr1_Alr.SelR.PMSR.ERO1
787,1653,2,peptide receptor activity,7TM_GPCR_Srw.7TM_GPCR_Srv
788,4872,3,receptor activity,7TM_GPCR_Srw.Furin-like.7TM_GPCR_Srv
789,4888,3,transmembrane signaling receptor activity,7TM_GPCR_Srw.Furin-like.7TM_GPCR_Srv
790,4930,2,G-protein coupled receptor activity,7TM_GPCR_Srw.7TM_GPCR_Srv
791,38023,3,signaling receptor activity,7TM_GPCR_Srw.Furin-like.7TM_GPCR_Srv
792,60089,3,molecular transducer activity,7TM_GPCR_Srw.Furin-like.7TM_GPCR_Srv
793,99600,3,transmembrane receptor activity,7TM_GPCR_Srw.Furin-like.7TM_GPCR_Srv
794,8237,1,metallopeptidase activity,Peptidase_M13
795,4003,1,ATP-dependent DNA helicase activity,RQC
